,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,318.92,374.86,193.34,162.3,247.53,118.16,357.64,353.22,852.65,974.51,Upgrade
1,Cash & Short-Term Investments,318.92,374.86,193.34,162.3,247.53,118.16,357.64,353.22,852.65,974.51,Upgrade
2,Cash Growth,64.96%,130.97%,-21.89%,37.35%,-30.79%,-66.55%,-58.06%,-63.75%,-26.87%,10.61%,Upgrade
3,Accounts Receivable,24.8,15.75,131.19,238.67,229.11,359.29,376.73,80.12,206.76,95.51,Upgrade
4,Receivables,24.8,15.75,131.19,238.67,229.11,359.29,376.73,80.12,206.76,95.51,Upgrade
5,Inventory,154.54,184.71,159.32,120.85,133.33,144.34,208.66,174.69,265.31,149.15,Upgrade
6,Prepaid Expenses,127.2,74.31,79.47,35,42.99,81.16,73.57,436.75,143.41,78.55,Upgrade
7,Total Current Assets,625.46,649.64,563.31,556.82,652.96,702.95,1017,1045,1468,1298,Upgrade
8,"Property, Plant & Equipment",352.01,567.19,385.32,617.94,445.08,717.52,554.78,785.41,562.07,747.93,Upgrade
9,Long-Term Investments,640.59,702.79,834.36,764.32,918.52,820.21,169.73,167.96,19.84,-,Upgrade
10,Goodwill,4.64,4.67,4.59,4.74,4.95,5.18,5.09,5.03,4.64,4.73,Upgrade
11,Other Intangible Assets,172.84,0.76,176.91,0.89,197.08,1.06,209.1,1.24,196.59,1.39,Upgrade
12,Other Long-Term Assets,221.71,31.98,47.97,32.02,55.19,39.8,13.89,16.07,3.43,22.71,Upgrade
13,Total Assets,2017,1957,2012,1977,2274,2287,1969,2020,2255,2074,Upgrade
14,Accounts Payable,-,4.51,-,42.41,-,13,38,73.38,258.56,49.86,Upgrade
15,Short-Term Debt,612.6,136.7,115.06,164.24,291.56,206.07,195.26,162.22,55.61,50.02,Upgrade
16,Current Portion of Leases,4.87,3.88,4.7,4.75,3.3,4.43,6.26,6.49,6.3,5.25,Upgrade
17,Current Income Taxes Payable,1.15,1.6,0.11,1.71,1.74,1.64,-,0.58,0.54,1.48,Upgrade
18,Current Unearned Revenue,80.36,30.57,80.53,11.67,16.35,12.25,11.3,27.61,80.75,31.33,Upgrade
19,Other Current Liabilities,100.41,96.2,90.11,96.76,103.26,111.3,112.1,109.1,302.53,160.02,Upgrade
20,Total Current Liabilities,799.38,273.46,290.51,321.53,416.21,348.68,362.92,379.38,704.28,297.96,Upgrade
21,Long-Term Debt,46.8,427.32,438.77,420.6,490.84,562.11,595.36,627.56,610.57,652.48,Upgrade
22,Long-Term Leases,23.02,23.16,24.6,27.57,24.04,23.56,24.6,27.31,28.72,2.89,Upgrade
23,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,167.45,Upgrade
24,Total Liabilities,869.2,723.95,753.87,769.7,931.09,934.35,982.87,1034,1344,1121,Upgrade
25,Common Stock,395.66,395.66,395.66,395.66,395.66,395.66,395.66,395.66,373.26,373.26,Upgrade
26,Additional Paid-In Capital,761.83,761.83,761.83,761.83,761.83,761.83,761.83,761.83,710.48,710.48,Upgrade
27,Retained Earnings,-8.43,12.92,43.95,48.05,34.22,47.43,29.46,63.47,67.68,103.57,Upgrade
28,Treasury Stock,-19.82,-19.82,-19.82,-19.82,-19.82,-16.58,-16.58,-16.58,-16.58,-16.58,Upgrade
29,Comprehensive Income & Other,-2.81,61.11,56.79,1.32,150.37,143.79,-202.65,-235.27,-238.03,-232.1,Upgrade
30,Total Common Equity,1126,1212,1238,1187,1322,1332,967.71,969.12,896.81,938.63,Upgrade
31,Minority Interest,21.62,21.38,20.18,19.99,20.43,20.24,18.62,17.11,14.32,15.1,Upgrade
32,Shareholders' Equity,1148,1233,1259,1207,1343,1352,986.33,986.23,911.13,953.72,Upgrade
33,Total Liabilities & Equity,2017,1957,2012,1977,2274,2287,1969,2020,2255,2074,Upgrade
34,Total Debt,687.29,591.06,583.12,617.16,809.74,796.17,821.47,823.58,701.2,710.63,Upgrade
35,Net Cash (Debt),-368.37,-216.2,-389.79,-454.86,-562.21,-678.01,-463.82,-470.36,151.45,263.88,Upgrade
36,Net Cash Growth,-,-,-,-,-,-,-,-,-64.46%,23108.36%,Upgrade
37,Net Cash Per Share,-0.09,-0.06,-0.10,-0.12,-0.14,-0.17,-0.12,-0.12,0.04,-,Upgrade
38,Filing Date Shares Outstanding,3878,3878,3878,3878,3879,3898,3898,3898,3674,3674,Upgrade
39,Total Common Shares Outstanding,3878,3878,3878,3878,3879,3898,3898,3898,3674,3674,Upgrade
40,Working Capital,-173.92,376.18,272.81,235.29,236.75,354.27,653.69,665.39,763.86,999.77,Upgrade
41,Book Value Per Share,0.29,0.31,0.32,0.31,0.34,0.34,0.25,0.25,0.24,0.26,Upgrade
42,Tangible Book Value,948.95,1206,1057,1181,1120,1326,753.52,962.85,695.59,932.5,Upgrade
