,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,13.62,32.5,36.57,113.77,80.1,61.67,165.44,137.97,116.27,76.02,Upgrade
1,Short-Term Investments,444.83,160.58,259.94,161.33,45.45,-,-,-,-,-,Upgrade
2,Trading Asset Securities,10.01,15.06,5.06,20.12,98.64,92.84,17,29.17,-,0.79,Upgrade
3,Cash & Short-Term Investments,468.45,208.14,301.57,295.22,224.18,154.51,182.45,167.14,116.27,76.82,Upgrade
4,Cash Growth,55.34%,-29.50%,34.52%,91.06%,22.88%,-7.56%,56.91%,117.59%,125.24%,102.14%,Upgrade
5,Accounts Receivable,53.67,48.82,73.27,52.48,78.13,97.24,82.92,55.49,72.22,87.29,Upgrade
6,Other Receivables,0.07,10.17,0.07,4.95,0.07,3.21,0.06,0.07,9.37,0.07,Upgrade
7,Receivables,53.73,58.99,73.34,57.43,78.19,100.45,82.98,55.56,81.59,87.37,Upgrade
8,Inventory,156.11,166.03,178.52,151.76,181.74,238.3,206.8,183.6,212.16,272.67,Upgrade
9,Other Current Assets,44.54,81.95,24.55,58.19,9.09,31,28.14,16.99,35,18.12,Upgrade
10,Total Current Assets,722.84,515.11,577.97,562.59,493.2,524.26,500.37,423.29,445.02,454.97,Upgrade
11,"Property, Plant & Equipment",323.12,338.78,356.49,368.52,389.35,399.5,436.36,450.26,485.04,495.79,Upgrade
12,Long-Term Investments,60.38,163.78,97.2,48.45,59.34,32.34,2.05,2.4,13.23,18.71,Upgrade
13,Long-Term Deferred Tax Assets,3.16,3.19,1.35,1.38,1.23,1.21,1.21,1.03,0.83,0.89,Upgrade
14,Other Long-Term Assets,31.44,33.89,28.64,35.66,28.86,32.06,3.03,1.91,15.09,11.07,Upgrade
15,Total Assets,1141,1055,1062,1017,971.98,989.38,943.01,878.88,959.2,981.45,Upgrade
16,Accounts Payable,71.31,32.51,24,18.53,38.54,7.43,9.82,14.09,6.17,13.04,Upgrade
17,Accrued Expenses,0.39,9.82,0.68,12.43,0.2,10.26,-,0.39,-,-,Upgrade
18,Short-Term Debt,122,76.9,88.2,53.95,9.75,54,56.43,-,4.08,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,4.65,4.38,-,-,-,-,Upgrade
20,Current Portion of Leases,-,-,0.02,0.07,0.01,0.05,0.08,0.02,0.12,0.19,Upgrade
21,Current Income Taxes Payable,12.49,11.99,11.62,11.62,11.94,11.65,21.96,22.45,26.76,26.72,Upgrade
22,Current Unearned Revenue,8.68,7.68,10.75,13.59,5.03,9.48,6.34,5.7,4.58,4.21,Upgrade
23,Other Current Liabilities,32.66,26.32,37.92,19.34,18.74,9.3,16.78,12.04,39.3,31.8,Upgrade
24,Total Current Liabilities,247.53,165.2,173.19,129.52,88.85,106.54,111.42,54.69,81.01,75.96,Upgrade
25,Long-Term Debt,10,10,-,-,-,-,4.49,4.54,4.91,18.04,Upgrade
26,Long-Term Leases,-,-,-,-,-,-,0.07,0.05,-,0.03,Upgrade
27,Long-Term Deferred Tax Liabilities,3.23,3.27,2.36,2.4,1.8,2.76,2.89,1.93,1.6,1.79,Upgrade
28,Other Long-Term Liabilities,3.51,3.9,3.15,4.29,4.53,4.68,-,5.07,-,-,Upgrade
29,Total Liabilities,264.26,182.37,178.7,136.21,95.17,113.98,118.88,66.28,87.52,95.81,Upgrade
30,Common Stock,38.46,38.46,38.46,38.46,35.35,35.35,33.79,32.59,31.03,25.54,Upgrade
31,Additional Paid-In Capital,695.24,695.24,695.24,695.24,693.57,693.57,693.57,688.62,684.99,677.31,Upgrade
32,Retained Earnings,110.65,112.36,117.86,115.53,124.17,122.09,79.25,75,140.1,168.1,Upgrade
33,Comprehensive Income & Other,32.32,26.31,30.08,30.26,22.56,18.87,16.83,16.4,15.56,14.69,Upgrade
34,Total Common Equity,876.67,872.37,881.65,879.49,875.64,869.87,823.44,812.6,871.69,885.63,Upgrade
35,Minority Interest,-,-,1.29,0.88,1.17,5.52,0.7,-,-,-,Upgrade
36,Shareholders' Equity,876.67,872.37,882.93,880.38,876.81,875.39,824.14,812.6,871.69,885.63,Upgrade
37,Total Liabilities & Equity,1141,1055,1062,1017,971.98,989.38,943.01,878.88,959.2,981.45,Upgrade
38,Total Debt,132,86.9,88.22,54.02,14.41,58.43,61.07,4.61,9.11,18.25,Upgrade
39,Net Cash (Debt),336.45,121.24,213.34,241.2,209.78,96.09,121.37,162.53,107.16,58.56,Upgrade
40,Net Cash Growth,57.70%,-49.74%,1.70%,151.03%,72.84%,-40.88%,13.26%,177.54%,1646.16%,-,Upgrade
41,Net Cash Per Share,3.59,1.32,2.32,2.70,2.47,-,1.52,-,1.51,0.95,Upgrade
42,Filing Date Shares Outstanding,92.14,92.14,92.14,92.14,85.04,85.04,79.81,78.38,74.12,61.77,Upgrade
43,Total Common Shares Outstanding,92.14,92.14,92.14,92.14,85.04,85.04,79.81,78.38,74.12,61.77,Upgrade
44,Working Capital,475.31,349.91,404.78,433.07,404.36,417.72,388.94,368.59,364.01,379.02,Upgrade
45,Book Value Per Share,9.51,9.47,9.57,9.55,10.30,10.23,10.32,10.37,11.76,14.34,Upgrade
46,Tangible Book Value,876.67,872.37,881.65,879.49,875.64,869.87,823.44,812.6,871.69,885.63,Upgrade
47,Tangible Book Value Per Share,9.51,9.47,9.57,9.55,10.30,10.23,10.32,10.37,11.76,14.34,Upgrade
48,Buildings,-,525.61,-,525.61,-,525.61,-,572.86,-,566.85,Upgrade
49,Machinery,-,178.37,-,177.88,-,175.48,-,163.99,-,150.82,Upgrade
50,Construction In Progress,-,-,-,-,-,-,-,-,-,28.79,Upgrade
51,Leasehold Improvements,-,-,-,-,-,-,-,-,-,5.85,Upgrade
