,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4377,3815,3045,3745,4126,3970,4031,4135,3754,3893,4048,4861,5138,5830,5597,5778,5050,5946,5193,5046,6195,Upgrade
1,Market Cap Growth,-3.92%,-3.92%,-24.46%,-9.41%,9.91%,2.00%,-0.43%,-14.95%,-26.94%,-33.23%,-27.67%,-15.87%,1.74%,-1.96%,7.77%,14.52%,-18.47%,-8.90%,-12.02%,3.30%,60.01%,Upgrade
2,Enterprise Value,6564,6015,5401,5998,6379,6361,6248,6263,6154,6416,6449,6991,7135,7627,7112,9868,9182,9515,8003,6537,7686,Upgrade
3,PE Ratio,13.42,11.71,13.42,18.83,21.00,15.48,17.11,16.19,14.50,23.17,21.42,20.97,15.54,15.43,13.55,14.70,16.93,19.37,17.53,17.02,20.62,Upgrade
4,PS Ratio,0.91,0.80,0.67,0.83,0.93,0.88,0.88,0.88,0.78,0.78,0.81,1.02,1.12,1.32,1.21,1.22,1.08,1.27,1.19,1.22,1.51,Upgrade
5,PB Ratio,1.06,0.87,0.72,0.87,0.96,0.91,0.94,0.94,0.85,0.91,0.96,1.13,1.20,1.28,1.23,1.23,1.11,1.31,1.12,1.10,1.34,Upgrade
6,P/FCF Ratio,10.20,8.89,5.63,-,14.92,13.61,31.81,-,17.87,28.85,17.69,-,-,-8.87,-,-,-,-,-,-11.53,-,Upgrade
7,P/OCF Ratio,4.06,4.06,3.44,5.15,5.77,5.58,6.86,5.46,4.91,5.62,5.22,10.43,8.08,9.24,15.10,14.19,13.67,-,12.93,13.03,19.62,Upgrade
8,EV/Sales Ratio,1.37,1.26,1.19,1.33,1.44,1.42,1.37,1.33,1.28,1.28,1.30,1.47,1.56,1.73,1.54,2.08,1.97,2.02,1.83,1.58,1.87,Upgrade
9,EV/EBITDA Ratio,8.79,8.27,7.51,8.52,9.28,9.15,9.49,9.59,8.89,9.97,9.33,9.45,9.80,9.42,8.56,12.28,12.34,11.70,11.03,9.36,10.45,Upgrade
10,EV/EBIT Ratio,16.75,15.35,13.75,15.41,16.75,16.01,17.38,17.28,15.35,18.26,16.53,15.84,16.94,15.43,13.67,20.67,21.73,19.16,19.03,15.98,16.79,Upgrade
11,EV/FCF Ratio,15.29,14.01,9.99,-,23.07,21.80,49.31,-,29.30,47.55,28.18,-,-,-11.60,-,-,-,-,-,-14.93,-,Upgrade
12,Debt / Equity Ratio,0.62,0.62,0.68,0.65,0.65,0.67,0.72,0.64,0.70,0.71,0.74,0.72,0.72,0.50,0.50,0.46,0.97,1.01,0.83,0.74,0.63,Upgrade
13,Debt / EBITDA Ratio,3.65,3.31,3.11,5.00,4.55,3.71,3.50,5.67,4.60,4.73,3.67,4.78,6.47,2.72,2.21,3.56,5.74,4.99,4.15,9.35,2.76,Upgrade
14,Debt / FCF Ratio,6.36,6.36,5.30,-,10.12,10.07,24.20,-,14.76,22.64,13.70,-,-,-3.45,-,-,-,-,-,-7.75,-,Upgrade
15,Quick Ratio,0.38,0.38,0.43,0.44,0.48,0.58,0.57,0.59,0.64,0.64,0.60,-,0.58,0.40,0.32,0.39,0.34,0.38,0.38,0.48,0.47,Upgrade
