,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,824.8,951.89,707.23,948.95,1117,1051,932.1,1390,1067,1005,-,1332,839.29,1101,1204,789.86,954.69,1016,871.67,1055,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,18.4,32.91,22.01,185.86,346.31,211,75.5,490,102.5,Upgrade
2,Accounts Receivable,403.58,477.16,582.54,521.19,639.67,656.4,657.13,675.51,593.86,509.97,-,470.23,506.66,471.93,413.86,515.38,559.97,609.4,600.81,676.88,Upgrade
3,Other Receivables,77.47,81.98,88.87,85.76,221.76,232.18,250.59,181.93,227.3,246.69,-,244.65,40.32,41.2,95.62,101.69,117.49,105.66,128.63,74.67,Upgrade
4,Inventory,1116,1072,824.23,665.47,627.21,566.88,558.87,543.42,580.26,637.1,-,524.04,552.06,525.45,501.6,485.52,462.74,446.54,203.74,148.63,Upgrade
5,Other Current Assets,481.44,331.96,329.51,257.86,256.86,223.69,272.4,231.99,337.52,340.43,-,407.31,1049,2400,2219,1234,830.92,614.55,620.65,421.88,Upgrade
6,Total Current Assets,2904,2915,2532,2479,2862,2730,2671,3023,2806,2740,-,2996,3020,4562,4620,3473,3137,2868,2916,2479,Upgrade
7,"Property, Plant & Equipment",4548,4590,4607,4671,4552,4627,4571,4648,4471,4400,-,4367,3970,3899,5035,5771,5491,5112,4754,4892,Upgrade
8,Goodwill,589.38,589.38,589.38,589.38,589.38,589.38,589.38,589.38,603.71,603.71,-,603.71,614.62,614.62,685.22,685.22,756.89,756.89,475.88,490.74,Upgrade
9,Other Intangible Assets,231.41,237.39,243.38,249.44,255.66,261.54,267.51,273.35,277.27,283.07,-,286.49,1575,1583,370.23,466.83,550.03,550.72,496.39,487.84,Upgrade
10,Long-Term Investments,401.28,415.53,412.33,407.5,422.17,427.12,425,420.12,439.06,444.39,-,474.02,572.74,559.3,323.21,358.48,332.36,425.5,434.88,376.41,Upgrade
11,Long-Term Deferred Tax Assets,101,99.96,99.5,96.87,70.87,74.8,75.47,78,65.3,57.25,-,64.47,52.81,52.88,53.97,60.37,51.76,52.77,45.13,53.95,Upgrade
12,Long-Term Deferred Charges,7.4,7.37,8.7,8.35,8.37,7.89,9.19,10.5,12.54,13.45,-,12.47,12.12,11.3,9.38,34.3,55.12,55.88,53.64,54.65,Upgrade
13,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,69.34,86.04,-,102.74,139.93,139.93,150.16,139.6,-,-,-,209.6,Upgrade
14,Other Long-Term Assets,100.58,94.14,104.17,84.78,85.83,120.59,108.08,114.11,146.4,161.08,-,158.16,79.74,73.82,73.57,132.57,287.91,304.63,269.35,58.85,Upgrade
15,Total Assets,8883,8949,8597,8587,8847,8838,8717,9156,8891,8789,-,9065,10037,11496,11320,11122,10662,10126,9444,9103,Upgrade
16,Accounts Payable,1071,1321,1084,1039,1135,1148,1238,1215,1104,1026,-,1064,887.68,864.42,834.67,1277,862.73,1025,984.76,1177,Upgrade
17,Accrued Expenses,33.59,38.37,17.12,53.42,21.93,36.89,11.55,53.12,20.33,57.28,-,128.38,17.12,18.53,10.78,54.9,13.64,41.35,4.73,41.92,Upgrade
18,Short-Term Debt,1313,1281,1361,1467,1408,1440,1122,1526,1470,1513,-,1800,380.65,424.84,401.83,2995,3468,3220,3005,2523,Upgrade
19,Current Portion of Long-Term Debt,400.07,432.08,301.52,321.82,496.04,473.5,493.61,357.77,57.2,66.1,-,106.49,56.03,61.03,76,125.73,-,-,25.04,25.04,Upgrade
20,Current Unearned Revenue,390.97,288.35,219.22,192.65,209.33,183.03,172.8,174.12,148.87,163.56,-,200.61,267.28,217.86,138.42,96.63,302.64,197,239.2,142.37,Upgrade
21,Current Portion of Leases,-,0.59,-,0.94,-,20.27,-,27.16,-,-,-,47.72,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,65.07,29.49,27.83,26.73,44.24,28.94,15.12,44.82,51.78,7.79,-,75.73,82.65,40.21,30.88,25.45,63.63,38.15,57.78,45.87,Upgrade
23,Other Current Liabilities,139.39,114.91,129.26,113.11,70.49,65.52,74.78,110.77,113.54,96.8,-,147.73,1901,3455,3436,511.79,197.63,275.93,82.44,71.22,Upgrade
24,Total Current Liabilities,3413,3506,3140,3215,3386,3397,3128,3509,2966,2930,-,3570,3592,5081,4928,5086,4908,4798,4399,4026,Upgrade
25,Long-Term Debt,1017,1152,1128,1007,1034,1132,1163,1182,1526,1502,-,1110,1713,1691,1457,1157,862,359.54,54.96,49.59,Upgrade
26,Long-Term Leases,0.32,0.32,0.32,0.32,0.82,1.07,7.92,8.03,1.5,53.44,-,33.27,121.6,104.54,205.98,150.25,255.87,251.05,308.79,296.94,Upgrade
27,Long-Term Unearned Revenue,46.65,40.68,41.61,42.41,40,40.61,40.99,42.1,42.22,43.23,-,45.08,41.24,40.72,39.54,80.12,84.17,65.82,78.36,68.76,Upgrade
28,Long-Term Deferred Tax Liabilities,0.16,0.16,0.16,0.16,-,-,-,-,-,-,-,-,-,0.04,0.06,0.51,-,-,13.25,-,Upgrade
29,Other Long-Term Liabilities,5.29,5.29,5.29,5.29,1.34,1.34,1.34,1.34,71.89,34.7,-,14.07,3.82,33.72,4.18,85.61,3.91,32.9,4.18,32.95,Upgrade
30,Total Liabilities,4482,4704,4315,4270,4462,4572,4341,4742,4607,4564,-,4773,5472,6952,6635,6560,6114,5507,4859,4475,Upgrade
31,Common Stock,865,865,865,865,865,865,865,865,865,865,-,865,865,865,865,865,888.89,888.89,888.89,888.89,Upgrade
32,Additional Paid-In Capital,1517,1517,1517,1517,1550,1550,1550,1550,1550,1550,-,1550,1642,1642,1642,1642,1807,1807,1533,1807,Upgrade
33,Retained Earnings,1735,1575,1624,1605,1539,1477,1598,1582,1456,1416,-,1496,1460,1398,1414,1295,1212,1115,1409,1129,Upgrade
34,Treasury Stock,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-71.8,-21.8,-21.8,-21.8,Upgrade
