,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+12 Quarters
0,Market Capitalization,32,30,33,29,45,38,65,89,93,82,144,84,145,59,220,209,150,61,46,55,59,Upgrade
1,Market Cap Growth,-21.13%,-21.13%,-48.46%,-66.83%,-51.92%,-53.78%,-55.08%,5.00%,-35.64%,37.78%,-34.73%,-59.54%,-3.20%,-2.62%,379.22%,279.64%,154.24%,-53.08%,-71.07%,-59.56%,-74.35%,Upgrade
2,Enterprise Value,43,50,53,38,51,61,88,102,107,95,157,74,135,35,196,176,118,51,36,23,27,Upgrade
3,Last Close Price,0.12,0.11,0.12,0.13,0.20,0.20,0.34,0.56,0.59,0.62,1.09,0.64,1.10,0.45,1.67,1.74,1.25,0.61,0.46,0.55,0.59,Upgrade
4,PE Ratio,2.94,3.17,-1.68,-0.91,-1.61,-,-,-2.68,-,-,-,-,-,-,-5.50,-,-,-,-3.01,-,-,Upgrade
5,PS Ratio,0.08,0.09,0.11,0.11,0.16,0.15,0.26,0.34,0.43,0.40,0.66,0.37,0.61,0.24,0.98,0.95,0.66,0.28,0.17,0.20,0.21,Upgrade
6,PB Ratio,0.53,0.49,0.55,0.68,1.03,0.98,-,1.66,2.34,2.05,-,1.11,1.64,0.67,-,2.68,1.68,0.68,-,0.50,0.45,Upgrade
7,P/TBV Ratio,0.50,0.50,0.56,0.70,1.07,1.02,-,1.79,2.49,2.18,-,1.18,1.72,0.70,-,2.86,1.79,0.73,-,0.50,0.45,Upgrade
8,P/FCF Ratio,-,-3.10,-2.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-3.10,-2.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.13,0.15,0.17,0.14,0.18,0.25,0.36,0.40,0.50,0.47,0.73,0.32,0.57,0.14,0.87,0.80,0.52,0.23,0.14,0.08,0.10,Upgrade
11,EV/EBITDA Ratio,3.55,7.18,-5.29,-,-,-,-,-37.91,-,-,-,-,-,-5.33,-8.33,-,-,-,-3.05,-,-,Upgrade
12,EV/EBIT Ratio,10.50,13.44,-4.09,-,-,-,-,-15.45,-,-,-,-,-,-2.82,-6.37,-,-,-,-2.02,-,-,Upgrade
13,EV/FCF Ratio,-,-5.15,-3.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.30,0.30,0.30,0.56,0.56,0.77,-,0.62,0.73,0.73,-,0.32,0.22,0.22,-,0.28,0.36,0.36,-,0.39,0.30,Upgrade
15,Debt / EBITDA Ratio,1.60,0.62,0.62,-,-,-,-,0.95,-,-,-,-,-,0.72,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-1.93,-1.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,2.53,2.35,2.08,1.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,4.65,7.78,4.97,3.12,3.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.17,1.17,1.17,0.45,0.45,0.62,-,0.72,-,0.68,-,0.67,-,1.14,-,1.05,-,1.21,-,0.98,-,Upgrade
20,Current Ratio,1.76,1.76,1.76,1.32,1.32,1.19,-,1.68,-,1.56,-,2.37,-,2.66,-,1.95,-,2.08,-,2.00,-,Upgrade
21,Return on Equity (ROE),28.05%,32.76%,4.97%,5.27%,-227.72%,-,30.31%,-49.91%,-,-,-21.96%,-39.78%,-,-,-65.06%,-40.72%,-,-,-18.63%,-56.07%,Upgrade,
22,Return on Assets (ROA),9.22%,8.57%,-4.99%,-4.59%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),15.37%,16.61%,-11.27%,-11.21%,-37.89%,-,24.89%,-16.33%,-,-,-10.94%,-20.85%,-,-,-32.27%,-19.86%,-,-,-11.75%,-26.82%,Upgrade,
24,Return on Capital Employed (ROCE),5.22%,5.22%,-18.33%,-,-,-,-,-9.33%,-,-,-,-,-,-12.30%,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,29.63%,31.53%,-59.68%,-110.02%,-62.30%,-88.63%,-57.35%,-37.30%,-45.51%,-56.66%,-19.94%,-22.32%,-19.23%,-47.42%,-18.20%,-20.26%,-22.89%,-71.85%,-33.18%,-29.83%,-35.76%,Upgrade
26,FCF Yield,-32.25%,-32.25%,-45.58%,-70.48%,-23.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Buyback Yield / Dilution,-41.49%,-36.31%,-46.98%,-36.97%,-46.80%,-44.18%,-33.81%,-18.96%,-12.00%,0.09%,-8.36%,-11.77%,-17.39%,-32.11%,-22.14%,-18.71%,-12.44%,-,-2.13%,-0.25%,-,Upgrade
28,Total Shareholder Return,-41.49%,-36.31%,-46.98%,-36.97%,-46.80%,-44.18%,-33.81%,-18.96%,-12.00%,0.09%,-8.36%,-11.77%,-17.39%,-32.11%,-22.14%,-18.71%,-12.44%,-,-2.13%,-0.25%,-,Upgrade
