,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+12 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+12 Quarters
0,Cash & Equivalents,9.3,9.3,6.09,6.09,23.3,-,10.72,-,17.82,-,14.72,-,33.39,-,46.42,-,64.49,-,52.4,-,Upgrade
1,Cash & Short-Term Investments,9.3,9.3,6.09,6.09,23.3,-,10.72,17.82,17.82,-,14.72,33.39,33.39,-,46.42,64.49,64.49,-,52.4,71.61,Upgrade
2,Cash Growth,-60.11%,-,-43.16%,-65.82%,30.74%,-,-27.16%,-46.62%,-46.62%,-,-68.30%,-48.22%,-48.22%,-,-11.41%,-9.94%,-9.94%,-,-48.04%,1.98%,Upgrade
3,Accounts Receivable,35.01,35.01,24.66,24.66,43.46,-,27.53,-,22.92,-,15.49,-,19.58,-,26.29,-,17.86,-,24.35,-,Upgrade
4,Other Receivables,28.24,28.24,12.61,12.61,11.94,-,9.01,-,10.2,-,3.86,-,4.02,-,2.87,-,5.3,-,2.7,-,Upgrade
5,Receivables,63.25,63.25,38.24,38.24,58.19,-,36.54,-,33.12,-,19.35,-,23.61,-,29.16,-,23.16,-,27.05,-,Upgrade
6,Inventory,26.39,26.39,56.17,56.17,55.35,-,46.88,-,52.01,-,57.07,-,50.19,-,38.42,-,44.96,-,39.01,-,Upgrade
7,Prepaid Expenses,5.28,5.28,9.28,9.28,5.04,-,6.18,-,3.22,-,16.31,-,14.59,-,5.33,-,3.85,-,14.64,-,Upgrade
8,Other Current Assets,5.48,5.48,16.78,16.78,8.49,-,10.27,-,9.98,-,14.05,-,11.49,-,21.44,-,13.81,-,28.81,-,Upgrade
9,Total Current Assets,109.68,109.68,126.57,126.57,150.37,-,110.59,-,116.15,-,121.49,-,133.27,-,140.76,-,150.27,-,161.9,-,Upgrade
10,"Property, Plant & Equipment",2.61,2.61,2.23,2.23,3.77,-,12.16,-,2.83,-,12.39,-,6.91,-,16.12,-,18.06,-,47.36,-,Upgrade
