,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4615,5667,2445,2536,1662,2197,1264,1376,1334,3083,Upgrade
1,Revenue Growth (YoY),88.75%,123.46%,47.11%,15.43%,31.49%,59.67%,-5.25%,-55.37%,-52.20%,-8.35%,Upgrade
2,Cost of Revenue,3236,3928,1461,1527,1161,1300,945,1005,1092,1626,Upgrade
3,Gross Profit,1379,1739,984,1009,501,897,319,371,242,1457,Upgrade
4,"Selling, General & Admin",-,251,-,158,-,89,-,-,-,-,Upgrade
5,Other Operating Expenses,837,752,622,517,436,420,313,337,337,677,Upgrade
6,Operating Expenses,1170,1290,855,897,666,758,563,607,620,975,Upgrade
7,Operating Income,209,449,129,112,-165,139,-244,-236,-378,482,Upgrade
8,Interest Expense,-368,-82,-118,-73,-84,-91,-66,-85,-64,-74,Upgrade
9,Interest & Investment Income,18,15,6,4,2,2,2,2,3,6,Upgrade
10,Earnings From Equity Investments,-84,-105,-79,-18,-47,34,-49,-45,-321,-27,Upgrade
11,Other Non Operating Income (Expenses),-16,-97,-17,-40,-7,11,-11,10,-10,-,Upgrade
12,EBT Excluding Unusual Items,-241,180,-79,-15,-301,95,-368,-354,-770,387,Upgrade
13,Asset Writedown,-139,-36,222,-578,426,68,-77,-367,-458,-19,Upgrade
14,Pretax Income,-380,144,143,-593,125,163,-445,-721,-1228,368,Upgrade
15,Income Tax Expense,68,91,48,27,-10,32,5,31,-,125,Upgrade
16,Earnings From Continuing Operations,-448,53,95,-620,135,131,-450,-752,-1228,243,Upgrade
17,Minority Interest in Earnings,-,-1,-1,-2,-1,201,-2,9,31,-3,Upgrade
18,Net Income,-448,52,94,-622,134,332,-452,-743,-1197,240,Upgrade
19,Net Income to Common,-448,52,94,-622,134,332,-452,-743,-1197,240,Upgrade
20,Net Income Growth,-,-,-29.85%,-,-,-,-,-,-,-59.04%,Upgrade
21,Shares Outstanding (Basic),1650,1649,1649,1649,1649,1649,1649,1649,1635,1632,Upgrade
22,Shares Outstanding (Diluted),1650,1649,1649,1649,1649,1649,1649,1649,1635,1632,Upgrade
23,Shares Change (YoY),0.06%,-,-,-,-,-,0.86%,1.04%,1.30%,1.37%,Upgrade
24,EPS (Basic),-0.27,0.03,0.06,-0.38,0.08,0.20,-0.27,-0.45,-0.73,0.15,Upgrade
25,EPS (Diluted),-0.27,0.03,0.06,-0.38,0.08,0.20,-0.27,-0.45,-0.73,0.15,Upgrade
26,EPS Growth,-,-,-29.85%,-,-,-,-,-,-,-59.60%,Upgrade
27,Free Cash Flow,1711,2856,237,201,16,271,-94,-207,-629,183,Upgrade
28,Free Cash Flow Per Share,1.04,1.73,0.14,0.12,0.01,0.16,-0.06,-0.13,-0.38,0.11,Upgrade
29,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.090,Upgrade
30,Dividend Growth,-,-,-,-,-,-,-,-,-,-43.75%,Upgrade
31,Operating Margin,4.53%,7.92%,5.28%,4.42%,-9.93%,6.33%,-19.30%,-17.15%,-28.34%,15.63%,Upgrade
32,Profit Margin,-9.71%,0.92%,3.84%,-24.53%,8.06%,15.11%,-35.76%,-54.00%,-89.73%,7.78%,Upgrade
33,Free Cash Flow Margin,37.07%,50.40%,9.69%,7.93%,0.96%,12.34%,-7.44%,-15.04%,-47.15%,5.94%,Upgrade
34,EBITDA,517,712,339,312,39,359,-23,4,-128,744,Upgrade
35,D&A For EBITDA,308,263,210,200,204,220,221,240,250,262,Upgrade
36,EBIT,209,449,129,112,-165,139,-244,-236,-378,482,Upgrade
