,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Operating Revenue,472.23,500.27,514.61,516.68,495.05,535.93,628.29,601.53,575.85,744.72,833.23,650.19,628.11,692.24,737.4,611.3,477.77,459.19,429.33,456.27,Upgrade
1,Other Revenue,-,-,-,25.71,-,-,-,26.02,-17.42,17.42,-,40.69,-17.11,17.11,-,18.26,-9.89,9.89,-,20.6,Upgrade
2,Revenue,472.23,500.27,514.61,542.39,495.05,535.93,628.29,627.54,558.43,762.15,833.23,690.88,611,709.35,737.4,629.56,467.89,469.08,429.33,476.87,Upgrade
3,Revenue Growth (YoY),-4.61%,-6.65%,-18.09%,-13.57%,-11.35%,-29.68%,-24.60%,-9.17%,-8.60%,7.44%,13.00%,9.74%,30.59%,51.22%,71.76%,32.02%,13.69%,1.66%,-6.96%,12.59%,Upgrade
4,Cost of Revenue,421.95,440.61,530.35,535.33,450.91,462.86,535.62,570.36,414.81,485.01,529.41,471.4,384.06,413.86,480.59,424.18,346.49,361.81,310.89,351.73,Upgrade
5,Gross Profit,50.28,59.67,-15.75,7.06,44.14,73.06,92.67,57.18,143.62,277.14,303.82,219.48,226.94,295.5,256.81,205.38,121.4,107.27,118.43,125.14,Upgrade
6,"Selling, General & Admin",35.63,35.77,33.17,32.6,32.77,31.37,28.36,34.91,31.03,29.02,31.38,43.44,31.44,30.28,26.18,38.44,27.95,19.49,20.36,41.31,Upgrade
7,Research & Development,24.94,27.81,22.99,32.03,31.71,32.29,19.98,14.91,28.16,31.12,27.75,34.79,24.19,20.13,18.24,25.9,18.79,15.89,15.44,19.16,Upgrade
8,Other Operating Expenses,-3.82,2.53,4.35,-0.97,-9.89,6.91,4.55,13.43,3.61,4.02,0.21,12.03,0.13,4.19,3.93,15.52,1.61,3.75,-3.45,17.73,Upgrade
9,Operating Expenses,58.77,64.47,61.97,62.85,58.82,66.67,54.42,66.49,61.63,66.23,61.89,89.92,55.16,54.65,47.23,83.93,47.88,35.92,36.53,78.46,Upgrade
10,Operating Income,-8.5,-4.81,-77.72,-55.79,-14.68,6.39,38.25,-9.31,81.99,210.91,241.94,129.56,171.78,240.84,209.58,121.44,73.52,71.35,81.9,46.67,Upgrade
11,Interest Expense,-18.01,-16.62,-12.86,-13.9,-14.73,-14.98,-14.95,-20.49,-7.18,-21.67,-25.58,-23.53,-27.72,-30.86,-23.58,-32.07,-34,-37.8,-37.06,-30.4,Upgrade
12,Interest & Investment Income,2.05,4.57,1.41,0.93,2.17,0.64,1.09,0.62,0.36,0.88,1.81,1.62,0.41,1.68,0.86,-,1.58,0.75,0.18,-,Upgrade
13,Currency Exchange Gain (Loss),-1.18,1.18,-,4.3,-3.67,3.67,-,2.81,-1.77,1.77,-,-6.78,1.78,-1.78,-,-2.18,-0.54,0.54,-,0.35,Upgrade
14,Other Non Operating Income (Expenses),0.69,0.55,0.26,-3.85,3.65,2.58,-3.24,-4.52,2.45,0.68,-0.82,1.62,-2.44,0.97,-1.33,-1.6,-0.67,-1.66,0.11,-1.8,Upgrade
15,EBT Excluding Unusual Items,-24.95,-15.12,-88.91,-68.32,-27.28,-1.69,21.14,-30.89,75.84,192.57,217.35,102.49,143.81,210.86,185.53,85.6,39.89,33.18,45.13,14.83,Upgrade
16,Gain (Loss) on Sale of Investments,-0.43,0.17,0.12,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.12,Upgrade
17,Gain (Loss) on Sale of Assets,-,-0.04,-0.19,46.21,23.5,26.8,85.38,120.13,35.2,1.91,-,-8.54,-0.37,0,1.18,0.3,0.12,0.25,-,1.31,Upgrade
18,Asset Writedown,5.2,-4.7,4.7,-10.46,0.89,0.01,-0.01,-4.28,-5.12,2.12,-2.12,-5.05,-1.4,1.64,-1.64,-3.41,-0.56,-0.29,0.29,3.1,Upgrade
19,Legal Settlements,-,-,-,-0.04,-,-,-,-0.43,0.06,-0.06,-,-0.61,-,-,-,-0.08,-,-,-,-,Upgrade
