,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,244714,283037,263707,233749,244841,279973,250746,213772,226553,269614,227320,199628,204983,245218,198429,193670,184537,208563,181300,179217,Upgrade
1,Revenue Growth (YoY),-0.05%,1.09%,5.17%,9.35%,8.07%,3.84%,10.31%,7.09%,10.52%,9.95%,14.56%,3.08%,11.08%,17.58%,9.45%,8.06%,4.10%,2.02%,-2.00%,5.97%,Upgrade
2,Cost of Revenue,169114,183786,194690,171997,174562,188628,189417,154287,167694,182423,172693,142832,234255,80098,147000,373917,-189377,189271,-,336121,Upgrade
3,Gross Profit,75600,99251,69017,61752,70279,91345,61329,59485,58859,87191,54627,56796,-29272,165120,51429,-180247,373914,19292,181300,-156904,Upgrade
4,"Selling, General & Admin",27121,28485,28070,29044,25013,28425,26020,27300,23585,29513,23727,23675,47407,7393,22996,62175,-31350,31350,-,67756,Upgrade
5,Research & Development,8329,8968,3003,13610,6586,5701,2814,6376,4713,4663,2339,6064,9513,-1718,1718,-,-,-,-,-,Upgrade
6,Other Operating Expenses,-358,1176,-39,-1779,-1548,-27,-603,-1658,-1290,-258,-519,4523,-25588,24136,-349,-421304,444238,-128232,150700,-415338,Upgrade
7,Operating Expenses,41131,43553,38143,37839,34892,37652,32343,29568,29115,36320,28354,32730,-62490,126943,26705,-186728,326296,-10290,150700,-164764,Upgrade
8,Operating Income,34469,55698,30874,23913,35387,53693,28986,29917,29744,50871,26273,24066,33218,38177,24724,6481,47618,29582,30600,7860,Upgrade
9,Interest Expense,-816,-827,-845,-1095,-697,-1001,-937,-569,-532,-630,-599,-606,-652,-2277,-721,-2976,-6886,-1470,-,-3239,Upgrade
10,Interest & Investment Income,3104,4732,7070,4477,3761,4277,4703,4787,6205,5771,7193,7509,11826,-,6572,11447,1470,5578,-,10065,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-6527,6527,-,12678,-5998,5998,-,12641,Upgrade
12,Currency Exchange Gain (Loss),305,-305,-,-4,-219,219,-,327,-165,165,-,11,-,-,-,-,-,-,-,-,Upgrade
13,Other Non Operating Income (Expenses),196,324,98,-975,231,322,308,-816,66,568,144,-894,-2124,2547,160,5582,-2355,3663,-,4022,Upgrade
14,EBT Excluding Unusual Items,37258,59622,37197,26316,38463,57510,33060,33646,35318,56745,33011,30086,35741,44974,30735,33212,33849,43351,30600,31349,Upgrade
15,Gain (Loss) on Sale of Investments,3101,4112,1359,3691,1837,3669,3677,-537,1206,1203,887,594,1136,1481,891,2894,-,-,-,5495,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,385,-385,-,-1547,-1,-1064,-,64,Upgrade
17,Asset Writedown,-4,64,-182,-122,-89,-46,-233,-631,82,-241,-256,-1677,-234,143,-143,-,1065,-,-,-2975,Upgrade
18,Other Unusual Items,-977,977,-,2798,-1041,1041,-,2439,-,-,-,8246,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,39378,64775,38374,32683,39170,62174,36504,34917,36606,57707,33642,37249,37028,46213,31483,34559,34913,42287,30600,33933,Upgrade
20,Income Tax Expense,8651,14147,8745,6359,9798,14018,8421,7957,8309,13026,7986,8242,9126,11111,7399,8019,9177,9923,7100,8942,Upgrade
21,Earnings From Continuing Operations,30727,50628,29629,26324,29372,48156,28083,26960,28297,44681,25656,29007,27902,35102,24084,26540,25736,32364,23500,24991,Upgrade
22,Minority Interest in Earnings,-47,-36,-20,-64,-39,-50,-16,-33,-40,-30,-32,-32,-58,-40,-28,-297,99,-99,-,-150,Upgrade
23,Net Income,30680,50592,29609,26260,29333,48106,28067,26927,28257,44651,25624,28975,27844,35062,24056,26243,25835,32265,23500,24841,Upgrade
24,Net Income to Common,30680,50592,29609,26260,29333,48106,28067,26927,28257,44651,25624,28975,27844,35062,24056,26243,25835,32265,23500,24841,Upgrade
25,Net Income Growth,4.59%,5.17%,5.49%,-2.48%,3.81%,7.74%,9.53%,-7.07%,1.48%,27.35%,6.52%,10.41%,7.78%,8.67%,2.37%,5.64%,0.38%,-0.30%,-0.84%,9.04%,Upgrade
