,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Revenue,22.9,22.9,15.57,15.57,28.85,25.64,7.72,20.59,20.72,24.36,14.67,19.89,23.02,21.32,18.07,18.82,7.26,11.51,4.93,14.42,Upgrade
1,Revenue Growth (YoY),-20.61%,-10.69%,101.57%,-24.40%,39.23%,5.27%,-47.38%,3.54%,-10.02%,14.23%,-18.79%,5.69%,217.30%,85.28%,266.73%,30.52%,-70.63%,-33.77%,-71.87%,-22.86%,Upgrade
2,Cost of Revenue,9.64,9.64,7.8,7.8,11.12,10.37,6.58,13.28,8.87,10.65,8.86,11.04,8.74,9.19,9.36,8.1,4.42,5.45,3.38,6.08,Upgrade
3,Gross Profit,13.26,13.26,7.77,7.77,17.73,15.28,1.14,7.31,11.85,13.71,5.82,8.84,14.29,12.13,8.71,10.72,2.84,6.06,1.54,8.33,Upgrade
4,"Selling, General & Admin",7.24,7.24,8.71,8.71,7.29,6.01,8.43,6.08,6.51,6.19,10.14,5.86,6.17,5.83,7.17,5.9,5.2,5.61,6.2,6.76,Upgrade
5,Other Operating Expenses,-0.57,-0.57,0.69,0.69,-1.13,-0.32,1.01,-0.36,-0.93,0.24,0.61,0.05,-0.72,-0.01,2.63,-0.31,-1.2,-1.26,0.26,-0.18,Upgrade
6,Operating Expenses,6.68,6.68,10.25,10.25,6.16,5.69,9.9,5.72,5.55,6.43,11.36,5.91,5.39,5.59,10.7,5.44,4,4.35,5.89,6.58,Upgrade
7,Operating Income,6.58,6.58,-2.49,-2.49,11.57,9.59,-8.77,1.59,6.3,7.28,-5.54,2.94,8.9,6.54,-1.99,5.28,-1.16,1.72,-4.34,1.75,Upgrade
8,Interest Expense,-0.05,-0.05,-0.02,-0.02,-0.04,-0.05,-0.06,-0.07,-0.06,-0.04,-0.02,-0.03,-0.04,-0.04,-0.04,-0.04,-0.05,-0.05,-0.22,-,Upgrade
9,Interest & Investment Income,-,-,1.06,1.06,-,-,0.51,-,-,-,0.21,-,-,-,0.36,-,-,-,0.48,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-0.11,-0.11,-,-,-0.36,-,-,-,0.61,-,-,-,-0.04,-,-,-,0.09,-,Upgrade
11,EBT Excluding Unusual Items,6.53,6.53,-1.56,-1.56,11.53,9.54,-8.67,1.51,6.25,7.24,-4.74,2.91,8.86,6.5,-1.69,5.24,-1.2,1.66,-3.99,1.75,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,0.91,-,-,-,0.01,-,-,-,2.13,-,-,-,-,-,Upgrade
14,Pretax Income,6.53,6.53,-1.56,-1.56,11.53,9.54,-7.75,1.51,6.25,7.24,-4.73,2.91,8.86,6.5,0.68,5.24,-1.2,1.66,-3.99,1.75,Upgrade
15,Income Tax Expense,1.07,1.07,-0.67,-0.67,3.12,0.71,-1.49,0.56,0.82,1.24,-0.93,1.04,1.03,1.03,0.01,-0.07,0.65,0.36,0.39,1.2,Upgrade
16,Net Income,5.46,5.46,-0.89,-0.89,8.41,8.83,-6.26,0.96,5.43,6,-3.79,1.87,7.83,5.46,0.67,5.31,-1.85,1.3,-4.38,0.55,Upgrade
17,Net Income to Common,5.46,5.46,-0.89,-0.89,8.41,8.83,-6.26,0.96,5.43,6,-3.79,1.87,7.83,5.46,0.67,5.31,-1.85,1.3,-4.38,0.55,Upgrade
18,Net Income Growth,-35.07%,-38.14%,-,-,54.88%,46.99%,-,-48.88%,-30.66%,9.88%,-,-64.75%,-,319.02%,-,860.22%,-,-54.74%,-,-51.15%,Upgrade
19,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Upgrade
20,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Upgrade
21,EPS (Basic),0.01,0.01,-0.00,-0.00,0.01,0.01,-0.01,0.00,0.01,0.01,-0.00,0.00,0.01,0.01,0.00,0.01,-0.00,0.00,-0.00,0.00,Upgrade
22,EPS (Diluted),0.01,0.01,-0.00,-0.00,0.01,0.01,-0.01,0.00,0.01,0.01,-0.00,0.00,0.01,0.01,0.00,0.01,-0.00,0.00,-0.00,0.00,Upgrade
23,EPS Growth,-35.07%,-38.14%,-,-,54.88%,46.99%,-,-48.88%,-30.66%,9.88%,-,-64.75%,-,319.02%,-,860.22%,-,-54.74%,-,-51.15%,Upgrade
24,Free Cash Flow,2.94,2.94,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Free Cash Flow Per Share,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,0.004,-,-,-,0.010,-,-,-,-,-,Upgrade
27,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-60.00%,-,-,-,-,-,-,-,-,-,Upgrade
28,Gross Margin,57.89%,57.89%,49.90%,49.90%,61.45%,59.57%,14.74%,35.50%,57.21%,56.29%,39.65%,44.46%,62.05%,56.89%,48.23%,56.97%,39.15%,52.69%,31.34%,57.80%,Upgrade
29,Operating Margin,28.75%,28.75%,-15.97%,-15.97%,40.10%,37.38%,-113.52%,7.71%,30.41%,29.91%,-37.74%,14.76%,38.64%,30.68%,-11.00%,28.06%,-15.93%,14.90%,-88.17%,12.16%,Upgrade
30,Profit Margin,23.84%,23.84%,-5.71%,-5.71%,29.15%,34.42%,-81.11%,4.65%,26.20%,24.65%,-25.85%,9.41%,34.00%,25.63%,3.68%,28.22%,-25.50%,11.33%,-88.82%,3.84%,Upgrade
31,Free Cash Flow Margin,12.86%,12.86%,0.06%,0.06%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,EBITDA,7.22,7.22,-1.9,-1.9,12.03,10.11,-8.24,2.33,6.89,8.03,-4.8,3.58,9.58,7.18,-1.35,5.46,-0.85,1.9,-4.16,1.86,Upgrade
33,EBITDA Margin,31.53%,31.53%,-12.21%,-12.21%,41.72%,39.44%,-106.68%,11.31%,33.26%,32.95%,-32.68%,17.99%,41.62%,33.68%,-7.45%,29.04%,-11.67%,16.52%,-84.40%,12.89%,Upgrade
34,D&A For EBITDA,0.64,0.64,0.59,0.59,0.47,0.53,0.53,0.74,0.59,0.74,0.74,0.64,0.68,0.64,0.64,0.19,0.31,0.19,0.19,0.11,Upgrade
35,EBIT,6.58,6.58,-2.49,-2.49,11.57,9.59,-8.77,1.59,6.3,7.28,-5.54,2.94,8.9,6.54,-1.99,5.28,-1.16,1.72,-4.34,1.75,Upgrade
36,EBIT Margin,28.75%,28.75%,-15.97%,-15.97%,40.10%,37.38%,-113.52%,7.71%,30.41%,29.91%,-37.74%,14.76%,38.64%,30.68%,-11.00%,28.06%,-15.93%,14.90%,-88.17%,12.16%,Upgrade
37,Effective Tax Rate,16.41%,16.41%,-,-,27.07%,7.48%,-,36.79%,13.08%,17.09%,-,35.60%,11.65%,15.90%,2.06%,-,-,21.54%,-,68.45%,Upgrade
