,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,47,40,51,40,40,38,34,38,42,48,64,61,52,216,90,46,74,70,55,66,104,Upgrade
1,Market Cap Growth,5.26%,5.26%,50.00%,5.26%,-4.76%,-20.83%,-46.88%,-37.70%,-19.23%,-77.78%,-28.89%,32.61%,-29.73%,208.57%,63.64%,-30.30%,-28.85%,-44.00%,-60.99%,-56.00%,-54.39%,Upgrade
2,Enterprise Value,-45,-50,-39,-50,-50,-38,-42,-25,-21,-15,1,-6,-15,156,30,-16,12,11,-4,4,42,Upgrade
3,Last Close Price,0.05,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.06,0.06,0.05,0.20,0.08,0.04,0.06,0.06,0.05,0.06,0.09,Upgrade
4,PE Ratio,5.14,4.38,4.22,-,-,3.19,3.80,-,4.89,5.05,5.37,-,3.29,11.21,9.39,8.47,190.72,-,16.13,-,10.71,Upgrade
5,PS Ratio,0.61,0.52,0.62,0.47,0.51,0.46,0.46,0.52,0.52,0.60,0.78,0.77,0.63,2.66,1.37,0.83,1.74,1.84,0.99,1.07,1.41,Upgrade
6,PB Ratio,0.46,0.39,0.50,0.44,0.44,0.41,0.44,0.50,0.52,0.60,0.85,0.81,-,2.81,1.22,0.62,-,1.04,0.82,0.99,-,Upgrade
7,P/TBV Ratio,0.39,0.39,0.50,0.44,0.44,0.41,0.45,0.50,0.52,0.60,0.85,0.81,-,2.83,1.22,0.63,-,1.05,0.83,1.00,-,Upgrade
8,P/FCF Ratio,7.99,6.77,17.20,2000.00,4000.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,4.03,4.03,7.35,10.12,20.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,0.02,-,-,1.92,0.46,-,0.27,0.30,-,0.07,0.57,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,0.09,-,-,7.46,2.85,-,4.92,-,-,-,2.74,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,0.11,-,-,8.32,3.44,-,7.77,-,-,-,2.82,Upgrade
13,Debt / Equity Ratio,0.05,0.05,0.05,0.02,0.02,0.03,0.06,0.06,0.06,0.06,0.03,0.03,-,0.05,0.04,0.04,-,0.05,0.07,0.07,-,Upgrade
14,Debt / EBITDA Ratio,0.35,0.15,0.15,-,-,0.06,0.10,-,0.55,0.19,0.08,-,-,0.10,0.09,-,-,-,0.60,-,-,Upgrade
15,Debt / FCF Ratio,0.79,0.79,1.57,77.25,154.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,0.74,0.76,0.54,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,5.70,8.78,6.89,4.58,4.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,5.14,5.14,5.14,4.08,4.08,3.74,-,2.72,-,2.99,-,3.45,-,3.95,-,4.34,-,3.81,-,5.46,-,Upgrade
19,Current Ratio,5.42,5.42,5.42,4.44,4.44,4.12,-,3.11,-,3.41,-,3.82,-,4.30,-,4.64,-,4.12,-,5.65,-,Upgrade
20,Return on Equity (ROE),21.31%,22.55%,-3.90%,-3.87%,39.81%,46.19%,-31.94%,4.76%,27.88%,31.89%,-,-,41.49%,29.53%,-,-,-11.04%,7.81%,-,-,Upgrade,
21,Return on Assets (ROA),13.32%,13.74%,-5.36%,-5.25%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),15.36%,16.47%,-6.70%,-6.61%,32.86%,29.71%,-26.36%,4.63%,19.28%,23.41%,-,-,28.23%,21.32%,-,-,-4.07%,6.01%,-,-,Upgrade,
