,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,97.03,97.03,91.76,91.76,93.25,-,79.97,-,68.32,-,65.02,-,71.13,-,62.87,-,65.96,-,63.28,-,Upgrade
1,Cash & Short-Term Investments,97.03,97.03,91.76,91.76,93.25,79.97,79.97,68.32,68.32,65.02,65.02,-,71.13,62.87,62.87,-,65.96,63.28,63.28,-,Upgrade
2,Cash Growth,4.06%,21.34%,14.74%,34.30%,36.48%,22.98%,22.98%,-,-3.95%,3.42%,3.42%,-,7.84%,-0.64%,-0.64%,-,6.41%,6.98%,6.98%,-,Upgrade
3,Accounts Receivable,8.62,8.62,4.81,4.81,8.34,-,6.9,-,19.34,-,15.87,-,9.72,-,14.21,-,3.6,-,3.82,-,Upgrade
4,Other Receivables,0.09,0.09,0.8,0.8,0.24,-,0.11,-,0.88,-,0.11,-,0.11,-,0.07,-,0.33,-,0.32,-,Upgrade
5,Receivables,8.71,8.71,5.61,5.61,8.58,-,7.01,-,20.22,-,15.98,-,9.83,-,14.29,-,3.93,-,4.14,-,Upgrade
6,Inventory,4.39,4.39,6.81,6.81,7.84,-,11.23,-,10.35,-,6.43,-,5.61,-,3.68,-,3.9,-,1.06,-,Upgrade
7,Prepaid Expenses,1.47,1.47,1.74,1.74,2.66,-,1.27,-,1.98,-,2.11,-,1.59,-,1.79,-,1.66,-,1.23,-,Upgrade
8,Total Current Assets,111.61,111.61,105.91,105.91,112.33,-,99.48,-,100.87,-,89.55,-,88.17,-,82.63,-,75.44,-,69.71,-,Upgrade
9,"Property, Plant & Equipment",11.87,11.87,9.93,9.93,8.36,-,10.86,-,12.21,-,11.02,-,10.11,-,9.8,-,11.66,-,12.63,-,Upgrade
10,Other Intangible Assets,0.08,0.08,0.13,0.13,0.18,-,0.24,-,0.31,-,0.39,-,0.46,-,0.51,-,0.58,-,0.6,-,Upgrade
