,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1661,1208,927,2265,2968,2653,2293,2265,2164,2248,2619,2378,2709,2074,2361,2248,2428,2574,2693,2090,2148,Upgrade
1,Market Cap Growth,-54.45%,-54.45%,-59.56%,0%,37.14%,18.00%,-12.45%,-4.73%,-20.12%,8.40%,10.95%,5.75%,11.57%,-19.43%,-12.33%,7.58%,13.06%,30.39%,36.99%,-2.60%,28.02%,Upgrade
2,Enterprise Value,1101,650,366,1778,2481,2150,1874,1824,1723,1782,2137,1901,2233,1605,1906,1801,1981,2203,2311,1762,1820,Upgrade
3,Last Close Price,2.96,2.15,1.65,4.03,5.28,4.72,4.04,3.99,3.81,3.96,4.61,4.19,4.77,3.65,4.16,3.96,4.28,4.53,4.94,3.77,3.94,Upgrade
4,PE Ratio,-,-,-72.26,-209.90,-,-,330.72,-,491.16,290.59,-,351.50,404.90,271.94,-,184.06,154.71,224.84,148.14,131.04,93.99,Upgrade
5,Forward PE,-,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,Upgrade
6,PS Ratio,32.10,22.28,16.35,37.72,56.00,35.47,28.76,29.94,29.18,29.50,36.47,33.29,38.16,29.86,32.94,27.68,28.72,27.38,23.24,17.67,15.55,Upgrade
7,PB Ratio,2.14,1.56,1.19,2.91,3.83,3.58,2.98,2.97,2.83,2.94,3.44,3.11,3.55,2.74,3.13,2.97,3.21,3.43,3.96,2.90,3.00,Upgrade
8,P/TBV Ratio,1.59,1.59,1.21,2.96,3.90,3.64,3.03,3.01,2.87,2.99,3.49,3.17,3.62,2.78,3.17,3.01,3.26,3.48,4.03,2.95,3.05,Upgrade
9,P/FCF Ratio,116.26,84.57,-,62.03,201.34,1517.09,-81.50,-,-,-,-,-,78.93,74.30,94.49,50.87,60.09,32.99,33.06,61.42,86.70,Upgrade
10,P/OCF Ratio,71.38,71.38,-,52.12,138.67,228.37,-412.86,-,-,-,132.14,-,63.79,50.98,68.87,42.38,50.57,30.23,28.91,36.69,39.31,Upgrade
11,EV/Sales Ratio,20.31,11.99,6.46,29.61,46.81,28.74,23.50,24.11,23.23,23.38,29.76,26.62,31.45,23.10,26.60,22.18,23.43,23.43,19.94,14.90,13.18,Upgrade
12,EV/EBITDA Ratio,-,-47.37,-,-104.97,-,-,-,-,-,451.93,-,355.83,390.28,607.16,-,175.00,144.93,120.72,85.92,75.23,54.63,Upgrade
13,EV/EBIT Ratio,-,-,-,-66.91,-,-,-,-,-,-,-,-,-482.58,-,-,-,-,-,116.70,100.91,65.36,Upgrade
14,EV/FCF Ratio,77.07,45.50,-,48.70,168.30,1229.28,-66.60,-,-,-,-,-,65.05,57.49,76.29,40.75,49.02,28.24,28.38,51.78,73.46,Upgrade
15,Debt / Equity Ratio,-,-,-,-,-,0.00,0.00,0.03,0.01,0.01,-,-,-,-,-,-,-,-,0.11,0.10,0.10,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,8.60,1.14,-,-,-,-,-,-,-,-,2.79,3.89,3.10,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,0.08,0.00,-,-,-,-,-,-,-,-,-,-,-,0.93,2.19,2.96,Upgrade
18,Asset Turnover,0.05,0.08,0.10,0.04,0.07,0.09,0.07,0.15,0.09,0.07,0.06,0.16,0.07,0.07,0.06,0.16,0.08,0.12,0.07,0.19,Upgrade,
19,Inventory Turnover,0.58,0.44,0.60,0.68,0.68,0.41,0.53,0.32,0.75,0.41,0.36,0.30,0.89,0.32,0.47,0.33,0.73,0.39,0.54,0.34,0.86,Upgrade
20,Quick Ratio,60.31,60.31,48.03,34.20,39.09,49.19,48.77,9.16,13.18,25.44,26.52,25.84,23.99,30.56,31.75,27.77,25.92,20.15,17.93,17.19,16.07,Upgrade
21,Current Ratio,67.69,67.69,54.04,38.61,44.40,57.89,57.12,11.18,16.10,30.95,31.69,30.78,28.36,36.65,37.54,32.94,30.40,24.26,21.69,20.60,18.99,Upgrade
22,Return on Equity (ROE),-0.73%,0.30%,2.26%,-9.28%,-0.12%,0.69%,-1.17%,0.26%,0.87%,-1.04%,0.35%,3.12%,1.08%,-1.01%,0.33%,3.65%,0.10%,2.60%,2.29%,1.48%,Upgrade,
23,Return on Assets (ROA),-0.44%,-1.02%,0.81%,-6.76%,-0.92%,-1.69%,-1.38%,-1.06%,-0.44%,-1.60%,-0.47%,0.61%,-0.27%,-1.45%,-0.39%,-0.41%,-0.30%,1.31%,0.95%,1.30%,Upgrade,
24,Return on Capital (ROIC),-0.45%,-1.04%,0.83%,-6.89%,-0.94%,-1.75%,-1.45%,-1.10%,-0.46%,-1.65%,-0.48%,0.63%,-0.28%,-1.48%,-0.40%,-0.43%,-0.31%,1.36%,0.99%,1.35%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-3.41%,-,-,-,-,-,-,-,-,-0.60%,-,-,-,-,-,2.62%,2.20%,3.53%,Upgrade
26,Earnings Yield,-0.84%,-1.16%,-1.38%,-0.48%,-0.53%,0.17%,0.30%,0.14%,0.20%,0.34%,0.29%,0.28%,0.25%,0.37%,0.24%,0.54%,0.65%,0.44%,0.68%,0.76%,1.06%,Upgrade
27,FCF Yield,0.86%,1.18%,2.47%,1.61%,0.50%,0.07%,-1.23%,-2.45%,-2.27%,-1.29%,-0.15%,1.14%,1.27%,1.35%,1.06%,1.97%,1.66%,3.03%,3.02%,1.63%,1.15%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,1.31%,-,-,-,-,-,-,-,-,-,-,-,2.13%,Upgrade
29,Payout Ratio,0.00%,-,-,-,-,-,4.34%,-,-,-,-,-,-,-,-,-,2.58%,321.03%,998.51%,-,12.28%,Upgrade
30,Buyback Yield / Dilution,-5.49%,-5.20%,-18.78%,2.99%,-3.24%,-18.51%,17.80%,2.74%,-14.61%,-17.44%,20.45%,-2.40%,36.45%,0.43%,-90.83%,-16.07%,8.48%,-11.65%,-39.93%,6.78%,-66.44%,Upgrade
31,Total Shareholder Return,-5.49%,-5.20%,-18.78%,2.99%,-3.24%,-18.51%,17.80%,2.74%,-13.30%,-17.44%,20.45%,-2.40%,36.45%,0.43%,-90.83%,-16.07%,8.48%,-11.65%,-39.93%,6.78%,-64.31%,Upgrade
