,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,559.99,558.35,561.3,546.29,487.23,503.45,436.65,431.44,444.02,465.35,476.84,479.94,471.33,464.14,454.7,450.54,182.67,13.39,224.57,452.63,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,0.4,0.44,5.08,5.05,5.01,4.97,-,-,264.44,433.77,231.75,-,Upgrade
2,Cash & Short-Term Investments,559.99,558.35,561.3,546.29,487.23,503.45,436.65,431.44,444.42,465.79,481.92,484.99,476.34,469.11,454.7,450.54,447.12,447.16,456.32,452.63,Upgrade
3,Cash Growth,14.93%,10.91%,28.55%,26.62%,9.63%,8.08%,-9.39%,-11.04%,-6.70%,-0.71%,5.99%,7.65%,6.54%,4.91%,-0.36%,-0.46%,9.02%,11.52%,2.53%,-0.28%,Upgrade
4,Accounts Receivable,40.44,43.59,41.01,41.7,49.34,59.02,90.32,77.81,64.7,61.79,65.26,63.6,53.32,64.99,81.55,87.8,80.13,82.18,111.7,112.22,Upgrade
5,Other Receivables,0.4,0.48,0.45,3.12,0.29,0.27,1.15,5.03,1.66,2.96,0.37,2.17,4.07,3.09,0.35,3.27,0.5,1.16,1.18,6.94,Upgrade
6,Receivables,40.84,44.08,41.46,44.82,49.63,59.3,91.47,82.84,66.36,64.75,65.62,65.77,57.39,68.09,81.9,91.07,80.63,83.33,112.88,119.16,Upgrade
7,Inventory,72.49,74.42,77.63,79.78,91.49,93.95,104.72,112.53,106.44,101.89,102.27,99.93,101.92,95.96,95.24,93.25,102.29,105.43,106.13,102.9,Upgrade
8,Other Current Assets,0.97,0.93,0.15,0.55,3.48,2.5,12.29,1.23,4.06,1.67,2.54,0.4,4.57,2.13,4.58,0.29,5.15,5.95,6.74,1.06,Upgrade
9,Total Current Assets,674.29,677.77,680.54,671.45,631.83,659.2,645.13,628.04,621.28,634.1,652.36,651.09,640.21,635.28,636.42,635.15,635.19,641.87,682.08,675.75,Upgrade
10,"Property, Plant & Equipment",93.74,95.68,97.63,99.57,102.15,104.15,150.31,150.28,130.98,113.58,114.31,115.68,117.69,119.7,123.42,125.02,127.16,127.72,129.23,131.06,Upgrade
11,Long-Term Investments,-,-,-,-,0.38,0.38,0.76,0.76,0.4,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,13.53,13.91,14.21,13.48,12.93,13.06,13.68,14.11,14.02,13.2,13.58,13.96,9.89,10.23,10.67,11.21,10.01,10.51,11.1,11.62,Upgrade
13,Long-Term Deferred Tax Assets,4,3.95,3.48,4.04,4.06,3.81,7.37,6.15,3.25,3.1,3.17,3.52,2.8,2.77,2.83,2.87,2.43,2.57,2.93,2.91,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,4.01,4.39,3.84,-,-,-,-,-,-,-,1.04,0.81,0.81,0.81,Upgrade
15,Other Long-Term Assets,1.81,1.81,1.81,2.28,2.5,2.25,3.8,5.11,16.72,19.68,3.49,3.83,4.09,4.09,3.03,3.06,0.34,1.46,1.36,2.02,Upgrade
16,Total Assets,787.38,793.13,797.68,790.82,753.84,782.85,825.05,808.83,790.48,783.66,786.91,788.07,774.68,772.07,776.36,777.31,776.17,784.96,827.52,824.16,Upgrade
17,Accounts Payable,6.45,9.65,9.53,6.49,8.06,7.52,22.83,20.16,15.93,15.92,16.28,18.35,14.75,14.43,16.66,17.51,23.51,27.18,29.77,31.64,Upgrade
18,Accrued Expenses,0.37,1.6,0.26,2.44,0.22,2.24,0.89,3.67,0.4,3.44,0.1,3.83,0.01,2.25,0,3,0,2.26,0,2.68,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,-,-,-,-,0.09,0.09,3.79,3.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
