,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,152323,128339,138984,202697,198169,169143,140657,195314,211225,122235,176776,207605,189650,164312,184410,225549,216877,166520,101250,231797,Upgrade
1,Other Revenue,-6527,13276,4088,18666,-1382,11495,5259,21340,190.48,11286,5696,19528,-3034,12689,4685,17921,-1956,11274,4697,26183,Upgrade
2,Revenue,145796,141614,143072,221363,196787,180638,145916,216654,211416,133521,182472,227133,186616,177001,189095,243471,214921,177794,105947,257980,Upgrade
3,Revenue Growth (YoY),-25.91%,-21.60%,-1.95%,2.17%,-6.92%,35.29%,-20.03%,-4.61%,13.29%,-24.56%,-3.50%,-6.71%,-13.17%,-0.45%,78.48%,-5.62%,2.81%,0.96%,-47.08%,13.42%,Upgrade
4,Cost of Revenue,128690,126885,126696,197486,171625,158895,126826,192031,184655,116139,160215,201821,164364,153654,166778,223232,189763,156441,90248,226748,Upgrade
5,Gross Profit,16614,14153,15697,30714,24198,20757,18004,23599,25602,16244,21020,24227,21147,22159,21099,28266,24049,20277,14499,32673,Upgrade
6,"Selling, General & Admin",12332,10662,10144,17251,13746,12274,11295,19952,14139,9642,12605,19020,12140,11232,11692,9451,15793,12812,9882,23179,Upgrade
7,Research & Development,3853,3724,3951,6119,4293,4141,3813,5366,4995,3846,3823,7069,4836,4346,3418,4493,3059,2753,3090,4422,Upgrade
8,Other Operating Expenses,-963.46,1081,126.11,3967,824.16,-87.2,260.74,2852,869.46,782.05,777.69,3745,772.1,530.78,501.11,3465,1135,758.79,401.15,4093,Upgrade
9,Operating Expenses,16144,15128,14524,27771,19224,16600,15746,28138,20857,14213,17315,31224,16914,16563,15186,17272,20136,16565,13286,31780,Upgrade
10,Operating Income,469.71,-974.74,1174,2944,4975,4157,2257,-4539,4745,2031,3705,-6996,4232,5596,5913,10994,3913,3711,1212,893.13,Upgrade
11,Interest Expense,-1053,-1043,-948.65,-4483,-796.3,-768.31,-847.23,-3587,-713.56,-565.65,-545.65,-588.89,-459.23,-567.58,-490.43,-537.56,-534.9,-504.65,-602.64,-,Upgrade
12,Interest & Investment Income,2464,6693,3410,1444,5396,3580,3883,4515,4839,1657,6441,9247,8765,4249,7314,2356,9451,5488,2763,3585,Upgrade
13,Currency Exchange Gain (Loss),678.72,-660.04,7.36,1205,-733.98,757.39,7.3,994.37,-175.83,204.12,6.82,-595.01,320.87,-305.59,9.92,-489.29,232.73,-223.61,5.73,254.82,Upgrade
14,Other Non Operating Income (Expenses),-572.09,161.1,-440.94,1180,553.15,-49.88,-85.26,1803,487.42,-277.75,-42.27,214.94,-215.02,-197.28,157.68,24.03,-267.58,387.88,-375.31,-1341,Upgrade
15,EBT Excluding Unusual Items,1987,4177,3201,2290,9394,7676,5215,-814.58,9182,3048,9565,1282,12644,8774,12904,12347,12794,8859,3003,3393,Upgrade
16,Impairment of Goodwill,-,-,-,-16.81,-,-,-,-,-,-,-,-66.72,-,-,-,-,-,-,-,-145.21,Upgrade
17,Gain (Loss) on Sale of Investments,1281,549.6,18.69,-2568,-213.88,265.03,524.47,468.63,-156.91,12.37,-400.93,908.64,-960.69,2296,-506,-2763,-424.06,1176,-330.81,425.56,Upgrade
18,Gain (Loss) on Sale of Assets,-3.08,-22.52,5.13,1228,-13.05,-2.67,116.81,1902,19.03,-9.82,-24.39,286.69,-29.07,569.94,-17.5,-38.74,-24.36,-73,62.23,-39.61,Upgrade
19,Asset Writedown,-198.7,-165.88,165.66,-1111,-963.92,67.43,-77.47,-25.04,-378.47,118.91,-129.93,-34.12,-331.76,70.62,-139.56,-844.92,-713.6,238.02,-248.69,211.59,Upgrade
20,Other Unusual Items,-852.39,852.39,-,4165,-,-,-,5694,-0.04,0.04,-,3907,0.63,-0.63,-,2873,-9.98,9.98,-,4984,Upgrade
21,Pretax Income,2215,5390,3391,3986,8203,8006,5779,7225,8666,3170,9010,6283,11323,11710,12241,11575,11622,10209,2486,8829,Upgrade
22,Income Tax Expense,1219,806.23,537.21,656.2,1699,1906,1652,1520,1277,851.07,1581,858.92,1849,2192,2716,3759,1237,662.8,1045,1385,Upgrade
23,Earnings From Continuing Operations,995.67,4584,2853,3330,6504,6100,4127,5706,7389,2319,7429,5424,9475,9518,9525,7815,10385,9547,1441,7444,Upgrade
24,Minority Interest in Earnings,-715.98,-670.26,-139.59,-630.98,-2182,-1797,-1344,-2237,-1649,-924.82,-1914,-1241,-2439,-3051,-2678,-4032,-2132,-2273,-319.98,-2633,Upgrade
25,Net Income,279.69,3914,2714,2699,4322,4302,2783,3468,5740,1394,5516,4183,7036,6467,6847,3783,8254,7273,1121,4811,Upgrade
26,Net Income to Common,279.69,3914,2714,2699,4322,4302,2783,3468,5740,1394,5516,4183,7036,6467,6847,3783,8254,7273,1121,4811,Upgrade
27,Net Income Growth,-93.53%,-9.03%,-2.48%,-22.19%,-24.69%,208.63%,-49.55%,-17.09%,-18.43%,-78.45%,-19.44%,10.57%,-14.75%,-11.08%,510.83%,-21.36%,17.43%,31.92%,-86.42%,-42.29%,Upgrade
28,Shares Outstanding (Basic),11449,11474,11499,11526,11494,11505,11499,11521,11497,11493,11539,11562,11572,11570,11585,11623,11641,11707,11676,11699,Upgrade
29,Shares Outstanding (Diluted),11449,11474,11499,11526,11494,11505,11499,11521,11497,11493,11539,11562,11572,11570,11585,11623,11641,11707,11676,11699,Upgrade
30,Shares Change (YoY),-0.39%,-0.27%,0.00%,0.04%,-0.02%,0.10%,-0.35%,-0.36%,-0.65%,-0.66%,-0.39%,-0.52%,-0.59%,-1.17%,-0.78%,-0.65%,-0.29%,0.21%,-0.10%,0.06%,Upgrade
31,EPS (Basic),0.02,0.34,0.24,0.23,0.38,0.37,0.24,0.30,0.50,0.12,0.48,0.36,0.61,0.56,0.59,0.33,0.71,0.62,0.10,0.41,Upgrade
32,EPS (Diluted),0.02,0.34,0.24,0.23,0.38,0.37,0.24,0.30,0.50,0.12,0.48,0.36,0.61,0.56,0.59,0.33,0.71,0.62,0.10,0.41,Upgrade
33,EPS Growth,-93.50%,-8.78%,-2.48%,-22.22%,-24.68%,208.32%,-49.37%,-16.79%,-17.89%,-78.30%,-19.12%,11.15%,-14.24%,-10.03%,515.63%,-20.84%,17.77%,31.64%,-86.40%,-42.33%,Upgrade
34,Free Cash Flow,4522,13507,-8432,14403,10046,12080,-13604,-7590,5229,1663,-12732,6803,1927,-4172,-1685,-1890,1895,27696,-5321,12410,Upgrade
35,Free Cash Flow Per Share,0.39,1.18,-0.73,1.25,0.87,1.05,-1.18,-0.66,0.45,0.14,-1.10,0.59,0.17,-0.36,-0.15,-0.16,0.16,2.37,-0.46,1.06,Upgrade
36,Dividend Per Share,-,-,-,0.370,-,-,-,0.337,-,-,-,0.682,-,-,-,0.620,-,-,-,0.880,Upgrade
37,Dividend Growth,-,-,-,9.92%,-,-,-,-50.59%,-,-,-,10.00%,-,-,-,-29.55%,-,-,-,-30.16%,Upgrade
38,Gross Margin,11.40%,9.99%,10.97%,13.88%,12.30%,11.49%,12.34%,10.89%,12.11%,12.17%,11.52%,10.67%,11.33%,12.52%,11.16%,11.61%,11.19%,11.40%,13.68%,12.66%,Upgrade
39,Operating Margin,0.32%,-0.69%,0.82%,1.33%,2.53%,2.30%,1.55%,-2.10%,2.24%,1.52%,2.03%,-3.08%,2.27%,3.16%,3.13%,4.52%,1.82%,2.09%,1.14%,0.35%,Upgrade
