,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Cash & Equivalents,168.79,168.79,165.25,-,124.79,-,118.57,-,110.02,-,107.64,-,85.03,-,72.4,-,38.57,-,26.17,-,Upgrade
1,Short-Term Investments,-,-,24.75,-,-,-,25.57,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,24.63,24.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,193.42,193.42,190,124.79,124.79,144.14,144.14,-,110.02,107.64,107.64,-,85.03,72.4,72.4,-,38.57,26.17,26.17,-,Upgrade
4,Cash Growth,55.00%,34.18%,31.81%,-,13.42%,33.92%,33.92%,-,29.40%,48.68%,48.68%,-,120.48%,176.63%,176.63%,-,-,189.37%,-,-,Upgrade
5,Accounts Receivable,70.66,70.66,59.16,-,62.38,-,55.9,-,37.66,-,38.07,-,39.66,-,33.11,-,35.46,-,35.44,-,Upgrade
6,Other Receivables,-,-,0.01,-,-,-,6.17,-,-,-,-,-,-,-,-,-,6.02,-,6.02,-,Upgrade
7,Receivables,70.66,70.66,59.17,-,62.38,-,62.07,-,37.66,-,38.07,-,39.66,-,33.11,-,41.48,-,41.46,-,Upgrade
8,Inventory,11.81,11.81,8.65,-,10.43,-,8.1,-,10.36,-,7.27,-,6.89,-,7.33,-,7.06,-,6.39,-,Upgrade
9,Prepaid Expenses,3.47,3.47,0.8,-,10.09,-,1.23,-,7.27,-,0.48,-,0.9,-,0.77,-,-,-,2.93,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.63,-,-,-,Upgrade
11,Total Current Assets,279.34,279.34,258.61,-,207.69,-,215.54,-,165.31,-,153.46,-,132.47,-,113.59,-,91.74,-,76.95,-,Upgrade
12,"Property, Plant & Equipment",41.57,41.57,46.09,-,48.25,-,50.6,-,55.13,-,44.8,-,44.34,-,45.6,-,28.36,-,28.08,-,Upgrade
13,Long-Term Investments,-,-,-,-,24.63,-,-,-,25.57,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,10.45,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,7.58,7.58,9.11,-,11.72,-,13.7,-,4.07,-,2.5,-,3.5,-,4.5,-,5.5,-,6.5,-,Upgrade
16,Total Assets,328.49,328.49,313.81,-,292.28,-,279.85,-,260.52,-,200.75,-,180.31,-,163.69,-,125.6,-,111.53,-,Upgrade
17,Accounts Payable,27.15,27.15,26.05,-,25.84,-,25.94,-,27.78,-,24.61,-,22.93,-,24.24,-,22.26,-,22.54,-,Upgrade
18,Accrued Expenses,1.48,1.48,4.89,-,2.54,-,4.02,-,1.47,-,2.91,-,2.27,-,1.86,-,1.75,-,1.5,-,Upgrade
19,Short-Term Debt,6.17,6.17,6.17,-,6.17,-,6.17,-,6.17,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,1.98,1.98,2.18,-,1.61,-,0.95,-,1.27,-,1,-,0.97,-,0.94,-,0.61,-,0.6,-,Upgrade
21,Current Income Taxes Payable,5.56,5.56,4.43,-,4.09,-,3.89,-,3.8,-,3.54,-,3.11,-,2.56,-,3.23,-,2.27,-,Upgrade
22,Current Unearned Revenue,1.1,1.1,1.1,-,1.1,-,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Other Current Liabilities,2.24,2.24,3.59,-,4.1,-,2.12,-,4.49,-,0.84,-,2.14,-,0.59,-,5.5,-,2.07,-,Upgrade
24,Total Current Liabilities,45.67,45.67,48.4,-,45.44,-,44.2,-,44.97,-,32.88,-,31.41,-,30.2,-,33.35,-,28.97,-,Upgrade
25,Long-Term Leases,2.83,2.83,4.23,-,2.42,-,2,-,2.45,-,2.43,-,3.2,-,3.42,-,3.5,-,3.7,-,Upgrade
26,Total Liabilities,48.5,48.5,52.63,-,47.87,-,46.2,-,47.43,-,35.31,-,34.62,-,33.61,-,36.85,-,32.67,-,Upgrade
27,Common Stock,6.67,6.67,6.67,-,6.67,-,6.67,-,6.67,-,5.42,-,5.42,-,5.42,-,0,-,0,-,Upgrade
28,Additional Paid-In Capital,83.35,83.35,83.35,-,83.35,-,83.35,-,83.35,-,52.09,-,52.09,-,52.09,-,20,-,20,-,Upgrade
29,Retained Earnings,164.25,164.25,145.48,-,154.88,-,120.32,-,122.88,-,90.55,-,87.79,-,72.19,-,68.84,-,58.95,-,Upgrade
30,Comprehensive Income & Other,25.72,25.72,25.68,-,-0.49,-,23.32,-,0.2,-,17.39,-,0.4,-,0.39,-,-0.09,-,-0.1,-,Upgrade
31,Total Common Equity,279.98,279.98,261.18,244.41,244.41,233.65,233.65,-,213.09,165.44,165.44,-,145.69,130.08,130.08,-,88.75,78.85,78.85,-,Upgrade
32,Shareholders' Equity,279.98,279.98,261.18,244.41,244.41,233.65,233.65,-,213.09,165.44,165.44,-,145.69,130.08,130.08,-,88.75,78.85,78.85,-,Upgrade
