,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1088,1535,1034,1961,1302,1613,1442,1623,1113,2232,Upgrade
1,Revenue Growth (YoY),5.22%,-21.72%,-20.58%,21.60%,-9.72%,-0.60%,29.61%,-27.28%,-38.51%,-8.46%,Upgrade
2,Cost of Revenue,873.3,1121,933,1707,1169,1474,1155,1386,897.54,1608,Upgrade
3,Gross Profit,214.87,414.19,101.15,254.59,132.75,138.69,287.11,236.49,215.31,623.74,Upgrade
4,"Selling, General & Admin",170.52,257.37,158.39,241.54,186.06,188.25,247.4,223.85,308.31,247.04,Upgrade
5,Other Operating Expenses,-13.59,-12.08,-8.71,-17.2,-8.3,-24.19,-10.24,-29.78,-10.05,-13.39,Upgrade
6,Operating Expenses,170.17,321.66,192.67,231.96,192.3,1003,246.41,335.58,450.31,378.79,Upgrade
7,Operating Income,44.69,92.53,-91.52,22.63,-59.55,-863.96,40.7,-99.09,-235,244.95,Upgrade
8,Interest Expense,-32.24,-43.45,-37.87,-52.27,-43.66,-67.6,-49.38,-48.01,-105.1,-97.42,Upgrade
9,Interest & Investment Income,4.88,11.23,27.34,3.92,17.72,8.32,14.65,10.43,20.78,15.36,Upgrade
10,Currency Exchange Gain (Loss),10.35,-15.68,120.54,123.56,109.84,-3.67,9.01,-169.34,84.69,13.83,Upgrade
11,Other Non Operating Income (Expenses),-7.85,-16.38,-6.41,-6.61,-6.93,-36.75,-9.3,-34.4,-15.71,-16.61,Upgrade
12,EBT Excluding Unusual Items,19.83,28.26,12.09,91.22,17.42,-963.66,5.67,-340.42,-250.35,160.1,Upgrade
13,Gain (Loss) on Sale of Assets,-10.46,-20.22,-0.27,-0.07,0.03,3.09,13.27,0.17,-0.13,88.44,Upgrade
14,Pretax Income,9.37,8.05,11.82,91.16,17.45,-960.57,18.94,-340.25,-250.48,248.54,Upgrade
15,Income Tax Expense,3.39,-10.91,5.45,23.75,12.72,41.51,12.69,103.87,-3.96,98.99,Upgrade
16,Earnings From Continuing Operations,5.98,18.96,6.37,67.4,4.73,-1002,6.25,-444.11,-246.51,149.55,Upgrade
17,Net Income,5.98,18.96,6.37,67.4,4.73,-1002,6.25,-444.11,-246.51,149.55,Upgrade
18,Net Income to Common,5.98,18.96,6.37,67.4,4.73,-1002,6.25,-444.11,-246.51,149.55,Upgrade
19,Net Income Growth,-6.13%,-71.87%,34.70%,-,-24.32%,-,-,-,-,-0.60%,Upgrade
20,Shares Outstanding (Basic),6209,6209,6209,6209,6209,6209,6209,6209,6208,6208,Upgrade
21,Shares Outstanding (Diluted),6209,6209,6209,6209,6209,6209,6209,6209,6208,6208,Upgrade
22,Shares Change (YoY),-,-,-,-,-,0.00%,0.01%,0.01%,-,-,Upgrade
23,EPS (Basic),0.00,0.00,0.00,0.01,0.00,-0.16,0.00,-0.07,-0.04,0.02,Upgrade
24,EPS (Diluted),0.00,0.00,0.00,0.01,0.00,-0.16,0.00,-0.07,-0.04,0.02,Upgrade
25,EPS Growth,-6.15%,-71.88%,34.69%,-,-24.28%,-,-,-,-,-0.60%,Upgrade
26,Free Cash Flow,-199.6,163.69,183.87,271.85,-195.71,403.08,-278.06,936.55,-935.11,1185,Upgrade
27,Free Cash Flow Per Share,-0.03,0.03,0.03,0.04,-0.03,0.06,-0.04,0.15,-0.15,0.19,Upgrade
28,Operating Margin,4.11%,6.03%,-8.85%,1.15%,-4.57%,-53.56%,2.82%,-6.11%,-21.12%,10.98%,Upgrade
29,Profit Margin,0.55%,1.23%,0.62%,3.44%,0.36%,-62.13%,0.43%,-27.37%,-22.15%,6.70%,Upgrade
30,Free Cash Flow Margin,-18.34%,10.66%,17.78%,13.86%,-15.03%,24.99%,-19.28%,57.71%,-84.03%,53.11%,Upgrade
31,EBITDA,57.09,105.97,-78.17,34.93,-44.92,-850.63,57.12,-85.12,-218.01,257.38,Upgrade
32,D&A For EBITDA,12.4,13.44,13.35,12.3,14.63,13.33,16.42,13.97,16.99,12.43,Upgrade
33,EBIT,44.69,92.53,-91.52,22.63,-59.55,-863.96,40.7,-99.09,-235,244.95,Upgrade
