,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,124.34,274.52,154.83,219.46,959.56,284.22,1409,508.57,1881,1878,Upgrade
1,Short-Term Investments,471.86,-,521.53,-,630.52,-,752.76,-,675.01,-,Upgrade
2,Cash & Short-Term Investments,596.2,274.52,676.36,219.46,1590,284.22,2162,508.57,2556,1878,Upgrade
3,Cash Growth,-11.85%,25.09%,-57.46%,-22.79%,-26.45%,-44.11%,-15.42%,-72.92%,24.88%,10.30%,Upgrade
4,Accounts Receivable,2770,2718,2720,3251,3195,3164,4282,4379,5051,5486,Upgrade
5,Other Receivables,-,43.59,-,3.11,-,-5.78,-,45.38,-,167.68,Upgrade
6,Receivables,2770,2761,2720,3254,3195,3158,4282,4425,5051,5654,Upgrade
7,Inventory,257.76,484.23,343.74,625.76,347.16,736.43,303.61,671.07,305.68,648.17,Upgrade
8,Prepaid Expenses,-,31.7,-,35.64,-,44.13,-,29.14,-,38.06,Upgrade
9,Restricted Cash,-,-,-,-,-,1395,-,1504,-,-,Upgrade
10,Other Current Assets,597.85,478.38,631.91,871.49,-,245.62,-,238.6,-,180.7,Upgrade
11,Total Current Assets,4222,4030,4372,5007,5133,5863,6747,7376,7912,8399,Upgrade
12,"Property, Plant & Equipment",528.21,566.43,517.22,533.09,522.18,534.21,543.73,594.45,608.55,636.64,Upgrade
13,Long-Term Deferred Tax Assets,332.17,332.79,324.31,327.19,346.49,349.62,362.95,370.98,473.14,466.24,Upgrade
14,Other Long-Term Assets,30.04,30.71,31.31,31.91,33.15,33.11,34.35,34.95,36.14,31.14,Upgrade
15,Total Assets,5112,4960,5244,5899,6034,6780,7688,8376,9030,9533,Upgrade
16,Accounts Payable,1474,1573,1547,1840,1605,1824,1759,2061,1736,2582,Upgrade
17,Accrued Expenses,126.97,165.19,203.05,247.17,245.51,219.97,227.06,234.86,195.32,225.91,Upgrade
18,Short-Term Debt,1445,1138,1052,1326,790.6,863.03,1063,936.88,921.58,1543,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,350,350,-,-,-,233,233,Upgrade
20,Current Portion of Leases,3.07,4.86,2.1,2.54,3.81,4.58,4.23,5.33,7.37,10.47,Upgrade
21,Current Income Taxes Payable,234.03,239.61,246.89,254.43,255.82,241.36,215.98,212.96,212.75,226.93,Upgrade
22,Current Unearned Revenue,536.68,508.57,571.98,495.83,463.57,514.9,488.74,566.52,665.95,823.19,Upgrade
23,Other Current Liabilities,213.06,231.02,529.44,183.51,990.51,1381,1216,1669,2032,980.38,Upgrade
24,Total Current Liabilities,4033,3861,4153,4699,4705,5050,4974,5686,6004,6625,Upgrade
25,Long-Term Debt,-,-,-,-,-,390,400,400,400,-,Upgrade
26,Long-Term Leases,7.27,9.09,1.75,1.93,4.51,2.55,2.55,4.22,2.19,2.55,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,0.32,0.4,0.24,0.17,Upgrade
28,Other Long-Term Liabilities,210.66,205.49,199.44,186.63,171.26,186.13,186.13,185.03,175.41,173.79,Upgrade
29,Total Liabilities,4251,4075,4354,4888,4880,5628,5563,6276,6582,6801,Upgrade
30,Common Stock,519.72,519.72,519.72,519.72,519.72,519.72,519.72,519.72,519.72,519.72,Upgrade
31,Additional Paid-In Capital,574.05,574.05,574.05,574.05,574.05,574.05,574.05,574.05,574.05,574.05,Upgrade
32,Retained Earnings,82.94,76.96,58,51.64,-15.77,-20.49,981.58,975.34,1420,1666,Upgrade
33,Comprehensive Income & Other,-315.21,-286.03,-261.11,-133.94,76.05,78.72,50.13,31.65,-65.44,-28.21,Upgrade
34,Total Common Equity,861.5,884.7,890.66,1011,1154,1152,2125,2101,2448,2732,Upgrade
35,Shareholders' Equity,861.5,884.7,890.66,1011,1154,1152,2125,2101,2448,2732,Upgrade
36,Total Liabilities & Equity,5112,4960,5244,5899,6034,6780,7688,8376,9030,9533,Upgrade
37,Total Debt,1455,1152,1056,1680,1149,1260,1470,1346,1564,1789,Upgrade
38,Net Cash (Debt),-858.93,-877.8,-379.92,-1461,441.16,-975.94,692.04,-837.86,991.61,89.42,Upgrade
39,Net Cash Growth,-,-,-,-,-36.25%,-,-30.21%,-,-,-,Upgrade
40,Net Cash Per Share,-0.14,-0.14,-0.06,-0.24,0.07,-0.16,0.11,-0.13,0.16,0.01,Upgrade
41,Filing Date Shares Outstanding,6209,6209,6209,6209,6209,6209,6209,6209,6208,6209,Upgrade
42,Total Common Shares Outstanding,6209,6209,6209,6209,6209,6209,6209,6209,6208,6209,Upgrade
43,Working Capital,189.01,169.36,219.02,307.84,428,813.74,1773,1690,1908,1774,Upgrade
44,Book Value Per Share,0.14,0.14,0.14,0.16,0.19,0.19,0.34,0.34,0.39,0.44,Upgrade
45,Tangible Book Value,861.5,884.7,890.66,1011,1154,1152,2125,2101,2448,2732,Upgrade
46,Tangible Book Value Per Share,0.14,0.14,0.14,0.16,0.19,0.19,0.34,0.34,0.39,0.44,Upgrade
47,Machinery,-,1002,-,949.99,-,924.98,-,956.5,-,968.02,Upgrade
48,Order Backlog,10023,-,-,-,12810,-,12545,-,-,-,Upgrade
