,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Jun '19 Jun 30, 2019",+2 Quarters
0,Operating Revenue,24.06,24.95,18.41,32.46,44.24,37.4,22.08,76.02,34.65,-,Upgrade
1,Other Revenue,0.78,-2.74,2.74,-0.43,0.43,-,-,-,-,-,Upgrade
2,Revenue,24.83,22.21,21.15,32.03,44.67,37.4,22.08,76.02,34.65,-,Upgrade
3,Revenue Growth (YoY),17.43%,-30.66%,-52.66%,-14.35%,102.32%,-50.80%,-36.28%,-,-,-,Upgrade
4,Cost of Revenue,8.29,12.93,7.87,15.91,7.94,11.23,6.54,19.49,4.98,-,Upgrade
5,Gross Profit,16.54,9.28,13.28,16.13,36.72,26.17,15.54,56.53,29.67,-,Upgrade
6,"Selling, General & Admin",7.87,8.38,8.77,9.01,9.56,12.81,10.66,13.34,10.98,8.95,Upgrade
7,Other Operating Expenses,-0,-0,-0,0.09,-0.09,-,-0.55,-,-,-,Upgrade
8,Operating Expenses,7.87,8.48,8.76,8.91,9.52,17.58,10.32,13.43,10.98,8.95,Upgrade
9,Operating Income,8.67,0.81,4.52,7.22,27.21,8.58,5.22,43.1,18.69,-8.95,Upgrade
10,Interest Expense,-0.07,-0.1,-0.1,-0.03,-0.05,-0.09,-0.06,-0.02,-0.03,-0.73,Upgrade
11,Interest & Investment Income,2.5,1.27,0.59,0.3,0.09,0.1,0.11,0.1,0.28,-,Upgrade
12,Currency Exchange Gain (Loss),-,-0,0,-0,0,-,0,0.23,-0,-,Upgrade
13,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-0.35,0.35,-,Upgrade
14,EBT Excluding Unusual Items,11.11,1.97,5,7.49,27.25,8.59,5.27,43.07,19.28,-9.67,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-0.28,-,-,-,Upgrade
16,Impairment of Goodwill,-,-172.45,-,-21.72,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,15.84,5.22,0.31,-0.83,-1.29,-2.51,-7.48,-3.41,-0.87,-,Upgrade
18,Other Unusual Items,-,-,-,0.26,-,-,-,0.7,-,-,Upgrade
19,Pretax Income,26.94,-165.26,5.31,-14.81,25.96,6.08,-2.49,40.36,18.42,-9.67,Upgrade
20,Income Tax Expense,1.13,0.73,1.11,1.65,4.14,2.49,-0.03,7.28,2.78,-,Upgrade
21,Earnings From Continuing Operations,25.81,-165.99,4.2,-16.46,21.82,3.59,-2.45,33.08,15.63,-9.67,Upgrade
22,Net Income,25.81,-165.99,4.2,-16.46,21.82,3.59,-2.45,33.08,15.63,-9.67,Upgrade
23,Net Income to Common,25.81,-165.99,4.2,-16.46,21.82,3.59,-2.45,33.08,15.63,-9.67,Upgrade
24,Net Income Growth,514.16%,-,-80.74%,-,-,-89.15%,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),2074,1139,1139,1139,1139,1139,1139,1139,1139,100,Upgrade
26,Shares Outstanding (Diluted),2074,1139,1139,1139,1139,1139,1139,1139,1139,100,Upgrade
27,Shares Change (YoY),82.00%,-,-,-,-,-,-,1037.32%,1037.32%,0.00%,Upgrade
28,EPS (Basic),0.01,-0.15,0.00,-0.01,0.02,0.00,-0.00,0.03,0.01,-0.10,Upgrade
29,EPS (Diluted),0.01,-0.15,0.00,-0.01,0.02,0.00,-0.00,0.03,0.01,-0.10,Upgrade
30,EPS Growth,236.13%,-,-80.74%,-,-,-89.15%,-,-,-,-,Upgrade
31,Free Cash Flow,-25.31,23.71,2.16,6.85,-13.61,-10.51,33.2,21.4,24.31,-9.89,Upgrade
32,Free Cash Flow Per Share,-0.01,0.02,0.00,0.01,-0.01,-0.01,0.03,0.02,0.02,-0.10,Upgrade
33,Operating Margin,34.93%,3.63%,21.36%,22.54%,60.91%,22.95%,23.64%,56.70%,53.94%,-,Upgrade
34,Profit Margin,103.95%,-747.28%,19.88%,-51.38%,48.86%,9.59%,-11.11%,43.51%,45.12%,-,Upgrade
35,Free Cash Flow Margin,-101.94%,106.72%,10.23%,21.39%,-30.46%,-28.09%,150.39%,28.15%,70.15%,-,Upgrade
36,EBITDA,10.45,2.58,6.29,9.1,30.2,15.14,12.03,52.69,26.34,-,Upgrade
37,D&A For EBITDA,1.78,1.77,1.77,1.88,2.99,6.56,6.81,9.59,7.65,-,Upgrade
38,EBIT,8.67,0.81,4.52,7.22,27.21,8.58,5.22,43.1,18.69,-8.95,Upgrade
