,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,114.69,119.26,188.34,222.94,263.18,255.35,746.12,496.86,410.69,560.24,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,274.57,-,Upgrade
2,Trading Asset Securities,-,-,-,-,0.56,8.47,8.61,7.89,8.72,10.11,Upgrade
3,Cash & Short-Term Investments,114.69,119.26,188.34,222.94,263.74,263.83,754.73,504.75,693.97,570.35,Upgrade
4,Cash Growth,-39.11%,-46.51%,-28.59%,-15.50%,-65.06%,-47.73%,8.76%,-11.50%,131.96%,-58.62%,Upgrade
5,Accounts Receivable,5.78,41.68,48.61,29.77,35.07,25.62,7.02,3.7,3.87,4.24,Upgrade
6,Other Receivables,20.56,21.33,60.77,94.27,39.45,98.56,276.34,965.14,878.58,1061,Upgrade
7,Receivables,26.35,63.01,109.38,124.04,74.52,124.18,283.37,968.84,882.46,1065,Upgrade
8,Inventory,2.05,2.53,0.85,2.12,8.62,4.1,1.53,1.96,2.9,1.7,Upgrade
9,Other Current Assets,14.35,28.01,1.03,-,0.22,-,0.24,-,0.76,1.06,Upgrade
10,Total Current Assets,157.44,212.81,299.61,349.1,347.09,392.1,1040,1476,1580,1638,Upgrade
11,"Property, Plant & Equipment",2115,2292,2689,3204,3750,4185,4036,883.02,888.3,993.49,Upgrade
12,Long-Term Investments,-,-,-,-,0.6,0.63,0.62,0.61,0.56,0.57,Upgrade
13,Other Intangible Assets,43.98,46.19,46.7,50,96.45,97.81,99.17,4.16,4.16,4.16,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,5.6,0.04,0.04,Upgrade
15,Other Long-Term Assets,7.55,6,7.5,7.5,7.5,7.5,7.01,124.77,6,6,Upgrade
16,Total Assets,2324,2557,3042,3611,4202,4683,5182,2494,2479,2642,Upgrade
17,Accounts Payable,8.19,16.11,21.98,12.57,13.4,27.14,-,-,-,-,Upgrade
18,Accrued Expenses,876.98,421.63,553.37,266.97,398.14,103.13,578.08,15.79,5.26,4.94,Upgrade
19,Short-Term Debt,1450,1674,1665,1741,1818,1911,1883,235.63,266.28,281.47,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,118.8,120.96,Upgrade
21,Current Portion of Leases,2.15,1.53,3.32,4.38,3.88,2.86,4.17,2.38,2.93,1.85,Upgrade
22,Current Income Taxes Payable,100.57,102.05,100.96,103.86,106.02,109.05,136.39,127.45,101.73,138.38,Upgrade
23,Current Unearned Revenue,-,35.42,-,33.37,-,13.56,-,-,-,-,Upgrade
24,Other Current Liabilities,962.78,1101,871.35,842.49,-,225.88,-,1.76,-,1.5,Upgrade
