,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,291.86,136.52,727.79,1279,608.94,173.63,88.6,-,336.26,-,Upgrade
1,Revenue Growth (YoY),-59.90%,-89.33%,19.52%,636.85%,587.25%,-,-73.65%,-,21.13%,-,Upgrade
2,Cost of Revenue,300.18,139.35,715.34,1266,603.57,167.68,85.32,-,333.57,-,Upgrade
3,Gross Profit,-8.32,-2.83,12.45,13.74,5.37,5.95,3.28,-,2.7,-,Upgrade
4,"Selling, General & Admin",10.18,6.66,7.54,7.19,8.8,7.47,7.02,-,11.12,-,Upgrade
5,Other Operating Expenses,0.11,-5.03,0.16,-1.57,-0.01,1.44,-2.03,-,-0.3,-,Upgrade
6,Operating Expenses,7.94,28.63,13.32,7.64,8.56,8.92,4.99,-,10.82,-,Upgrade
7,Operating Income,-16.26,-31.45,-0.87,6.1,-3.19,-2.97,-1.71,-,-8.12,-,Upgrade
8,Interest Expense,-0.2,-,-0.71,-0.28,-0.35,-0.42,-0.47,-,-0.21,-,Upgrade
9,Interest & Investment Income,0.24,0.3,0.21,0.2,0.19,0.19,0.18,-,0.15,-,Upgrade
10,Currency Exchange Gain (Loss),-1.2,0.32,2.38,-1.25,2.3,-0.8,-0.09,-,-8.57,-,Upgrade
11,EBT Excluding Unusual Items,-17.41,-30.83,1.01,4.76,-1.04,-4,-2.08,-,-16.75,-,Upgrade
12,Gain (Loss) on Sale of Investments,-,-0.41,-,-0.39,-,-0.37,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-0.06,-,-0.38,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,-,0.1,-,-,-,-,-,-,Upgrade
15,Pretax Income,-17.41,-31.24,1.01,4.41,-1.04,-4.75,-2.08,-,-16.75,-,Upgrade
16,Income Tax Expense,-0,0.44,0.51,0.95,1.09,-2.46,1.06,-,0.68,-,Upgrade
17,Earnings From Continuing Operations,-17.4,-31.68,0.5,3.47,-2.13,-2.29,-3.14,-,-17.43,-,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-23.01,-,Upgrade
19,Net Income to Company,-17.4,-31.68,0.5,3.47,-2.13,-2.29,-3.14,-,-40.44,-,Upgrade
20,Minority Interest in Earnings,-0.01,0.06,0.34,-0.05,0.56,-0.02,0,-,0.02,-,Upgrade
21,Net Income,-17.42,-31.62,0.83,3.42,-1.58,-2.31,-3.14,-,-40.42,-,Upgrade
22,Net Income to Common,-17.42,-31.62,0.83,3.42,-1.58,-2.31,-3.14,-,-40.42,-,Upgrade
23,Shares Outstanding (Basic),21084,21084,21084,21084,21084,21084,21084,-,21084,-,Upgrade
24,Shares Outstanding (Diluted),21084,21084,21084,21084,21084,21084,21084,-,21084,-,Upgrade
25,EPS (Basic),-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-,-0.00,-,Upgrade
26,EPS (Diluted),-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-,-0.00,-,Upgrade
27,Free Cash Flow,9.82,0.06,-0.77,12.69,-4.52,12.84,-4.39,-,-56.76,-,Upgrade
28,Free Cash Flow Per Share,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-,-0.00,-,Upgrade
29,Operating Margin,-5.57%,-23.04%,-0.12%,0.48%,-0.52%,-1.71%,-1.93%,-,-2.42%,-,Upgrade
30,Profit Margin,-5.97%,-23.16%,0.11%,0.27%,-0.26%,-1.33%,-3.54%,-,-12.02%,-,Upgrade
31,Free Cash Flow Margin,3.36%,0.04%,-0.11%,0.99%,-0.74%,7.40%,-4.95%,-,-16.88%,-,Upgrade
32,EBITDA,-14.85,-30.15,0.04,7.3,-1.8,-0.74,1.51,-,-3.29,-,Upgrade
33,D&A For EBITDA,1.41,1.31,0.91,1.19,1.39,2.23,3.21,6.77,4.83,27.24,Upgrade
34,EBIT,-16.26,-31.45,-0.87,6.1,-3.19,-2.97,-1.71,-,-8.12,-,Upgrade
