,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,4667,4892,3178,3637,3646,1141.0,2374,2522,2802,3699,Upgrade
1,Trading Asset Securities,384.17,542.51,570.44,411.92,217.91,581.12,-,-,-,-,Upgrade
2,Accounts Receivable,10296,9440,9505,9264,11906,11361.0,11543,10535,9768,9580,Upgrade
3,Other Receivables,169.79,173.77,146.26,122.81,76.18,352.47,1041,1000,1087,1182,Upgrade
4,Inventory,46.94,71.42,74.53,95,105.08,126.52,167.71,169.43,168.29,245.52,Upgrade
5,Prepaid Expenses,2623,1675,2008,1339,2032,1761.0,3462,1707,3280,2202,Upgrade
6,Restricted Cash,175.03,32.35,270.07,60.36,247.69,130.21,197.16,319.84,271.55,69.95,Upgrade
7,Loans Receivable Current,-,704.35,-,694.17,-,582.85,-,1311,-,1035,Upgrade
8,Other Current Assets,735.17,967.05,739.3,961.63,-,97.0,-,73.36,184.95,407.79,Upgrade
9,Total Current Assets,19098,18499,16492,16585,18230,16132.0,18785,17638,17563,18421,Upgrade
10,"Property, Plant & Equipment",26260,27296,25483,25046,26238,27732.0,27351,26347,22136,22384,Upgrade
11,Goodwill,493.18,504.73,482.22,461.63,522.99,547.84,506.26,490.68,488.64,495.56,Upgrade
12,Other Intangible Assets,4293,4511,2875,2504,2959,3179.0,3338,3297,2808,2925,Upgrade
13,Long-Term Investments,1935,1988,1653,1797,1592,1627.0,2286,2214,1475,1126,Upgrade
14,Long-Term Deferred Tax Assets,474.66,482.99,406.36,397.75,346.52,285.51,140.49,108.58,99.23,97.73,Upgrade
15,Other Long-Term Assets,1679,1424,2942,5237,4733,5371.0,6454,7031,7010,6743,Upgrade
16,Total Assets,54231,54706,50334,52028,54622,54874.0,58861,57127,51580,52192,Upgrade
17,Accounts Payable,1091,1486,1697,1942,2344,3296.0,5483,5898,5756,5564,Upgrade
18,Accrued Expenses,14.1,107.63,34.11,94.37,66.19,107.5,64.74,592.53,49.81,66.88,Upgrade
19,Short-Term Debt,-,-,-,-,-,863.18,-,-,-,135,Upgrade
20,Current Portion of Long-Term Debt,5775,8312,8049,5586,5208,9367.0,8553,5406,4337,3095,Upgrade
21,Current Unearned Revenue,241.18,489.04,286.85,439.06,212.96,667.84,912.02,949.35,461.13,688.19,Upgrade
22,Current Portion of Leases,439.96,668.9,557.88,532.36,641.69,1009.0,906.46,831.72,2369,2645,Upgrade
23,Current Income Taxes Payable,214.45,193.2,212.77,213.98,235.74,225.8,266.51,244.79,154.53,149.56,Upgrade
24,Other Current Liabilities,1154,765.36,1326,1355,2825,3166.0,2248,2666,4014,4471,Upgrade
25,Total Current Liabilities,8929,12022,12164,10162,11533,18703.0,18434,16589,17141,16814,Upgrade
26,Long-Term Debt,21589,19474,20300,22064,20058,17399.0,17114,18261,10086,9495,Upgrade
27,Long-Term Leases,2115,3408,3125,2917,3991,3531.0,5995,6208,11373,12988,Upgrade
28,Long-Term Unearned Revenue,-,-,-,-,-,50.52,1023,260.91,1084,129.26,Upgrade
29,Long-Term Deferred Tax Liabilities,452.93,501.12,304.6,237.08,328.76,326.83,335.18,335.42,317.81,347.4,Upgrade
30,Other Long-Term Liabilities,9.7,9.92,12.47,1555,2694,2782.0,2308,2348,658.11,1412,Upgrade
31,Total Liabilities,33095,35415,35906,36937,38605,42792.0,45211,44002,40660,41187,Upgrade
32,Common Stock,112.33,112.33,112.33,112.33,112.33,63.53,63.53,63.53,63.53,63.53,Upgrade
33,Additional Paid-In Capital,10559,10559,10559,10559,10554,5925.0,5925,5925,5925,5925,Upgrade
34,Retained Earnings,5296,4997,4979,4619,4722,4361.0,4950,4753,4362,4066,Upgrade
35,Comprehensive Income & Other,-1748,-1275,-1715,-734.54,50.23,900.56,-495.47,1327,-1005,-749.17,Upgrade
36,Total Common Equity,14220,14394,13935,14556,15438,11250.0,10444,12068,9346,9306,Upgrade
37,Minority Interest,6916,4897,493.7,535.5,578.74,831.63,3206,1056,1574,1700,Upgrade
38,Shareholders' Equity,21135,19291,14429,15092,16017,12082.0,13650,13125,10920,11006,Upgrade
39,Total Liabilities & Equity,54231,54706,50334,52028,54622,54874.0,58861,57127,51580,52192,Upgrade
40,Total Debt,29918,31863,32032,31100,29898,32169.0,32569,30707,28164,28358,Upgrade
41,Net Cash (Debt),-24867,-26428,-28284,-27051,-26035,-30448.0,-30195,-28186,-25362,-24659,Upgrade
42,Net Cash Per Share,-11.07,-11.76,-12.59,-12.04,-17.24,-23.96,-23.74,-22.18,-19.96,-19.41,Upgrade
43,Filing Date Shares Outstanding,2247,2247,2247,2247,2247,1271.0,1271,1271,1271,1271,Upgrade
