,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2606,2194,2769,2358,2938,3004,3019,3267,2285,2934,Upgrade
1,Revenue Growth (YoY),-5.90%,-6.95%,-5.75%,-21.52%,-2.68%,-8.04%,32.13%,11.34%,-32.83%,-4.84%,Upgrade
2,"Selling, General & Admin",258.24,255.53,230.95,336.95,178.37,275.02,237.34,195.36,193.24,304.3,Upgrade
3,Other Operating Expenses,1295,1238,1360,1250,1620,2093,1545,1912,1048,1765,Upgrade
4,Total Operating Expenses,1553,1494,1591,1587,1799,2368,1782,2107,1241,2069,Upgrade
5,Operating Income,1053,700.36,1179,770.92,1140,636.72,1237,1160,1044,865.12,Upgrade
6,Interest Expense,-719.31,-736.33,-781.17,-997.88,-805.45,-675.03,-843.71,-645.79,-677.94,-625.9,Upgrade
7,Interest Income,32.49,69.19,20.42,31.92,6.61,12.52,4.1,29.99,13.17,73.38,Upgrade
8,Net Interest Expense,-686.82,-667.14,-760.75,-965.95,-798.84,-662.52,-839.61,-615.81,-664.77,-552.51,Upgrade
9,Income (Loss) on Equity Investments,-7.92,-37.25,-77.25,0.64,29.66,49.09,5.64,26.25,-7.65,-30.71,Upgrade
10,Currency Exchange Gain (Loss),52.82,-78.69,8.09,-36.54,4.84,-21.61,21.61,-18.28,18.28,-,Upgrade
11,Other Non-Operating Income (Expenses),44.44,61.68,30.21,58.15,32.11,12.91,75.55,60.12,56.5,65.8,Upgrade
12,EBT Excluding Unusual Items,455.24,-21.04,378.95,-172.78,407.59,14.59,500.37,611.93,446.49,347.69,Upgrade
13,Gain (Loss) on Sale of Investments,4.78,-69.46,-,12.42,8.93,-512.84,17.98,-47.39,23.76,-43.39,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-0.03,0.71,0.78,-,-8.37,-,-1.93,Upgrade
15,Asset Writedown,-,-37.1,-,-52.21,-,-299.68,-,-8,-,-119.38,Upgrade
16,Other Unusual Items,47.32,323.08,55.87,78.83,-,13.92,-,-,-,5.95,Upgrade
17,Pretax Income,507.35,195.48,434.82,-133.76,417.23,-783.22,518.35,548.16,470.25,188.94,Upgrade
18,Income Tax Expense,107.47,163.43,79.4,-17.02,74.68,-75.94,99.9,68.44,63.53,41.43,Upgrade
19,Earnings From Continuing Ops.,399.88,32.05,355.42,-116.74,342.55,-707.28,418.45,479.73,406.72,147.51,Upgrade
20,Minority Interest in Earnings,-100.9,-13.38,4.11,14.06,18.36,29.14,-61.62,-50.56,-72.19,-54.81,Upgrade
21,Net Income,298.98,18.67,359.53,-102.68,360.91,-678.15,356.84,429.17,334.53,92.7,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,31.29,38.98,38.5,38.69,36.5,Upgrade
23,Net Income to Common,298.98,18.67,359.53,-102.68,360.91,-709.44,317.86,390.67,295.84,56.2,Upgrade
24,Net Income Growth,-16.84%,-,-0.38%,-,1.14%,-,6.67%,362.94%,-43.32%,-83.95%,Upgrade
25,Shares Outstanding (Basic),2247,2247,2247,2246,1509,1271,1271,1271,1271,1271,Upgrade
26,Shares Outstanding (Diluted),2247,2247,2247,2246,1510,1271,1272,1271,1271,1271,Upgrade
27,Shares Change (YoY),-,0.02%,48.81%,76.79%,18.72%,-,0.10%,-,-,-0.06%,Upgrade
28,EPS (Basic),0.13,0.01,0.16,-0.05,0.24,-0.56,0.25,0.31,0.23,0.04,Upgrade
29,EPS (Diluted),0.13,0.01,0.16,-0.05,0.24,-0.56,0.25,0.30,0.23,0.04,Upgrade
30,EPS Growth,-16.82%,-,-33.08%,-,-4.36%,-,7.37%,589.50%,-46.35%,-90.16%,Upgrade
31,Free Cash Flow,195.84,631.47,-235.14,1618,1080,929.42,17.86,-41.86,-465.95,-1151,Upgrade
32,Free Cash Flow Per Share,0.09,0.28,-0.10,0.72,0.72,0.73,0.01,-0.03,-0.37,-0.91,Upgrade
33,Profit Margin,11.47%,0.85%,12.98%,-4.35%,12.28%,-23.61%,10.53%,11.96%,12.95%,1.92%,Upgrade
34,Free Cash Flow Margin,7.51%,28.78%,-8.49%,68.63%,36.75%,30.94%,0.59%,-1.28%,-20.39%,-39.22%,Upgrade
35,EBITDA,1848,1727,1812,1490,1743,1514,1704,1689,1284,1031,Upgrade
36,D&A For EBITDA,795.16,1027,633.2,718.7,602.88,876.86,467.1,529.54,239.54,166.33,Upgrade
37,EBIT,1053,700.36,1179,770.92,1140,636.72,1237,1160,1044,865.12,Upgrade
