,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,111.32,116.76,118.41,106.96,100.03,112.25,143.23,126.91,93.7,106.17,101.31,101.68,82.85,91.16,104.1,104.26,72.06,72.79,70.27,88.67,Upgrade
1,Other Revenue,-0.1,0.1,-,0.3,-0.2,0.2,-,0.24,-0.04,0.04,-,0.1,-0.04,0.04,-,0.05,-0.03,0.03,-,0.06,Upgrade
2,Revenue,111.22,116.86,118.41,107.27,99.82,112.45,143.23,127.14,93.66,106.21,101.31,101.79,82.81,91.2,104.1,104.32,72.03,72.81,70.27,88.73,Upgrade
3,Revenue Growth (YoY),11.41%,3.92%,-17.33%,-15.63%,6.59%,5.88%,41.37%,24.91%,13.10%,16.46%,-2.68%,-2.42%,14.96%,25.25%,48.14%,17.56%,-10.45%,-7.48%,-9.56%,7.28%,Upgrade
4,Cost of Revenue,82.45,86.16,89.09,76.27,71.55,77.06,102.04,95.5,65.87,75.75,74.19,69.18,52,61,76.15,82.55,43.45,47.26,44.42,56.52,Upgrade
5,Gross Profit,28.76,30.7,29.32,30.99,28.28,35.39,41.19,31.64,27.78,30.47,27.12,32.61,30.81,30.2,27.95,21.76,28.58,25.55,25.85,32.21,Upgrade
6,"Selling, General & Admin",12.5,13.58,11.8,19.45,10.4,18.93,13.51,19.21,11.25,11.47,12.17,17.17,12.58,14.03,14.93,9.94,14.88,16.69,14.97,26.43,Upgrade
7,Research & Development,3.5,3.06,3.61,5.23,2.52,3.15,4.87,4.56,3.15,3.4,3.87,2.15,4.3,3.38,3.6,3.01,1.9,1.78,2.66,3.47,Upgrade
8,Other Operating Expenses,-1.85,1.78,-1.44,-3.55,-0.09,-0.01,-1.25,1.03,-0.81,-1.08,-2.89,6.02,-0.92,-1.04,-0.97,5.71,-1.71,-1.16,-0.69,-1.73,Upgrade
9,Operating Expenses,14.5,18.7,14.89,20.77,11.72,21.14,19.71,24.24,13.15,14.03,14.5,25.65,15.34,15.97,18.85,18.74,15.12,16.7,18.19,28.34,Upgrade
10,Operating Income,14.27,12,14.43,10.23,16.56,14.26,21.48,7.4,14.63,16.44,12.63,6.96,15.46,14.23,9.1,3.03,13.46,8.85,7.66,3.87,Upgrade
11,Interest Expense,-0,-0.01,-0,-,-0.01,-0.02,-0.01,-1.89,-0.05,-0.08,-0.03,-0.05,-0.05,-0.06,-0.03,-0.05,-0.05,-0.06,-0.07,-0.07,Upgrade
12,Interest & Investment Income,2.96,2.52,3.26,3.05,2.92,3.59,1.77,2.61,1.97,1.84,1.41,1.79,1.87,1.85,1.68,1.77,1.9,1.95,1.98,1.38,Upgrade
13,Currency Exchange Gain (Loss),-0.19,0.19,-,0.29,-0.45,0.45,-,0.5,-0.24,0.24,-,-0.07,0.02,-0.02,-,-0.09,-0,0,-,0,Upgrade
14,Other Non Operating Income (Expenses),-0,-0.03,0,-0.42,0.42,0.18,-0.07,-0.7,0.6,0.03,0,-0.07,-0.05,0.08,-0.01,0.39,-0.31,-0.01,-0.24,0.05,Upgrade
15,EBT Excluding Unusual Items,17.03,14.67,17.69,13.15,19.44,18.46,23.17,7.92,16.92,18.46,14.01,8.57,17.26,16.08,10.74,5.04,15,10.73,9.33,5.23,Upgrade
16,Gain (Loss) on Sale of Investments,-0.05,-0.09,-0,-0.03,-,-,0.05,0.47,1.13,1.51,1.15,0.63,0.79,0.81,0.8,0.83,0.87,1.1,0.75,1.54,Upgrade
17,Gain (Loss) on Sale of Assets,-0.03,0.46,-,-0.08,-0.01,-,-,-0.29,-0.27,-0.15,-,0.02,-0.29,-0.05,0.04,-0.25,-,-,-,-0,Upgrade
18,Asset Writedown,-,0.15,-0.15,-,-,0.15,-0.15,-,-,-,-,-0.01,0.01,-0.01,-,-1.67,0.33,-0.33,-,0.87,Upgrade
19,Other Unusual Items,-1.7,1.7,0,-2.19,-,-,-,-,-,-,-,6.49,-,-,-,7.82,-,-,-,-,Upgrade
20,Pretax Income,15.25,16.89,17.54,10.85,19.43,18.61,23.07,8.11,17.78,19.83,15.15,15.69,17.76,16.83,11.58,11.78,16.2,11.5,10.08,7.64,Upgrade
