,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,252,137.04,218.78,243.76,428.64,352.14,351.43,321.06,283.34,176.88,235.23,344.29,249.5,249.15,246.74,242.01,235.43,211.04,215.83,207.33,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.05,-,70.59,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,49.58,140.76,206.44,190.97,65.14,99.86,99.98,99.77,99.77,102.05,99.19,102.89,81.54,Upgrade
3,Cash & Short-Term Investments,252,137.04,218.78,243.76,428.64,352.14,351.43,370.64,424.1,383.32,426.2,409.43,349.36,349.13,346.51,341.77,337.49,355.28,318.72,359.46,Upgrade
4,Cash Growth,-41.21%,-61.08%,-37.74%,-34.23%,1.07%,-8.13%,-17.54%,-9.47%,21.39%,9.79%,23.00%,19.80%,3.52%,-1.73%,8.72%,-4.92%,26.57%,6.40%,-5.17%,5.21%,Upgrade
5,Accounts Receivable,162.09,167.22,182.68,134.55,150.27,218.06,210.01,142.03,129.78,154.2,153.21,137.63,131.08,142.19,154.75,138.48,120.69,101.31,89.34,119.07,Upgrade
6,Other Receivables,1.79,1.4,1.09,0.92,1.37,1.15,1.86,1.43,1.28,1.29,1.61,1.77,2.12,2.16,2.11,2.03,3.46,2.31,31.04,2.02,Upgrade
7,Receivables,163.88,168.62,183.77,135.47,151.64,219.21,211.87,143.47,131.06,155.5,154.82,139.39,133.2,144.35,156.86,140.5,124.15,103.62,120.38,121.09,Upgrade
8,Inventory,102.75,113.47,117.27,122.88,135.61,105.67,89.14,99.62,115.71,103.73,94.04,90.74,107.63,86.48,81.53,71.01,83.76,78.85,74.68,75.1,Upgrade
9,Other Current Assets,0.13,1.77,2.3,2.3,3.22,0.4,4.93,4.55,0.17,0.42,0.26,0.09,4.01,6.36,10.7,3.75,2.79,1.99,60.49,4.21,Upgrade
10,Total Current Assets,518.76,420.9,522.13,504.41,719.11,677.42,657.36,618.27,671.04,642.96,675.32,639.65,594.21,586.31,595.6,557.04,548.19,539.74,574.27,559.86,Upgrade
11,"Property, Plant & Equipment",333.44,337.73,345.28,350.56,360.36,366.41,370.73,384.71,395.7,400.09,382.88,388.46,362.52,370.46,354.79,336.11,275.56,256.4,250.88,249.38,Upgrade
12,Long-Term Investments,2,1.85,1.85,1.85,1.85,1.71,1.71,1.71,1.59,1.59,1.59,1.59,1.59,1.59,1.47,1.47,1.36,1.36,1.36,1.86,Upgrade
13,Other Intangible Assets,18.21,18.42,18.63,18.85,19.06,19.2,19.49,19.7,17.02,17.16,16.35,16.49,16.63,16.77,15.07,15.16,15.25,15.35,15.44,15.53,Upgrade
14,Long-Term Deferred Tax Assets,5.51,5.51,7.83,7.96,8.22,9.59,10.01,12.81,7.62,7.96,8.02,7.2,6.08,6.08,6.56,5.7,4.37,4.64,4.73,4.14,Upgrade
