,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,1953,1875,1597,2085,2620,2548,2596,2530,2680,2471,2162,2801,2577,2222,2309,1854,1955,2026,2041,1958,1961,Upgrade
1,Market Cap Growth,-26.41%,-26.41%,-38.48%,-17.61%,-2.23%,3.15%,20.06%,-9.66%,4.01%,11.19%,-6.36%,51.11%,31.78%,9.67%,13.17%,-5.33%,-0.31%,25.67%,12.98%,11.34%,31.57%,Upgrade
2,Enterprise Value,1703,1750,1391,1853,2204,2197,2246,2179,2328,2161,1811,2517,2293,1940,2008,1520,1622,1675,1723,1694,1698,Upgrade
3,Last Close Price,6.53,6.24,5.32,6.83,8.59,8.35,8.51,8.24,8.72,8.04,7.04,9.03,8.31,7.16,7.45,5.95,6.28,6.50,6.55,6.26,6.27,Upgrade
4,PE Ratio,36.67,37.29,28.23,34.69,40.39,37.55,38.57,37.78,44.04,39.67,35.02,46.64,45.29,40.89,43.88,39.40,43.20,48.99,50.99,49.73,50.12,Upgrade
5,PS Ratio,4.06,4.13,3.61,4.76,5.66,5.28,5.45,5.38,6.26,6.13,5.51,7.43,6.78,5.81,6.21,5.25,6.12,6.67,6.54,6.15,6.02,Upgrade
6,PB Ratio,2.13,2.04,1.76,2.27,2.91,2.86,2.97,2.89,3.14,2.94,2.62,3.40,3.18,2.78,2.95,2.39,2.56,2.69,2.76,2.66,2.70,Upgrade
7,P/TBV Ratio,2.09,2.09,1.80,2.32,2.97,2.92,3.04,2.96,3.21,3.00,2.68,3.47,3.25,2.85,3.03,2.45,2.62,2.76,2.83,2.73,2.77,Upgrade
8,P/FCF Ratio,49.40,47.43,21.19,-,28.09,33.23,47.24,-,54.82,32.29,-,56.03,251.37,-,-,-,-,-,-,44.36,71.79,Upgrade
9,P/OCF Ratio,36.24,36.24,18.70,-,26.24,30.80,41.37,-,32.28,20.34,-,29.52,29.93,36.40,30.21,33.56,31.18,36.74,-,28.98,37.70,Upgrade
10,EV/Sales Ratio,3.75,3.86,3.14,4.23,4.76,4.55,4.71,4.63,5.44,5.36,4.62,6.67,6.04,5.07,5.40,4.30,5.08,5.51,5.52,5.33,5.22,Upgrade
11,EV/EBITDA Ratio,18.35,18.33,14.31,18.56,20.72,21.32,22.73,21.73,26.12,25.02,21.01,30.99,29.92,27.06,28.88,23.93,26.19,26.74,28.42,28.77,28.58,Upgrade
12,EV/EBIT Ratio,36.94,34.36,26.14,33.41,35.25,36.80,38.88,36.35,45.57,42.67,35.16,51.07,50.12,46.38,50.44,44.13,49.14,49.49,52.57,54.29,52.01,Upgrade
13,EV/FCF Ratio,43.06,44.26,18.46,-,23.63,28.65,40.86,-,47.63,28.25,-,50.36,223.73,-,-,-,-,-,-,38.39,62.15,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.08,0.08,0.05,0.02,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,0.00,0.00,0.12,0.12,0.13,0.11,0.00,0.00,0.00,0.78,0.68,0.88,1.22,0.70,0.73,0.65,0.38,-,-,-,-,Upgrade
16,Debt / FCF Ratio,0.00,0.00,0.14,-,0.13,0.15,0.00,-,0.01,0.94,-,1.48,7.34,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.42,0.43,0.43,0.39,0.37,0.42,0.55,0.48,0.35,0.39,0.38,0.40,0.34,0.37,0.44,0.47,0.35,0.35,0.33,0.43,Upgrade,
18,Inventory Turnover,2.80,3.05,2.99,2.97,2.36,2.37,3.16,4.32,3.55,2.40,3.06,3.21,2.79,2.14,2.90,3.99,4.27,2.14,2.46,2.37,3.19,Upgrade
19,Quick Ratio,3.20,3.20,2.27,2.57,2.41,3.40,3.50,3.81,3.50,3.49,3.71,3.60,3.76,4.75,4.25,3.56,4.20,6.58,8.31,4.98,5.86,Upgrade
20,Current Ratio,4.00,4.00,3.13,3.33,3.21,4.21,4.14,4.45,4.20,4.22,4.43,4.19,4.38,5.85,5.05,4.21,4.85,7.81,9.77,6.52,6.83,Upgrade
21,Return on Equity (ROE),4.91%,6.32%,6.82%,4.39%,7.73%,8.24%,9.35%,6.02%,8.04%,8.51%,6.82%,7.05%,7.97%,7.92%,5.32%,5.84%,7.46%,5.35%,4.76%,3.47%,Upgrade,
22,Return on Assets (ROA),3.34%,2.74%,3.25%,2.31%,3.79%,3.34%,5.12%,1.74%,3.38%,3.81%,2.95%,1.71%,3.94%,3.64%,2.41%,0.86%,4.05%,2.66%,2.28%,1.19%,Upgrade,
23,Return on Capital (ROIC),3.89%,3.25%,3.92%,2.81%,4.66%,4.07%,6.21%,2.09%,4.04%,4.57%,3.54%,1.99%,4.53%,4.27%,2.85%,0.99%,4.51%,3.00%,2.62%,1.34%,Upgrade,
24,Return on Capital Employed (ROCE),4.92%,5.44%,5.69%,5.77%,6.61%,6.36%,6.34%,6.57%,5.74%,5.42%,5.57%,5.34%,5.04%,4.75%,4.60%,4.14%,4.12%,4.37%,4.30%,4.11%,4.35%,Upgrade
25,Earnings Yield,2.58%,2.68%,3.54%,2.88%,2.48%,2.66%,2.59%,2.65%,2.27%,2.52%,2.86%,2.14%,2.21%,2.45%,2.28%,2.54%,2.31%,2.04%,1.96%,2.01%,2.00%,Upgrade
26,FCF Yield,2.02%,2.11%,4.72%,4.22%,3.56%,3.01%,2.12%,0.46%,1.82%,3.10%,1.60%,1.78%,0.40%,-2.14%,-2.74%,-3.74%,-1.59%,-0.31%,1.15%,2.25%,1.39%,Upgrade
27,Dividend Yield,0.82%,1.79%,-,-,0.99%,-,-,-,0.69%,-,-,-,0.69%,-,-,-,0.47%,-,-,-,0.44%,Upgrade
28,Payout Ratio,51.30%,0.99%,177.50%,0.63%,1.18%,-,100.26%,-,6.33%,3.88%,101.22%,4.78%,14.23%,-,53.56%,3.21%,-,0.44%,80.76%,0.60%,-,Upgrade
29,Buyback Yield / Dilution,8.44%,17.69%,3.36%,-6.76%,17.27%,-1.69%,-1.18%,-2.77%,-12.07%,-1.87%,-1.28%,7.64%,13.30%,-14.25%,1.83%,0.70%,-21.96%,3.72%,7.64%,-0.60%,13.04%,Upgrade
30,Total Shareholder Return,9.26%,19.48%,3.36%,-6.76%,18.26%,-1.69%,-1.18%,-2.77%,-11.39%,-1.87%,-1.28%,7.64%,13.99%,-14.25%,1.83%,0.70%,-21.49%,3.72%,7.64%,-0.60%,13.48%,Upgrade
