,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,541.76,654.39,592.26,692.3,693.41,764.68,804.06,963.24,314.55,265.85,309.56,411.45,276.3,287.72,384.66,377.7,454.42,495.94,234.58,393.35,Upgrade
1,Cash & Short-Term Investments,541.76,654.39,592.26,692.3,693.41,764.68,804.06,963.24,314.55,265.85,309.56,411.45,276.3,287.72,384.66,377.7,454.42,495.94,234.58,393.35,Upgrade
2,Cash Growth,-21.87%,-14.42%,-26.34%,-28.13%,120.45%,187.63%,159.75%,134.11%,13.85%,-7.60%,-19.52%,8.94%,-39.20%,-41.99%,63.98%,-3.98%,49.65%,2.42%,-33.42%,2.07%,Upgrade
3,Accounts Receivable,511.99,530.52,582.91,626.63,482.24,447.53,487.15,496.72,390.62,406.32,401.75,398.21,440.57,372.2,372.71,400.41,323.62,462.71,502.65,445.63,Upgrade
4,Other Receivables,13.8,11.47,13.34,15.72,14.39,15.4,17.85,20.18,17.82,19.72,18.7,11.53,13.58,13.87,12.23,12.48,11.61,14.05,9.55,12.46,Upgrade
5,Receivables,525.78,541.99,596.25,642.35,496.63,462.93,505,516.89,408.44,426.05,420.45,409.74,454.15,386.07,384.95,412.89,335.23,476.76,512.2,458.1,Upgrade
6,Inventory,463.55,427.66,401.03,341.09,460.08,415.81,386.59,305.04,387.81,373.28,362.49,291.35,372.85,445.09,373.65,292.4,342.33,253.88,251.55,200.95,Upgrade
7,Prepaid Expenses,-,4.23,-,4.26,-,-,-,0.46,-,1.09,-,-,13.55,22.31,16.11,-,-,1.36,-,6.12,Upgrade
8,Other Current Assets,7.69,4.06,7.76,0.63,8.09,1.31,4.03,0.16,5.34,4.01,5.35,1.78,-,0.27,0.51,16.39,28.29,19.35,6.98,0.18,Upgrade
9,Total Current Assets,1539,1632,1597,1681,1658,1645,1700,1786,1116,1070,1098,1114,1117,1141,1160,1099,1160,1247,1005,1059,Upgrade
10,"Property, Plant & Equipment",497.85,497.32,505.38,509.87,510.63,469.41,457,463.15,458.07,462.77,465.56,471.39,460.05,463.29,467.32,463.89,468.33,177.13,155.92,158.06,Upgrade
11,Long-Term Investments,100.29,100.59,100.8,103.15,102.95,104.51,98.46,86.95,90.24,86.99,89.21,91.87,86.32,88.01,81.19,81.24,60.98,28.93,33.81,33.61,Upgrade
12,Goodwill,-,-,-,-,3.54,3.54,3.54,3.54,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,9.42,9.42,9.42,9.42,Upgrade
13,Other Intangible Assets,134.57,146.75,155.62,126.72,137.05,147.63,140.31,109.12,147.98,124.23,119.9,55.38,110.06,95.17,84.18,74.41,65.81,19.13,43,32.01,Upgrade
14,Long-Term Deferred Tax Assets,8.54,8.83,8.8,8.88,8.41,8.71,8.83,8.05,7.38,6.62,6.51,5.89,7.54,6.99,4.93,5.24,4.43,4.93,5.29,5.3,Upgrade
15,Long-Term Deferred Charges,98.05,70.47,49.08,64.04,41.73,25.97,29.57,55.73,2.49,2.78,3.12,59.65,1.7,1.7,2.02,2.35,1.32,34.32,2.13,2.61,Upgrade
16,Other Long-Term Assets,11.84,10.14,9.65,10.44,12.49,9.03,17.76,14.44,14.8,14.73,14.23,8.1,3.09,0.24,0.14,0.25,1.96,292.59,310.88,310.84,Upgrade
17,Total Assets,2390,2466,2427,2504,2475,2414,2455,2527,1844,1775,1803,1813,1793,1804,1807,1734,1773,1814,1566,1611,Upgrade
18,Accounts Payable,9.47,9.51,4.03,10.9,18.06,8.92,10.18,9.73,17.17,22.27,20.04,16.59,14.46,37.79,27.05,28.89,24.48,14.65,26.12,30.84,Upgrade
19,Accrued Expenses,91.13,124.06,108.16,128.31,116.63,121.13,103.46,114.71,83.34,109.24,97.2,94.1,68.64,92.46,97.9,108.27,86.05,113.94,96.09,97.51,Upgrade
20,Short-Term Debt,447.58,437.34,332.49,363.9,356.05,368.82,409.42,443.42,418.98,357.64,373.84,339.45,424.93,385.22,390.22,295.34,404.03,440.5,460.5,476,Upgrade
21,Current Portion of Long-Term Debt,63.36,56.13,68.03,57.14,-,15,21.3,15,21.49,15,21.6,23.42,15,15,15,15,15,15,-,-,Upgrade
22,Current Portion of Leases,-,6.72,-,8.98,-,7.61,-,6.81,-,6.65,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,9.55,1.68,19.41,3.82,11.27,2.29,12.06,4.03,9.2,0.68,4.51,7.48,19.95,-,5.25,3.69,7.63,3.38,10.07,22.5,Upgrade
24,Current Unearned Revenue,69.41,49.73,45.55,32.3,98.39,44.23,41.71,38.53,62.68,45.98,39.26,33.46,55.7,71.9,78.37,68.27,62.99,49.19,44.9,42.4,Upgrade
25,Other Current Liabilities,27.51,20.65,26.62,25.49,61.7,20.75,24.54,22.73,17.5,10.17,13.01,15.82,18.4,7.97,15.43,11.04,18.84,12.02,16.12,9.66,Upgrade
26,Total Current Liabilities,718.02,705.82,604.29,630.84,662.1,588.76,622.68,654.94,630.37,567.62,569.46,530.32,617.07,610.33,629.23,530.5,619.02,648.68,653.79,678.91,Upgrade
27,Long-Term Debt,246.01,243.07,255.6,253.01,319.7,314.42,320.78,317.23,321,317.83,293.46,290.39,294.13,291.24,349.47,345.93,357.33,354.68,150,150,Upgrade
28,Long-Term Leases,6.88,6.82,6.32,8.75,9.75,6.07,4.56,4.77,6.04,6.43,6.56,6.3,5.29,6.35,6.75,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,-,-,-,0.02,0.38,0.53,0.66,0.17,0.8,0.8,0.85,0.9,0.95,1,1.05,1.1,1.05,1.28,1.22,1.31,Upgrade
30,Other Long-Term Liabilities,4.96,8.04,8.82,6.58,6.67,8.61,5.52,2.79,9.97,1.65,36.06,33.98,9.66,8.65,9.2,6.63,2.7,0.78,0.97,1.22,Upgrade
31,Total Liabilities,975.87,963.75,875.02,899.21,998.6,918.38,954.21,979.9,968.18,894.33,906.39,861.89,927.1,917.58,995.71,884.18,980.11,1005,805.99,831.43,Upgrade
32,Common Stock,331.2,331.18,331.18,331.17,327.14,327.13,327.13,327.13,251.64,251.64,209.7,209.91,209.9,209.89,157.65,157.65,157.65,157.65,157.65,157.65,Upgrade
33,Additional Paid-In Capital,762.09,761.95,761.93,761.82,719.3,714.68,719.28,719.28,198.63,198.63,240.56,244.19,246.45,245.55,231.61,231.59,231.33,231.33,231.33,226.73,Upgrade
34,Retained Earnings,332.73,410.22,445.86,490.85,401.58,419.26,426.24,471.45,394.49,399.76,414.86,468.92,380.4,401.07,381.52,419.61,373.13,388.61,374.84,393.03,Upgrade
35,Treasury Stock,-30,-19.95,-6.47,-,-,-,-,-,-,-,-,-4,-4,-4,-4,-4,-4,-4,-4,-4,Upgrade
36,Comprehensive Income & Other,27.2,27.42,26.86,27.39,34.14,38.83,33.86,33.96,33.99,33.85,33.73,33.76,33.81,33.82,44.1,44.12,35.49,35.47,0.12,4.63,Upgrade
37,Total Common Equity,1423,1511,1559,1611,1482,1500,1507,1552,878.75,883.88,898.84,952.78,866.55,886.34,810.88,848.98,793.6,809.06,759.94,778.05,Upgrade
38,Minority Interest,-9.15,-8.15,-7.74,-6.72,-5.75,-4.77,-5.58,-4.94,-2.92,-2.92,-1.96,-1.17,-1.14,-0.15,-0.03,0.51,-1.19,-0.74,-0.18,1.06,Upgrade
