,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Operating Revenue,224.25,243.36,211.34,180.74,225.59,150.2,205.4,213.22,218.23,233.39,Upgrade
1,Other Revenue,1.72,1.39,1.33,1.01,1.8,0.88,1.05,1.23,0.77,-0.31,Upgrade
2,Revenue,225.97,244.76,212.67,181.75,227.39,151.08,206.45,214.46,219,233.08,Upgrade
3,Revenue Growth (YoY),6.25%,34.67%,-6.47%,20.30%,10.14%,-29.55%,-5.73%,-7.99%,-24.92%,-19.60%,Upgrade
4,Cost of Revenue,160.74,143.49,165.29,161.48,129.26,111.35,158.38,103.86,94.07,160.4,Upgrade
5,Gross Profit,65.23,101.27,47.38,20.26,98.13,39.73,48.07,110.59,124.93,72.68,Upgrade
6,"Selling, General & Admin",6.74,8.65,7.69,8.06,6.94,6.88,7.94,7.21,8.13,28.61,Upgrade
7,Other Operating Expenses,19.92,20.75,21.19,17.52,19.09,20.99,19.04,13.93,23.22,21.5,Upgrade
8,Operating Expenses,64.25,68.16,66.75,71.25,67.59,71.95,73.86,69.61,89.93,88.94,Upgrade
9,Operating Income,0.98,33.11,-19.37,-50.99,30.54,-32.22,-25.79,40.98,35,-16.26,Upgrade
10,Interest Expense,-2.5,-2.89,-3.02,-0.87,-0.91,-0.87,-1.23,-1.01,-2.55,-1.48,Upgrade
11,Interest & Investment Income,2.16,2.35,1.79,0.71,0.18,0.06,0.06,0.17,0.55,0.89,Upgrade
12,Other Non Operating Income (Expenses),-11.14,-10.44,-10.27,-10.65,-6.55,-5.71,-11.02,-6.16,-6.55,-9.52,Upgrade
13,EBT Excluding Unusual Items,-10.5,22.13,-30.87,-61.79,23.27,-38.74,-37.98,33.98,26.46,-26.37,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-1.07,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.09,4.95,-,-,0.27,0.36,-,-,-0.59,0.87,Upgrade
16,Asset Writedown,-5.31,-7.41,1.61,0.96,-6.45,10.74,-3.54,2.95,-2.41,-10,Upgrade
17,Other Unusual Items,-,-,-,0.55,24.9,1.06,1.44,23.58,47.13,1.2,Upgrade
18,Pretax Income,-15.72,19.67,-29.26,-60.28,41.99,-26.58,-40.08,59.45,70.58,-34.3,Upgrade
19,Income Tax Expense,0.41,-0.28,-0.69,0.81,1.03,0.5,1.54,1.45,4.64,3.2,Upgrade
20,Earnings From Continuing Operations,-16.13,19.94,-28.57,-61.09,40.96,-27.08,-41.62,57.99,65.94,-37.5,Upgrade
21,Minority Interest in Earnings,-0.18,-0.71,-0.23,-0.18,-0.31,0.15,-0.26,1.91,-0.12,0.6,Upgrade
22,Net Income,-16.3,19.23,-28.8,-61.26,40.66,-26.93,-41.88,59.91,65.82,-36.91,Upgrade
23,Net Income to Common,-16.3,19.23,-28.8,-61.26,40.66,-26.93,-41.88,59.91,65.82,-36.91,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-,-,1137.86%,-,Upgrade
25,Shares Outstanding (Basic),904,904,904,904,904,904,904,904,904,904,Upgrade
26,Shares Outstanding (Diluted),904,904,904,904,904,904,904,904,904,904,Upgrade
27,EPS (Basic),-0.02,0.02,-0.03,-0.07,0.04,-0.03,-0.05,0.07,0.07,-0.04,Upgrade
28,EPS (Diluted),-0.02,0.02,-0.03,-0.07,0.04,-0.03,-0.05,0.07,0.07,-0.04,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,1137.96%,-,Upgrade
30,Free Cash Flow,23.52,22.05,42.03,71.62,53.9,-17.22,-12.32,51.21,70.43,16.51,Upgrade
31,Free Cash Flow Per Share,0.03,0.02,0.05,0.08,0.06,-0.02,-0.01,0.06,0.08,0.02,Upgrade
32,Operating Margin,0.43%,13.53%,-9.11%,-28.05%,13.43%,-21.33%,-12.49%,19.11%,15.98%,-6.98%,Upgrade
33,Profit Margin,-7.21%,7.86%,-13.54%,-33.71%,17.88%,-17.82%,-20.29%,27.93%,30.05%,-15.83%,Upgrade
34,Free Cash Flow Margin,10.41%,9.01%,19.76%,39.41%,23.71%,-11.40%,-5.97%,23.88%,32.16%,7.08%,Upgrade
35,EBITDA,7.34,36.05,-14.61,-46,38.42,-24.05,-18.18,48.58,53.26,-3.77,Upgrade
36,D&A For EBITDA,6.36,2.95,4.76,4.98,7.88,8.18,7.61,7.6,18.27,12.49,Upgrade
37,EBIT,0.98,33.11,-19.37,-50.99,30.54,-32.22,-25.79,40.98,35,-16.26,Upgrade
38,Advertising Expenses,1.03,-,1.58,-,0.99,-,1.38,-,1.66,-,Upgrade
