,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9958,4083,16415,7721,9480,7934,4326,5036,4165,4907,Upgrade
1,Accounts Receivable,35521,32826,30774,28211,33086,29808,26035,20363,19473,14615,Upgrade
2,Other Receivables,5384,5903,5002,4495,1810,6080,5790,9408,5371,5303,Upgrade
3,Inventory,10533,6091,9339,7661,7417,9152,5102,3883,4283,3785,Upgrade
4,Prepaid Expenses,464.86,-,491.22,-,639.35,-,542.92,-,335.67,-,Upgrade
5,Loans Receivable Current,210.48,211.98,181.47,273.22,551.39,718.39,754,653.84,468.13,533.43,Upgrade
6,Other Current Assets,448.41,501.77,143.45,2321,2352,264.37,4261,1293,240.59,425.5,Upgrade
7,Total Current Assets,62520,49617,62346,50682,55334,53958,46810,40638,34337,29569,Upgrade
8,"Property, Plant & Equipment",236774,228874,205966,201828,196932,203950,193759,191146,157947,156431,Upgrade
9,Goodwill,1149,1159,758.7,621.9,632.43,663.66,755.61,745.35,759.88,773.41,Upgrade
10,Other Intangible Assets,964.24,994.5,-,-,-,-,-,-,-,-,Upgrade
11,Long-Term Investments,22682,23114,23485,16166,16623,15660,15602,16366,14707,15926,Upgrade
12,Long-Term Loans Receivable,13.7,1429,13.56,480.25,102.46,91.89,150.63,334.08,470.05,353.59,Upgrade
13,Long-Term Deferred Tax Assets,1158,1084,1016,1075,1040,1043,949.3,861.41,788.5,744.39,Upgrade
14,Other Long-Term Assets,21518,16124,16963,12534,12205,12601,10201,9541,15208,11938,Upgrade
15,Total Assets,346778,322396,310549,283388,282869,287967,268228,259632,224218,215736,Upgrade
16,Accounts Payable,10318,6542,6297,8452,8407,11342,7534,9284,5793,9225,Upgrade
17,Accrued Expenses,-,8354,3552,8442,263.96,4880,299.16,3760,241.49,3025,Upgrade
18,Short-Term Debt,-,5340,6644,6614,6252,6252,5952,5952,5913,6233,Upgrade
