,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7820,7830,7379,7954,7465,8444,9749,9144,8377,7964,7897,8760,14508,11591,10948,10852,11764,11620,6902,7146,8463,Upgrade
1,Market Cap Growth,-7.27%,-7.27%,-24.31%,-13.01%,-10.88%,6.02%,23.45%,4.38%,-42.26%,-31.29%,-27.87%,-19.27%,23.33%,-0.25%,58.63%,51.85%,39.01%,38.97%,-20.04%,-30.29%,12.82%,Upgrade
2,Enterprise Value,7165,7362,6798,6627,6138,7076,8406,7470,6702,7068,7449,8582,14329,11368,10497,10114,11025,11194,6723,6805,8121,Upgrade
3,Last Close Price,8.15,8.16,7.67,8.26,7.76,8.77,10.13,9.50,8.70,8.27,8.20,9.08,15.03,12.01,11.33,11.23,12.17,12.62,8.12,8.37,9.92,Upgrade
4,PE Ratio,58.27,58.31,51.36,55.80,103.75,591.81,539.69,-,771.14,187.24,-,-,264.16,1041.23,738.15,-,218.02,65.66,30.23,-,63.53,Upgrade
5,PS Ratio,1.79,1.79,1.73,1.86,1.96,5.31,6.35,6.25,5.85,4.85,5.04,5.69,9.58,7.08,6.69,5.28,5.89,5.16,2.79,3.14,3.77,Upgrade
6,PB Ratio,3.01,2.13,1.99,2.14,2.05,2.53,2.95,2.75,2.48,2.27,2.27,2.51,4.10,3.39,3.20,3.20,3.38,4.04,2.41,3.59,2.49,Upgrade
7,P/TBV Ratio,3.08,3.08,2.88,3.11,2.94,3.48,4.04,3.79,3.40,3.30,3.28,3.61,5.85,4.84,4.58,4.55,4.82,6.19,3.69,4.22,3.49,Upgrade
8,P/FCF Ratio,-,-22.92,-,-,-34.94,-,16.70,-,-,4.91,10.76,90.08,-40.84,-,-,-,215.85,375.51,-,-,-308.01,Upgrade
9,P/OCF Ratio,-,-30.37,-,-,-53.89,-62.56,13.69,-,5.29,4.60,9.60,40.93,-61.83,-,-,-,100.80,112.10,-,-,472.00,Upgrade
10,EV/Sales Ratio,1.64,1.68,1.59,1.55,1.61,4.45,5.48,5.11,4.68,4.31,4.75,5.58,9.46,6.94,6.42,4.92,5.52,4.97,2.72,2.99,3.62,Upgrade
11,EV/EBITDA Ratio,8.99,10.08,-,8.53,10.06,83.22,85.97,-,66.92,43.25,58.61,-,99.49,88.87,150.49,-,56.75,-,13.71,-,35.90,Upgrade
12,EV/EBIT Ratio,10.19,11.03,-,9.31,11.27,385.57,256.30,-,181.09,69.31,110.16,-,158.67,149.24,655.34,-,79.69,-,15.14,-,43.07,Upgrade
13,EV/FCF Ratio,-20.98,-21.55,-,-,-28.73,-,14.40,-,-,4.36,10.15,88.25,-40.34,-,-,-,202.30,361.75,-,-,-295.58,Upgrade
14,Debt / Equity Ratio,0.07,0.07,0.06,0.07,0.08,0.11,0.12,0.12,0.13,0.11,0.20,0.19,0.17,0.16,0.16,0.14,0.09,0.10,0.10,0.14,0.08,Upgrade
15,Debt / EBITDA Ratio,0.34,2.36,6.21,0.56,0.11,1.98,2.63,-,1.24,1.59,6.06,-,1.03,6.08,2.00,-,0.72,-,0.31,-,0.29,Upgrade
16,Debt / FCF Ratio,-,-0.75,-,-,-1.29,-,0.70,-,-,0.23,0.96,6.65,-1.66,-,-,-,5.88,9.74,-,-,-9.89,Upgrade
17,Asset Turnover,0.33,0.23,0.43,1.61,0.22,0.20,0.13,0.33,0.21,0.18,0.14,0.59,0.20,0.19,0.14,0.69,0.20,0.58,0.10,0.96,Upgrade,
