,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,318.84,318.63,308.3,324.06,255.53,201.78,293.99,159.62,97.18,211.96,184.39,103.92,84.53,99.81,68.9,89.09,172.17,183.47,292.64,195.44,Upgrade
1,Short-Term Investments,-,-,-,-,-,14.98,-,6.96,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,22.76,22.76,22.76,26.55,27.01,27.01,27.01,27.01,12.79,12.8,12.89,12.89,13.72,13.72,13.72,13.72,13.72,13.72,15.03,15.64,Upgrade
3,Cash & Short-Term Investments,341.59,341.39,331.05,350.6,282.53,243.76,320.99,193.59,109.97,224.76,197.28,116.8,98.25,113.53,82.62,102.81,185.89,197.19,307.67,211.07,Upgrade
4,Cash Growth,20.90%,40.05%,3.13%,81.11%,156.91%,8.45%,62.71%,65.74%,11.93%,97.98%,138.77%,13.61%,-47.14%,-42.43%,-73.15%,-51.29%,2.19%,33.67%,70.53%,-13.79%,Upgrade
5,Accounts Receivable,493.21,438.8,372.85,407.59,493.45,460.81,395.34,417.49,387.02,356.49,376.6,405.22,378.22,361.12,390.16,430.07,462.52,519.6,556.11,635.23,Upgrade
6,Other Receivables,4.37,3.55,3.13,2.05,1.84,4.06,5.62,3.71,19.08,35.23,32.34,33.47,16.5,15.15,16.82,9.69,22.46,23.16,40.48,14.64,Upgrade
7,Receivables,497.58,472.43,385.84,419.33,495.29,464.87,400.97,465.01,452.24,436.01,410.95,440.7,394.72,376.26,406.98,439.76,484.98,542.76,596.59,670.87,Upgrade
8,Inventory,108.81,113.89,116.55,113.25,140.53,135.5,141.87,139.8,169.27,151.2,146.04,140.99,164.22,145.83,147.96,157.56,256.05,251.99,252.77,244.28,Upgrade
9,Other Current Assets,59.04,33.92,38.41,29.59,36.47,25.21,84,33.28,35.63,43.61,56.05,40.08,60.93,63.57,71.29,59.2,68.29,74.29,57.34,41.62,Upgrade
10,Total Current Assets,1007,961.63,871.85,912.77,954.82,869.34,947.83,831.66,767.12,855.58,810.32,738.58,718.13,699.19,708.85,759.33,995.21,1066,1214,1168,Upgrade
11,"Property, Plant & Equipment",368.38,358.89,343.42,339.51,313.97,305.93,282.59,288.19,258.68,254.38,259.98,268.47,267.27,279.46,333.04,333.04,436.56,467.38,484.63,444.5,Upgrade
12,Long-Term Investments,220.52,219.36,216.95,215.18,244.44,277.62,215.4,274.32,219.56,283.83,219.75,283.6,227.48,227.63,231.08,229.53,295.41,299.85,302.36,302.08,Upgrade
13,Goodwill,197.77,200.82,200,199.69,202.17,203.34,194.3,196.68,200.13,190.21,180.94,181.64,184.44,183.8,213.82,212.44,858.86,888.92,889.54,877.39,Upgrade
14,Other Intangible Assets,17.7,15.13,16.01,16.92,18.7,21.35,23.47,25.19,27.85,22.52,24.38,26.76,29.32,31.63,33.94,36.19,37.79,40.62,43.09,44.62,Upgrade
15,Long-Term Deferred Tax Assets,102.88,104.05,106.18,104.12,99.85,98.13,106.82,115.83,107.63,106.99,100.08,101.95,96.47,94.96,102.04,99.7,89.87,78.84,64.6,59.87,Upgrade
16,Long-Term Deferred Charges,1.25,4.06,1.43,1.2,0.8,0.56,0.25,0.93,0.67,1.87,2.37,2.93,0.53,0.39,1.49,2.67,2.37,3.18,3.9,5.22,Upgrade
17,Other Long-Term Assets,40.55,27.54,28.34,20.16,29.87,21.47,74.93,10.99,99.52,26.19,116.21,10.6,11.44,75.19,38.6,37.61,56.14,42.14,33.23,49.37,Upgrade
18,Total Assets,1956,1891,1804,1829,1865,1826,1846,1744,1681,1742,1714,1657,1642,1634,1665,1712,2774,2889,3038,2953,Upgrade
19,Accounts Payable,157.03,115.01,102.11,102.82,141.85,139.27,157.7,192.18,169.7,169.34,178.85,223.73,201.62,190.65,190.45,230.68,169.53,150.45,159.83,196.95,Upgrade
20,Accrued Expenses,27.45,33.03,19.4,27.83,23.2,30.71,19.24,26.53,20.44,24.61,17.82,22.09,20.93,22.35,18.96,26.66,13.34,17.79,20.56,30.56,Upgrade
21,Short-Term Debt,275.28,240.25,200.27,200.27,170.2,200.24,309.52,319.53,61.57,161.01,111.23,113.85,138.99,158.37,168.5,174.22,150.58,189.87,163.42,192.26,Upgrade
