,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1491,1819,1565,1628,1549,1538,1446,1410,1251,1339,Upgrade
1,Revenue Growth (YoY),-4.75%,11.73%,1.06%,5.80%,7.08%,9.13%,15.60%,5.30%,4.19%,12.02%,Upgrade
2,Cost of Revenue,1096,1215,1147,1128,1036,1021,898.9,855.43,780.27,846.22,Upgrade
3,Gross Profit,394.51,603.22,418.29,499.92,512.76,517.1,547.29,554.32,470.8,492.56,Upgrade
4,"Selling, General & Admin",90.56,129.3,99.75,106.05,90.11,92.61,72.9,77.73,66.07,86.82,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-0.51,-,-0.95,-0.73,13.62,Upgrade
6,Operating Expenses,90.59,127.88,99.52,105.42,90.51,92.63,79.69,76.78,65.34,100.44,Upgrade
7,Operating Income,303.92,475.34,318.77,394.5,422.26,424.47,467.6,477.54,405.46,392.13,Upgrade
8,Interest Expense,-23.46,-27.13,-25.97,-47.41,-10.04,-40.06,-31.11,-42.58,-74.21,-102.38,Upgrade
9,Interest & Investment Income,-,29.56,-,17.26,-,13.79,-,7.65,-,5.74,Upgrade
10,Earnings From Equity Investments,1.26,0.56,-10.73,-9.19,-11.18,-12.43,-13.27,-9.74,-25.81,-43.59,Upgrade
11,Currency Exchange Gain (Loss),-,0.35,-,-2.66,-,1.2,-,-4.97,-,-1.95,Upgrade
12,Other Non Operating Income (Expenses),23.8,23.03,25.36,-4.33,13.63,6.02,3.38,8.83,-0.29,28.2,Upgrade
13,EBT Excluding Unusual Items,305.52,501.7,307.43,348.17,414.67,393,426.6,436.74,305.15,278.14,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,25.74,-7.21,-,1.48,21.66,7.69,Upgrade
15,Gain (Loss) on Sale of Assets,-,-5.14,-,-3.2,-,-2.54,-,-11.1,-,-7.56,Upgrade
16,Asset Writedown,-451.02,-420.22,-286.09,-102.4,-197.17,-95.3,-154.9,-131.88,-161.08,-121.4,Upgrade
17,Legal Settlements,-,-,-,-35.74,-,-49.22,-,-,-,-,Upgrade
18,Pretax Income,-145.51,76.34,21.35,206.83,243.24,238.73,271.7,295.24,165.73,156.86,Upgrade
19,Income Tax Expense,0,3,0.07,-,-,0.63,0.23,-,-,0.19,Upgrade
20,Earnings From Continuing Operations,-145.51,73.34,21.27,206.83,243.24,238.1,271.47,295.24,165.73,156.67,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-0.22,Upgrade
22,Net Income to Company,-145.51,73.34,21.27,206.83,243.24,238.1,271.47,295.24,165.73,156.45,Upgrade
23,Minority Interest in Earnings,1.83,-10.59,2.05,-19.21,-14.4,-25.66,-12.2,-31.49,-22.8,-55.21,Upgrade
24,Net Income,-143.68,62.75,23.33,187.62,228.84,212.44,259.28,263.76,142.93,101.24,Upgrade
25,Net Income to Common,-143.68,62.75,23.33,187.62,228.84,212.44,259.28,263.76,142.93,101.24,Upgrade
26,Net Income Growth,-,-66.55%,-89.81%,-11.68%,-11.74%,-19.46%,81.41%,160.52%,-,-,Upgrade
27,Shares Outstanding (Basic),8169,8184,8305,8324,8381,8381,8381,8856,6354,6354,Upgrade
28,Shares Outstanding (Diluted),8169,8348,8305,8402,8381,8381,8381,8856,6481,6354,Upgrade
29,Shares Change (YoY),-1.64%,-0.65%,-0.90%,0.25%,-0.01%,-5.36%,29.33%,39.37%,1.99%,-,Upgrade
30,EPS (Basic),-0.02,0.01,0.00,0.02,0.03,0.03,0.03,0.03,0.02,0.02,Upgrade
31,EPS (Diluted),-0.02,0.01,0.00,0.02,0.03,0.03,0.03,0.03,0.02,0.02,Upgrade
32,EPS Growth,-,-67.67%,-89.60%,-10.91%,-12.72%,-15.05%,40.61%,90.11%,-,-,Upgrade
33,Free Cash Flow,-522.63,-394.42,24.22,189.04,-63.04,238.08,-13.81,185.32,208.25,-206.02,Upgrade
34,Free Cash Flow Per Share,-0.06,-0.05,0.00,0.02,-0.01,0.03,-0.00,0.02,0.03,-0.03,Upgrade
35,Operating Margin,20.39%,26.14%,20.37%,24.24%,27.27%,27.59%,32.33%,33.87%,32.41%,29.29%,Upgrade
36,Profit Margin,-9.64%,3.45%,1.49%,11.53%,14.78%,13.81%,17.93%,18.71%,11.42%,7.56%,Upgrade
37,Free Cash Flow Margin,-35.06%,-21.69%,1.55%,11.61%,-4.07%,15.48%,-0.95%,13.15%,16.65%,-15.39%,Upgrade
38,EBITDA,367.47,528.48,371.79,446.73,475.77,476.64,520.55,530.19,461.33,427.02,Upgrade
39,D&A For EBITDA,63.55,53.15,53.02,52.23,53.51,52.17,52.94,52.65,55.87,34.89,Upgrade
40,EBIT,303.92,475.34,318.77,394.5,422.26,424.47,467.6,477.54,405.46,392.13,Upgrade
