,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,420.22,395.46,1024,490.18,802.9,531.84,800.74,327.65,263.28,132.64,Upgrade
1,Short-Term Investments,-,130,230,503.9,-,47.74,72,39.52,-,60.58,Upgrade
2,Cash & Short-Term Investments,420.22,525.46,1254,994.08,802.9,579.57,872.74,367.17,263.28,193.22,Upgrade
3,Cash Growth,-66.48%,-47.14%,56.16%,71.52%,-8.00%,57.85%,231.49%,90.03%,5.21%,85.44%,Upgrade
4,Accounts Receivable,237.98,303.33,282.83,276.86,272.08,248.14,206.38,136.61,159.74,167.12,Upgrade
5,Receivables,237.98,303.33,282.83,276.86,272.08,320.14,206.38,136.61,159.74,167.12,Upgrade
6,Inventory,570.1,1007,440.09,880.65,437.43,768.11,486.46,715.08,433.08,678.05,Upgrade
7,Prepaid Expenses,-,-,-,8.37,-,10.96,-,11.27,-,9.66,Upgrade
8,Other Current Assets,420.98,319.42,299.54,314.98,463.28,371.03,840.79,966.24,868.27,735.2,Upgrade
9,Total Current Assets,1649,2155,2276,2475,1976,2050,2406,2196,1724,1783,Upgrade
10,"Property, Plant & Equipment",5641,5664,5402,5310,5009,4918,4314,4390,4548,4629,Upgrade
11,Long-Term Investments,81.61,84.35,80.8,91.35,112.54,150.25,110.84,122.26,103.55,150.41,Upgrade
12,Other Intangible Assets,9.95,10.89,10.32,9.15,9.09,7.59,5.83,6.24,2.46,11.25,Upgrade
13,Long-Term Accounts Receivable,0.23,0.83,1.43,2.04,5.9,6.36,9.97,10.5,14.12,14.51,Upgrade
14,Other Long-Term Assets,675.43,602.28,-,-,-,-,-,-,12,11.84,Upgrade
15,Total Assets,8057,8517,7771,7888,7113,7132,6847,6725,6404,6600,Upgrade
16,Accounts Payable,1127,1707,1265,1476,811.14,1253,1152,1700,1276,1367,Upgrade
17,Accrued Expenses,-,90.6,-,65.89,-,63.84,-,70.23,-,57.64,Upgrade
18,Short-Term Debt,866.9,911.38,-,895.61,-,834.34,-,1325,-,2134,Upgrade
19,Current Portion of Long-Term Debt,-,-,900.58,-,1653,472.36,975.23,11.31,2058,11.18,Upgrade
20,Current Portion of Leases,15.58,13.38,13.67,2.59,2.59,-,-,-,-,32.29,Upgrade
21,Current Income Taxes Payable,-,-,-,-,-,0.62,-,-,-,-,Upgrade
22,Current Unearned Revenue,-,0.77,-,1.36,-,3.97,-,0.9,-,50.26,Upgrade
23,Other Current Liabilities,300.1,299.42,289.24,228.93,227.12,234.26,187.12,168.75,267.42,469.27,Upgrade
24,Total Current Liabilities,2309,3022,2469,2671,2694,2863,2315,3275,3601,4121,Upgrade
25,Long-Term Debt,1620,1220,1102,944.64,300,379.64,841.16,30.4,35,39.44,Upgrade
26,Long-Term Leases,45.46,38.55,20.2,10.8,10.5,-,-,-,-,-,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,28.94,28.94,Upgrade
28,Total Liabilities,3975,4281,3591,3626,3005,3242,3156,3306,3665,4189,Upgrade
29,Common Stock,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.05,Upgrade
30,Additional Paid-In Capital,-,2839,2839,2925,2926,2926,2926,2926,2528,2324,Upgrade
31,Retained Earnings,-,1132,1070,1046,858.65,629.81,417.37,158.09,-105.66,-248.59,Upgrade
32,Treasury Stock,-43.75,-76.89,-40.8,-26.19,-8.98,-,-,-,-,-,Upgrade
33,Comprehensive Income & Other,3916,128.86,108.44,109.7,108.37,123.91,112.55,112.52,109.44,110.51,Upgrade
34,Total Common Equity,3873,4023,3976,4055,3884,3680,3456,3197,2532,2186,Upgrade
35,Minority Interest,209.98,213.19,204.08,206.5,223.75,209.35,234.99,222.79,207.16,224.41,Upgrade
36,Shareholders' Equity,4082,4236,4180,4262,4108,3889,3691,3420,2739,2411,Upgrade
37,Total Liabilities & Equity,8057,8517,7771,7888,7113,7132,6847,6725,6404,6600,Upgrade
38,Total Debt,2548,2183,2037,1854,1966,1686,1816,1366,2093,2217,Upgrade
39,Net Cash (Debt),-2127,-1658,-782.74,-859.56,-1164,-1107,-943.65,-999.1,-1830,-2023,Upgrade
40,Net Cash Per Share,-0.26,-0.20,-0.09,-0.10,-0.14,-0.13,-0.11,-0.11,-0.28,-0.32,Upgrade
41,Filing Date Shares Outstanding,8169,8174,8305,8303,8354,8381,8381,8381,8381,6354,Upgrade
42,Total Common Shares Outstanding,8169,8174,8305,8303,8354,8381,8381,8381,7043,6354,Upgrade
43,Working Capital,-660.22,-867.21,-192.58,-195.59,-718.54,-812.96,91.64,-1079,-1877,-2338,Upgrade
44,Book Value Per Share,0.47,0.49,0.48,0.49,0.46,0.44,0.41,0.38,0.36,0.34,Upgrade
45,Tangible Book Value,3863,4012,3966,4046,3875,3672,3450,3190,2529,2175,Upgrade
46,Tangible Book Value Per Share,0.47,0.49,0.48,0.49,0.46,0.44,0.41,0.38,0.36,0.34,Upgrade
47,Buildings,-,2340,-,2196,-,2111,-,2083,-,2028,Upgrade
48,Machinery,-,723.87,-,634.73,-,584.44,-,545.92,-,522.38,Upgrade
49,Construction In Progress,-,159.01,-,21.29,-,1.98,-,0.06,-,154,Upgrade
