,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2707,2263,2404,3574,4229,2573,2819,3739,4166,3057,Upgrade
1,Short-Term Investments,1487,2925,2531,1646,1311,1623,-,514.8,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,1523,-,709.37,527.19,Upgrade
3,Cash & Short-Term Investments,4194,5188,4935,5220,5540,4197,4342,4253,4875,3584,Upgrade
4,Cash Growth,-15.01%,-0.62%,-10.92%,24.38%,27.58%,-1.33%,-10.93%,18.66%,22.10%,12.74%,Upgrade
5,Accounts Receivable,254.91,203.65,303.94,355.96,481.8,135.14,422.77,190.67,136.89,99.29,Upgrade
6,Other Receivables,-,230.79,-,211.67,-,199.67,-,253.38,-,96.02,Upgrade
7,Receivables,254.91,434.44,303.94,567.63,481.8,334.82,422.77,444.05,136.89,195.31,Upgrade
8,Prepaid Expenses,394.2,22.29,661.98,89.27,457.96,63.27,426.51,80.19,368.73,7.06,Upgrade
9,Other Current Assets,-,-,-,-,-,3512,3350,36.89,33.92,22.76,Upgrade
10,Total Current Assets,4843,5644,5901,5877,6480,8106,8542,4814,5415,3810,Upgrade
11,"Property, Plant & Equipment",2381,1931,1914,2075,2164,2240,1882,1793,1932,1105,Upgrade
12,Long-Term Investments,5408,4256,4243,4304,4985,2104,1943,6636,5932,5542,Upgrade
13,Goodwill,-,133.96,-,136.73,-,142.74,-,139.5,-,135.47,Upgrade
14,Other Intangible Assets,-,270.94,-,158.89,-,134.69,-,42.76,-,48.91,Upgrade
15,Long-Term Accounts Receivable,103.17,114.66,207.69,209.37,182.45,124.02,34.71,88.27,-,-,Upgrade
