,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,46178,41192,44789,37597,33065,53524,50529,66593,49859,56843,43469,45572,35079,26977,24221,24542,27554,24474,33573,28907,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,1998,-,-,-,-,1445,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,113.58,100.31,107.47,107.47,106.88,112.73,95.53,95.71,184.7,176.78,188.07,256.31,135.23,134.96,136.85,148.29,143.37,134.36,153.91,156.65,Upgrade
3,Cash & Short-Term Investments,46292,41292,44896,37705,33172,53637,52623,66689,50044,57019,43657,47274,35215,27112,24358,24691,27698,24609,33727,29063,Upgrade
4,Cash Growth,39.55%,-23.02%,-14.68%,-43.46%,-33.71%,-5.93%,20.54%,41.07%,42.11%,110.31%,79.23%,91.47%,27.14%,10.17%,-27.78%,-15.04%,18.06%,-11.22%,22.82%,-12.08%,Upgrade
5,Accounts Receivable,11495,12441,13465,15001,16556,16527,12133,14214,17992,16880,17057,14137,11818,9296,7194,8219,9708,10708,11232,9002,Upgrade
6,Other Receivables,3761,5820,5069,4237,4210,3141,3053,8539,3091,2914,2791,2479,3936,5085,3426,4892,3888,4872,3280,4472,Upgrade
7,Receivables,15256,29550,18534,31985,20766,26565,15185,35321,21083,28222,19848,24195,15753,21724,10619,17413,13595,25772,14511,24353,Upgrade
8,Inventory,9140,7895,7877,7742,7455,7183,9269,9676,9491,9166,9155,8455,10277,9185,7887,7715,8943,9238,8201,8264,Upgrade
9,Other Current Assets,36226,23281,36595,18738,29491,10779,19059,14625,18420,11160,19214,9605,19914,9710,16241,8253,20406,8711,21168,8500,Upgrade
10,Total Current Assets,106913,102018,107902,96169,90884,98164,96136,126310,99038,105567,91873,89529,81160,67732,59105,58072,70641,68330,77607,70181,Upgrade
11,"Property, Plant & Equipment",131456,148320,130237,150886,130191,113727,98887,144590,90583,102808,90213,103277,89305,109595,89945,110397,61786,62685,60468,84053,Upgrade
12,Long-Term Investments,27340,26907,24707,25682,25305,24130,22930,25691,22271,22419,20740,20809,20002,20533,19154,19541,17610,18295,18004,15299,Upgrade
13,Goodwill,318.84,313.61,305.65,318.92,302.67,315.78,303.93,310.34,304.98,304.02,313.58,304.5,314.67,327.44,337.47,338.15,328.1,328.3,296.68,329.51,Upgrade
14,Other Intangible Assets,65494,65685,65674,67156,65589,60032,58709,67981,60616,62158,62516,63081,55181,57825,58300,59865,53816,55392,46668,53652,Upgrade
15,Long-Term Accounts Receivable,-,1356,-,1539,-,1238,-,1604,-,2361,-,2306,-,2890,-,2448,-,1874,-,1718,Upgrade
16,Long-Term Deferred Tax Assets,5505,5471,5326,5481,4784,3132,2800,6066,2981,3313,3534,3515,2604,3021,2826,2772,2159,2070,2636,2505,Upgrade
17,Long-Term Deferred Charges,538.71,400.76,504.58,525.83,586.64,582.99,332.72,366.15,188.38,130.55,135.73,144.42,155.67,165.86,171.82,185.03,23.03,25.03,22.89,202.08,Upgrade
18,Other Long-Term Assets,26789,4013,27002,4806,20218,3819,21876,4558,19469,3182,18739,3091,31086,6486,27834,4615,12556,8359,11184,7295,Upgrade
19,Total Assets,364354,359463,361658,354278,337859,305141,301975,377475,295452,302296,288065,288696,279808,269262,257673,258910,218920,218371,216887,236225,Upgrade
20,Accounts Payable,27456,26975,30406,31430,26940,23774,26164,34884,23291,24664,25208,25690,21710,20044,21018,23924,20295,22874,23138,21488,Upgrade
