,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19,21,19,24,14,34,37,34,30,35,29,24,37,59,113,42,33,42,37,42,53,Upgrade
1,Market Cap Growth,-38.11%,-38.11%,-47.73%,-29.21%,-52.78%,-2.83%,25.00%,41.26%,-18.18%,-40.28%,-74.12%,-42.80%,10.00%,42.00%,209.09%,0%,-37.50%,-32.43%,-48.84%,-52.83%,-34.69%,Upgrade
2,Enterprise Value,-24,1,-1,5,-5,16,18,18,15,28,22,2,14,28,82,5,-3,16,11,20,31,Upgrade
3,Last Close Price,0.77,0.85,1.47,1.83,1.09,2.63,2.81,2.58,2.30,2.71,2.25,1.83,2.81,4.54,8.69,3.19,2.56,3.19,2.81,3.19,4.09,Upgrade
4,PE Ratio,1.85,3.31,4.06,7.53,6.09,105.03,-,-,-,-,-,-769.06,-,-,-,-,-2.88,-2.33,-,-,-,Upgrade
5,PS Ratio,0.06,0.16,0.16,0.21,0.12,0.29,0.30,0.28,0.24,0.26,0.21,0.15,0.23,0.39,0.74,0.29,0.24,0.29,0.26,0.27,0.31,Upgrade
6,PB Ratio,0.42,0.46,0.75,0.93,0.55,1.55,1.83,1.68,1.55,1.83,1.26,1.02,-,3.44,4.56,1.68,-,1.12,0.86,0.97,-,Upgrade
7,P/TBV Ratio,0.46,0.46,0.75,0.93,0.55,1.55,1.83,1.68,1.55,1.83,1.26,1.02,-,3.44,4.56,1.68,-,1.12,0.86,0.97,-,Upgrade
8,P/FCF Ratio,11.61,-,-,8.55,10.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,8.42,-,-,6.52,7.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.01,0.01,-,0.04,-,0.14,0.15,0.15,0.12,0.21,0.16,0.01,0.09,0.19,0.53,0.04,-,0.11,0.08,0.13,0.18,Upgrade
11,EV/EBITDA Ratio,0.30,0.20,-,1.24,-,9.47,-7.61,-2.81,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,0.35,0.23,-,1.53,-,37.64,-,-2.19,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-14.70,-,-,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.09,0.09,0.15,0.15,0.15,0.19,0.04,0.04,0.15,0.15,0.23,0.23,-,0.42,0.35,0.35,-,0.31,0.03,0.03,-,Upgrade
15,Debt / EBITDA Ratio,0.77,0.32,0.62,0.76,0.76,0.52,1.01,0.71,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,2.58,-,-,1.35,2.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,-,-,1.69,1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,2.02,2.02,-,1.47,1.47,1.39,-,1.37,-,1.28,-,1.12,-,0.98,-,0.99,-,1.14,-,1.14,-,Upgrade
19,Current Ratio,2.02,2.02,-,1.55,1.55,1.39,-,1.42,-,1.28,-,1.33,-,1.02,-,1.07,-,1.14,-,1.19,-,Upgrade
20,Return on Equity (ROE),39.11%,23.69%,10.93%,11.73%,34.11%,-0.68%,-2.82%,-26.81%,-30.38%,-48.77%,-,-,-37.43%,-88.16%,-,-,6.15%,-56.11%,-,-,Upgrade,
21,Return on Assets (ROA),-,-,2.46%,2.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),17.77%,8.32%,5.69%,6.01%,19.49%,-0.72%,0.23%,-15.40%,-24.14%,-39.38%,-,-,-18.77%,-45.48%,-,-,-20.93%,-35.44%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),6.77%,10.56%,-,11.22%,8.88%,1.74%,-,-41.05%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,23.08%,30.19%,24.63%,13.28%,16.42%,0.95%,-8.43%,-17.51%,11.29%,8.34%,8.87%,-0.13%,-59.73%,-30.92%,-13.87%,-38.98%,-34.70%,-42.94%,-67.19%,-62.87%,-48.70%,Upgrade
25,FCF Yield,8.62%,7.80%,11.60%,11.70%,9.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Buyback Yield / Dilution,-27.92%,-55.85%,-55.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Total Shareholder Return,-27.92%,-55.85%,-55.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
