,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,44.1,35.03,28.72,28.72,28.36,30.33,26.78,33.52,31.12,28.37,30.15,46.07,36.71,42.85,33.54,38.66,39.19,30,28.6,44.09,Upgrade
1,Revenue Growth (YoY),55.49%,15.47%,7.25%,-14.33%,-8.85%,6.93%,-11.20%,-27.23%,-15.25%,-33.79%,-10.10%,19.18%,-6.33%,42.81%,17.26%,-12.33%,-1.34%,-26.80%,-38.67%,-29.60%,Upgrade
2,Cost of Revenue,34.33,27.96,22.17,22.17,21.38,24.39,18.8,27.72,24.49,23.27,23.31,37.15,27.82,33.78,21.9,26.76,28.52,20.85,17.77,29.66,Upgrade
3,Gross Profit,9.77,7.07,6.54,6.54,6.98,5.95,7.98,5.8,6.62,5.1,6.84,8.92,8.89,9.07,11.64,11.89,10.67,9.15,10.84,14.43,Upgrade
4,"Selling, General & Admin",7.01,6.16,5.93,5.93,5.46,6.21,7.72,7.24,9.11,9.89,11.56,10.77,11.17,15.56,24.09,14.74,14.57,15.49,17.32,19.51,Upgrade
5,Operating Expenses,6.95,6.09,5.87,5.87,5.14,6.01,7.96,7.17,9.08,9.61,12.14,10.73,11.06,15.16,25.19,14.74,14.55,15.38,18.32,19.07,Upgrade
6,Operating Income,2.83,0.98,0.67,0.67,1.84,-0.06,0.02,-1.37,-2.46,-4.52,-5.29,-1.82,-2.17,-6.09,-13.56,-2.85,-3.88,-6.24,-7.49,-4.64,Upgrade
7,Interest Expense,-0.06,-0.06,-0.05,-0.05,-0.05,-0.04,-0.01,-0.02,-0.03,-0.04,-0.05,-0.06,-0.07,-0.08,-0.2,-0.05,-0.06,-0.04,-0.04,-0.03,Upgrade
8,Interest & Investment Income,0.06,0.06,0.07,0.07,0.02,0.04,0,-,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08,-0.01,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,1.11,-,-,-,1.46,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,0.02,0.03,0.03,-,0.03,0.01,0.08,0.07,0.15,0.12,0.11,0.13,0.11,-8.45,4.33,4.38,0.13,0.5,0.1,Upgrade
12,EBT Excluding Unusual Items,2.82,0.99,0.73,0.73,1.81,-0.03,0.02,-1.32,-2.41,-4.4,-4.11,-1.75,-2.08,-6.03,-20.72,1.46,0.47,-6.12,-7.07,-4.53,Upgrade
13,Gain (Loss) on Sale of Investments,0.67,0.53,-0.03,-0.03,-0.01,-,-,-,-,-,-0.03,0.02,0.11,0.47,-0.41,0.22,0.13,0.04,-0.95,0.02,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-0.05,-,-,-,13.31,-,-,0.09,-,0.23,0.02,0.29,0.07,0.05,Upgrade
15,Other Unusual Items,-,-,0,0,-,-,-0.02,0.02,0.79,1.56,-0.02,-,-,-,8.49,-,-,-,-,-,Upgrade
16,Pretax Income,3.49,1.52,0.7,0.7,1.8,-0.03,-0.06,-1.3,-1.62,-2.84,9.16,-1.73,-1.97,-5.46,-12.65,1.91,0.62,-5.79,-7.95,-4.46,Upgrade
17,Income Tax Expense,-,-,-,-,-,-,0.08,-,-,-,0.01,0.01,-,0.02,0.08,0.04,0,0.21,0.11,-,Upgrade
18,Net Income,3.49,1.52,0.7,0.7,1.8,-0.03,-0.14,-1.3,-1.62,-2.84,9.15,-1.74,-1.97,-5.47,-12.73,1.87,0.62,-6,-8.06,-4.46,Upgrade
19,Net Income to Common,3.49,1.52,0.7,0.7,1.8,-0.03,-0.14,-1.3,-1.62,-2.84,9.15,-1.74,-1.97,-5.47,-12.73,1.87,0.62,-6,-8.06,-4.46,Upgrade
20,Net Income Growth,94.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
