,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,353.31,408.9,547.23,968.85,613.57,714.42,613.59,1043,604.08,523.53,254.68,558.61,366.78,347.95,347.17,351.7,225.26,297.84,207.93,312.52,Upgrade
1,Cash & Short-Term Investments,353.31,408.9,547.23,968.85,613.57,714.42,613.59,1043,604.08,523.53,254.68,558.61,366.78,347.95,347.17,351.7,225.26,297.84,207.93,312.52,Upgrade
2,Cash Growth,-42.42%,-42.77%,-10.82%,-7.15%,1.57%,36.46%,140.92%,86.80%,64.70%,50.46%,-26.64%,58.83%,62.82%,16.82%,66.96%,12.54%,-10.17%,261.21%,186.39%,148.57%,Upgrade
3,Accounts Receivable,2518,2494,2452,2316,2620,2415,2483,2219,2312,2081,1879,1702,1679,1454,1402,1264,1349,1297,1181,1168,Upgrade
4,Other Receivables,34.35,30.58,16.25,18.62,33.01,28.64,22.34,19.26,29.95,24.61,67.92,11.73,26.29,45.49,22.79,18.5,8.55,6.79,7.33,20.64,Upgrade
5,Receivables,2553,2525,2469,2334,2653,2443,2506,2239,2342,2105,1947,1714,1705,1500,1425,1282,1357,1303,1188,1189,Upgrade
6,Inventory,2060,1841,1794,1635,1687,1540,1308,1052,1141,1131,1020,857.98,912.45,858.41,766.1,591.88,585.45,561.87,549.08,486.62,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,7.83,-,18.44,-,0.11,-,-,-,-,-,2.12,Upgrade
8,Other Current Assets,155.34,171.7,115.18,94.95,100.22,85.96,75.4,42.05,37.97,80.61,43.81,74.86,44.45,52.21,63.01,38.69,15.05,18.23,25.24,17.7,Upgrade
9,Total Current Assets,5121,4946,4925,5033,5054,4783,4503,4376,4126,3849,3266,3223,3029,2758,2601,2264,2183,2181,1971,2008,Upgrade
10,"Property, Plant & Equipment",1425,1454,1341,1190,1184,1149,1050,1028,956.67,950.54,949.48,947.19,716.14,686.05,643.84,626.58,566.99,560.75,569.65,572.53,Upgrade
