,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13084,13340,12317,11860,15774,18851,19130,18281,22276,24643,20498,17281,27991,18777,15656,10807,16892,10623,8818,6717,7495,Upgrade
1,Market Cap Growth,-29.23%,-29.23%,-35.62%,-35.12%,-29.19%,-23.50%,-6.67%,5.79%,-20.42%,31.24%,30.92%,59.91%,65.71%,76.75%,77.54%,60.89%,125.36%,40.03%,32.36%,10.83%,94.13%,Upgrade
2,Enterprise Value,13981,14132,12885,12360,16274,19221,19539,18699,22694,25089,20937,17504,28214,18924,15638,10955,17040,10718,8905,6745,7523,Upgrade
3,Last Close Price,16.88,17.21,15.77,15.18,20.19,24.12,24.30,23.22,28.28,31.29,25.94,21.87,35.42,23.75,19.81,14.08,22.01,13.83,11.41,8.70,9.71,Upgrade
4,PE Ratio,41.28,41.86,35.73,33.52,49.43,53.13,52.26,54.54,66.20,91.84,80.98,55.68,91.89,57.44,53.81,46.78,82.94,66.93,55.70,44.06,48.13,Upgrade
5,Forward PE,31.65,31.01,27.09,21.99,30.54,38.02,41.46,39.62,50.10,56.58,50.51,42.84,71.81,54.29,55.53,37.86,74.90,57.70,50.25,32.52,37.69,Upgrade
6,PS Ratio,3.73,3.79,3.35,3.31,4.63,5.54,5.97,6.14,7.74,9.95,8.86,7.95,13.98,9.67,8.97,6.39,10.66,7.17,6.13,4.83,5.18,Upgrade
7,PB Ratio,3.74,3.39,3.19,3.08,4.23,5.20,5.48,5.29,6.59,7.57,6.41,5.51,9.13,6.29,5.46,3.92,7.03,4.64,3.95,3.03,3.43,Upgrade
8,P/TBV Ratio,4.43,4.43,4.17,4.01,5.52,6.72,7.09,6.77,8.45,9.74,8.24,7.16,11.92,8.22,7.20,5.12,9.63,6.41,5.35,4.07,4.63,Upgrade
9,P/FCF Ratio,-,-488.57,-,-,71.82,-,49.85,-,63.56,-460.51,-108.63,-,-112.85,-,-,-,218.31,-,162.84,-,111.48,Upgrade
10,P/OCF Ratio,41.20,41.20,-,-,30.00,42.49,33.58,-,39.73,145.31,301.01,-,570.81,384.82,172.40,-,55.52,62.11,72.61,-,69.49,Upgrade
11,EV/Sales Ratio,3.97,4.01,3.51,3.45,4.78,5.65,6.10,6.28,7.88,10.13,9.05,8.05,14.09,9.75,8.96,6.48,10.75,7.23,6.19,4.85,5.20,Upgrade
12,EV/EBITDA Ratio,20.70,21.71,18.88,18.29,26.97,33.76,34.82,36.86,46.32,67.46,64.75,54.29,-,48.60,42.82,31.07,51.23,37.18,30.77,23.75,27.39,Upgrade
13,EV/EBIT Ratio,27.02,26.67,22.75,21.95,32.86,41.24,41.93,45.99,57.13,87.34,87.12,69.55,-,58.80,52.21,38.05,63.14,47.13,38.15,29.36,33.40,Upgrade
14,EV/FCF Ratio,-512.05,-517.58,-,-,74.10,-,50.91,-,64.75,-468.85,-110.95,-,-113.75,-,-,-,220.23,-,164.44,-,111.89,Upgrade
15,Debt / Equity Ratio,0.21,0.21,0.20,0.18,0.18,0.21,0.22,0.22,0.20,0.24,0.24,0.15,0.15,0.13,0.10,0.06,0.07,0.10,0.12,0.07,0.07,Upgrade
16,Debt / EBITDA Ratio,1.20,1.55,1.03,0.91,1.01,1.19,1.10,1.53,1.31,1.27,1.56,1.11,16.06,0.88,0.63,0.50,0.52,0.73,0.66,0.62,0.97,Upgrade
17,Debt / FCF Ratio,-,-29.78,-,-,3.11,-,2.03,-,1.96,-14.75,-3.99,-,-1.79,-,-,-,2.24,-,4.89,-,2.23,Upgrade
18,Asset Turnover,0.44,0.51,0.44,0.55,0.55,0.51,0.39,0.64,0.51,0.45,0.41,0.47,0.52,0.45,0.36,0.57,0.46,0.51,0.31,0.53,Upgrade,
19,Inventory Turnover,1.30,1.15,1.42,1.25,1.69,1.70,1.69,1.50,2.63,1.95,1.68,1.58,2.02,1.94,1.60,1.39,2.37,1.81,2.02,1.17,2.55,Upgrade
20,Quick Ratio,1.02,1.02,1.06,1.10,1.15,1.14,1.15,1.31,1.45,1.42,1.40,1.57,1.59,1.73,1.51,1.53,1.45,1.43,1.45,1.62,1.66,Upgrade
21,Current Ratio,1.80,1.80,1.78,1.80,1.75,1.76,1.74,1.89,1.93,1.99,2.04,2.33,2.26,2.53,2.25,2.25,2.01,1.97,1.98,2.28,2.22,Upgrade
