,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,54.59,66.25,146.64,169.71,2409,4378,6079,9597,11437,8187,Upgrade
1,Short-Term Investments,-,1076,-,928.29,-,511.33,-,848.75,-,765.55,Upgrade
2,Trading Asset Securities,181.9,303.17,328.86,428.35,491.51,941.98,604.21,417.44,754.17,589.65,Upgrade
3,Cash & Short-Term Investments,236.49,1446,475.5,1526,2901,5832,6683,10863,12191,9542,Upgrade
4,Cash Growth,-50.27%,-5.28%,-83.61%,-73.83%,-56.59%,-46.32%,-45.18%,13.85%,20.63%,-23.20%,Upgrade
5,Accounts Receivable,531.82,129.8,368.3,134.29,1116,1437,527.02,427.68,825.42,240.87,Upgrade
6,Other Receivables,401.98,819.75,545.25,878.6,729.09,670.87,311.73,776.6,385.7,724.96,Upgrade
7,Receivables,933.8,949.55,913.55,1013,1845,2108,838.74,1204,1361,1116,Upgrade
8,Inventory,181.32,202.08,208.59,432.64,2646,6352,7759,8368,6624,7688,Upgrade
9,Prepaid Expenses,-,-,-,1.01,-,14.62,-,15.72,-,46.25,Upgrade
10,Restricted Cash,92.97,443.22,567.35,5691,13304,13668,14144,14545,13800,13036,Upgrade
11,Other Current Assets,3219,2464,3161,2737,4356,2826,4339,1963,2891,1915,Upgrade
12,Total Current Assets,4663,5505,5326,11400,25051,30801,33764,36959,36866,33343,Upgrade
13,"Property, Plant & Equipment",16202,16694,21077,22046,30624,31596,15628,15965,18647,20613,Upgrade
14,Long-Term Investments,2280,2651,2787,3265,3724,3475,2722,2506,2557,2525,Upgrade
15,Goodwill,62.21,62.21,903.36,903.36,10118,10118,10118,10189,11987,11987,Upgrade
16,Other Intangible Assets,43.04,52.3,125.3,146.2,182.36,205.22,231.1,265.16,299.88,334.41,Upgrade
17,Long-Term Accounts Receivable,-,-,-,-,-,113.49,-,131.65,-,187.03,Upgrade
18,Long-Term Deferred Tax Assets,9.44,11.72,11.95,12.18,13.07,13.1,12.27,13.39,3.65,7.21,Upgrade
19,Other Long-Term Assets,4668,5002,4789,4811,4758,4602,4836,4465,2543,2315,Upgrade
20,Total Assets,27928,29978,35020,42584,74471,80923,67312,70494,73465,71872,Upgrade
21,Accounts Payable,6003,5101,4756,6702,15065,19107,19545,20451,22007,20162,Upgrade
22,Accrued Expenses,-,2498,-,1348,-,1282,24.08,871.88,20.73,684.9,Upgrade
23,Short-Term Debt,149.01,157.99,59.16,3810,-,2325,21,3105,2289,1490,Upgrade
24,Current Portion of Long-Term Debt,22704,24108,23196,22085,24775,19736,21793,20206,15597,16955,Upgrade
25,Current Portion of Leases,152.4,118.32,658.91,1414,3212,3898,2878,3077,4367,3123,Upgrade
26,Current Income Taxes Payable,985,1025,1025,1025,1027,1035,1059,1027,990.75,984.63,Upgrade
27,Current Unearned Revenue,-,504,-,748.83,-,1833,-,1720,-,587.18,Upgrade
28,Other Current Liabilities,10534,4747,6411,3462,5990,2935,4866,2487,3532,2426,Upgrade
29,Total Current Liabilities,40527,38259,36106,40594,50068,52150,50185,52943,48804,46412,Upgrade
30,Long-Term Debt,199.77,205.4,-,-,3281,6139,7274,9617,11966,8407,Upgrade
31,Long-Term Leases,77.74,212.39,668.77,933.31,4376,4323,5822,5748,6131,8414,Upgrade
32,Long-Term Deferred Tax Liabilities,535.61,560.09,538.84,563.66,661.53,595.36,582.51,566.59,511.19,477.33,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,181.64,130.69,486.96,351.33,676.07,-,Upgrade
34,Total Liabilities,41340,39237,37313,42091,58568,63338,64350,69227,68088,63711,Upgrade
35,Common Stock,1082,1080,1080,814.14,772.34,772.34,566.16,518.21,518.32,518.32,Upgrade
36,Additional Paid-In Capital,36243,36101,36101,35165,34542,34668,17512,13800,13816,13830,Upgrade
37,Retained Earnings,-45579,-41147,-34629,-31090,-14100,-11172,-8742,-6685,-2307,288.87,Upgrade
38,Treasury Stock,-444.99,-444.99,-444.99,-444.99,-444.99,-935.43,-961.91,-1033,-1068,-1087,Upgrade
39,Comprehensive Income & Other,-425.49,-544.12,-74.12,318.85,-541.65,-1728,-1666,-1684,-2012,-1950,Upgrade
40,Total Common Equity,-9124,-4956,2032,4763,20228,21604,6708,4916,8948,11600,Upgrade
41,Minority Interest,-4288,-4304,-4326,-4270,-4325,-4020,-3745,-3649,-3572,-3439,Upgrade
42,Shareholders' Equity,-13412,-9260,-2294,493.31,15903,17585,2963,1268,5376,8161,Upgrade
43,Total Liabilities & Equity,27928,29978,35020,42584,74471,80923,67312,70494,73465,71872,Upgrade
44,Total Debt,23282,24802,24582,28242,35643,36421,37787,41752,40351,38390,Upgrade
45,Net Cash (Debt),-23046,-23357,-24107,-26716,-32743,-30589,-31104,-30889,-28160,-28848,Upgrade
46,Net Cash Per Share,-0.49,-0.49,-0.56,-0.76,-0.99,-1.10,-1.44,-1.54,-1.40,-1.44,Upgrade
47,Filing Date Shares Outstanding,47205,47181,43078,35138,33061,32474,21637,20133,20051,20066,Upgrade
48,Total Common Shares Outstanding,47205,47181,43078,35138,33061,32474,21637,20133,20051,20066,Upgrade
49,Working Capital,-35864,-32755,-30780,-29194,-25017,-21349,-16421,-15984,-11937,-13069,Upgrade
50,Book Value Per Share,-0.19,-0.11,0.05,0.14,0.61,0.67,0.31,0.24,0.45,0.58,Upgrade
51,Tangible Book Value,-9229,-5070,1004,3714,9928,11281,-3641,-5538,-3339,-721.62,Upgrade
52,Tangible Book Value Per Share,-0.20,-0.11,0.02,0.11,0.30,0.35,-0.17,-0.28,-0.17,-0.04,Upgrade
53,Buildings,-,8202,-,8419,-,8297,-,7580,-,6654,Upgrade
54,Machinery,-,2210,-,2185,-,2846,-,2767,-,2751,Upgrade
55,Construction In Progress,-,81.1,-,409.15,-,199.22,-,1213,-,1395,Upgrade
56,Leasehold Improvements,-,2646,-,2129,-,3134,-,3161,-,3111,Upgrade
