,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,169.16,232.14,414.76,5335,12109,20444,26040,25044,19075,25150,Upgrade
1,Revenue Growth (YoY),-59.22%,-95.65%,-96.57%,-73.90%,-53.50%,-18.37%,36.51%,-0.42%,-44.44%,-15.18%,Upgrade
2,Cost of Revenue,151.2,-62.08,534.75,5603,10022,18069,22908,22206,17362,21036,Upgrade
3,Gross Profit,17.96,294.22,-119.98,-268.14,2088,2375,3132,2838,1713,4114,Upgrade
4,"Selling, General & Admin",746.9,1068,2083,3449,4190,5131,4775,4321,3935,5448,Upgrade
5,Other Operating Expenses,1594,64.9,175.53,-1006,312.81,-92.69,145.87,-42.44,201.76,119.02,Upgrade
6,Operating Expenses,2341,1172,2259,2434,4503,5065,4921,4295,4137,5568,Upgrade
7,Operating Income,-2323,-878.03,-2379,-2702,-2416,-2690,-1789,-1457,-2425,-1454,Upgrade
8,Interest Expense,-917.84,-1786,-1031,-827.17,-876.16,-931.98,-1014,-963.38,-1003,-969.43,Upgrade
9,Interest & Investment Income,7.37,37.24,11.92,138.17,44.18,387.43,267.2,224.45,307.65,211.93,Upgrade
10,Earnings From Equity Investments,-10.14,69.17,-107.74,-78.23,-12.05,-13.27,-3.78,0.38,-6.72,-59.85,Upgrade
11,Currency Exchange Gain (Loss),-5.48,-54.27,-70.27,34.19,63.08,109.34,128.9,-223.65,1.58,-101.9,Upgrade
12,Other Non Operating Income (Expenses),-827.48,-596.14,102.8,-71.67,162.19,400.62,370.91,392.73,332.65,373.09,Upgrade
13,EBT Excluding Unusual Items,-4076,-3208,-3473,-3507,-3034,-2738,-2040,-2026,-2792,-2000,Upgrade
14,Impairment of Goodwill,-,-841.16,-,-9215,-,-0,-71.6,-1798,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-462.75,-125.11,-10.54,-112.5,-313.84,55.49,16.17,-161.66,105.92,62.88,Upgrade
16,Gain (Loss) on Sale of Assets,109.67,51.74,1.16,13.04,23.45,-21.01,-1.61,-8.21,-1.84,-1.99,Upgrade
17,Asset Writedown,-,-2561,-,-4323,-9.65,-19.78,69.62,-473.65,-54.04,-297.52,Upgrade
18,Other Unusual Items,25.52,209.86,-126.9,155.84,37.21,13.79,7.63,13.19,27.36,-113.58,Upgrade
19,Pretax Income,-4404,-6474,-3609,-16988,-3297,-2709,-2019,-4454,-2715,-2350,Upgrade
20,Income Tax Expense,12.59,21.77,-13.35,-52.92,-26.27,-5.04,49.48,-6.43,41.22,-2.3,Upgrade
21,Earnings From Continuing Operations,-4416,-6496,-3595,-16935,-3271,-2704,-2069,-4448,-2756,-2348,Upgrade
22,Minority Interest in Earnings,-15.57,-22.7,56.49,-54.86,305.18,276.1,94.8,76.49,133.34,138.31,Upgrade
23,Net Income,-4432,-6518,-3539,-16990,-2966,-2428,-1974,-4371,-2623,-2209,Upgrade
24,Net Income to Common,-4432,-6518,-3539,-16990,-2966,-2428,-1974,-4371,-2623,-2209,Upgrade
25,Shares Outstanding (Basic),47205,47215,43078,35101,33061,27752,21637,20103,20067,20066,Upgrade
26,Shares Outstanding (Diluted),47205,47215,43078,35101,33061,27752,21637,20103,20067,20066,Upgrade
27,Shares Change (YoY),9.58%,34.51%,30.30%,26.48%,52.80%,38.04%,7.82%,0.19%,0.00%,-0.65%,Upgrade
28,EPS (Basic),-0.09,-0.14,-0.08,-0.48,-0.09,-0.09,-0.09,-0.22,-0.13,-0.11,Upgrade
29,EPS (Diluted),-0.09,-0.14,-0.08,-0.48,-0.09,-0.09,-0.09,-0.22,-0.13,-0.11,Upgrade
30,Free Cash Flow,23.21,2345,-1274,316.8,-105.65,2676,-2404,-1159,1607,1762,Upgrade
31,Free Cash Flow Per Share,0.00,0.05,-0.03,0.01,-0.00,0.10,-0.11,-0.06,0.08,0.09,Upgrade
32,Operating Margin,-1373.03%,-378.23%,-573.50%,-50.65%,-19.95%,-13.16%,-6.87%,-5.82%,-12.71%,-5.78%,Upgrade
33,Profit Margin,-2619.95%,-2807.90%,-853.25%,-318.46%,-24.49%,-11.88%,-7.58%,-17.45%,-13.75%,-8.78%,Upgrade
34,Free Cash Flow Margin,13.72%,1010.24%,-307.07%,5.94%,-0.87%,13.09%,-9.23%,-4.63%,8.42%,7.01%,Upgrade
35,EBITDA,-2217,-648.68,-2088,-2463,-2126,-2373,-1404,-1068,-2064,-1003,Upgrade
36,D&A For EBITDA,105.8,229.34,290.98,239.25,289.21,316.34,385.18,389.13,360.59,450.16,Upgrade
37,EBIT,-2323,-878.03,-2379,-2702,-2416,-2690,-1789,-1457,-2425,-1454,Upgrade
38,Advertising Expenses,-,-,-,-,-,-,483,-,142,-,Upgrade
