,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,459.04,1355,1027,887.22,1008,873.24,1525,484.92,250.69,1053,541.65,-392.43,302.85,1541,1783,726.37,387.73,1241,334.84,81.7,Upgrade
1,Other Revenue,-20.36,20.36,-,66.64,-27.42,27.42,-,82.97,-24.85,24.85,-,48.32,-102.09,102.09,-,79.4,-11.32,11.32,-,807.82,Upgrade
2,Revenue,438.67,1375,1027,953.87,980.43,900.66,1525,567.89,225.84,1078,541.65,-344.11,200.76,1643,1783,805.78,376.41,1252,334.84,889.52,Upgrade
3,Revenue Growth (YoY),-55.26%,52.69%,-32.70%,67.97%,334.13%,-16.42%,181.63%,-,12.49%,-34.42%,-69.62%,-,-46.67%,31.22%,432.39%,-9.41%,-45.97%,70.38%,-64.21%,76.90%,Upgrade
4,Cost of Revenue,329.8,1341,894.98,862.06,782.08,713.61,1306,502.96,-102.47,1378,541.36,-338.43,143,1506,1706,675.81,294.56,1021,306.98,721.76,Upgrade
5,Gross Profit,108.87,33.95,131.68,91.81,198.35,187.05,219.48,64.93,328.31,-300.63,0.29,-5.68,57.76,137.45,76.94,129.97,81.85,231.62,27.85,167.76,Upgrade
6,"Selling, General & Admin",44.75,30.17,29.84,20.62,47.32,49.18,25.08,49.44,32.33,23.23,37.34,4.47,49.32,77.76,41.14,61.26,45.46,45.57,27.46,75.95,Upgrade
7,Research & Development,12.32,4.19,3.23,15.56,7.21,2.33,1.23,8.56,5.38,3.89,1.47,2.52,2.29,2.18,0.33,2.47,0.04,0.08,0.12,0.05,Upgrade
8,Other Operating Expenses,-13.68,11.95,-2.9,-4.82,-2.78,-0.01,3.34,27.79,-5.73,-10.74,-7.21,36.97,-4.21,-20.2,0.88,30.23,-2.31,0.02,-1.34,17.6,Upgrade
9,Operating Expenses,40.13,47.63,30.15,31.41,55.31,52.59,29.63,116.43,22.74,24.48,26.83,42.71,48.31,60.05,42.36,92.56,49.03,45.17,26.23,103.12,Upgrade
10,Operating Income,68.74,-13.67,101.53,60.41,143.04,134.46,189.85,-51.5,305.57,-325.1,-26.53,-48.4,9.45,77.4,34.58,37.41,32.83,186.45,1.62,64.64,Upgrade
11,Interest Expense,-8.07,-13.82,-17.65,-1.77,-10.16,-16.46,-23.72,-16.34,-104.23,-23.96,-28.31,-23.28,-4.1,-8.37,-17.58,-21.03,-1.21,-4.4,-8.77,-10.11,Upgrade
12,Interest & Investment Income,59.83,120.16,207.69,66.49,88.83,122.7,172.92,119.78,-,267.9,209.45,90.88,48.37,78.04,62.63,30.45,44.63,30.04,38.41,43.44,Upgrade
13,Currency Exchange Gain (Loss),0.88,-0.88,-,-5.02,-3.3,3.3,-,1.09,-5.82,5.82,-,-5.28,1.34,-1.34,-,-15.32,-2.81,2.81,-,4.18,Upgrade
14,Other Non Operating Income (Expenses),-2.93,3.62,-2.3,-1.78,-2.46,-2.05,-5.91,103.67,-114.34,7.81,0.48,-8.15,-1.61,3.91,-0.17,-11.78,-3.64,-7.53,10.95,-11.45,Upgrade
15,EBT Excluding Unusual Items,118.44,95.42,289.27,118.32,215.95,241.95,333.15,156.71,81.17,-67.53,155.08,5.77,53.46,149.65,79.45,19.73,69.79,207.37,42.21,90.69,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-36.3,Upgrade
17,Gain (Loss) on Sale of Investments,22.28,-48.28,12.28,1.92,-0.3,-17.94,26.38,23.45,70.6,-151.6,49.67,-2.88,9.06,-21.5,25.49,-6.56,3.5,-12.38,76.6,-23.38,Upgrade
18,Gain (Loss) on Sale of Assets,0.49,2.13,0.14,-0,0.21,0.18,0.19,0.1,0.34,0.37,0.26,-0.92,-0.01,-0.02,0.05,-3.6,-0.36,0.69,0.03,-1.21,Upgrade
19,Asset Writedown,-97.12,2.33,-2.33,-10.87,2.94,-,-,204.41,-204.84,4.73,-4.73,2.76,-13.95,5.43,-5.43,-25.33,-0.23,70.03,-70.22,4.04,Upgrade
20,Other Unusual Items,-7.89,14.07,-2.23,1.54,-,-,-,-76.35,-,-,-,41.25,0.18,-0.18,-,39.8,-,-,-,14.68,Upgrade
