,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1847,1911,2122,10088,2113,2990,2023,4009,1945,2915,5346,4930,2888,3433,2698,4891,2540,1968,1916,2087,Upgrade
1,Short-Term Investments,4519,-,-,700.63,707.69,21.22,20.82,20.43,20.03,172.45,169.8,297.3,148.58,130.12,428.07,297.95,442.19,439.83,200.3,199.18,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110.94,Upgrade
3,Cash & Short-Term Investments,6366,1911,2122,10788,2821,3011,2043,4029,1965,3088,5515,5227,3037,3563,3126,5189,2982,2408,2116,2397,Upgrade
4,Cash Growth,125.67%,-36.52%,3.87%,167.74%,43.58%,-2.48%,-62.95%,-22.91%,-35.31%,-13.33%,76.46%,0.73%,1.82%,47.98%,47.71%,116.44%,5.28%,-12.92%,-15.71%,-22.86%,Upgrade
5,Accounts Receivable,542.98,558.34,566.54,568.84,569.56,593.91,605.01,599.05,269.94,270.07,285.11,304.12,276.46,276.72,279.1,406.03,415.59,416.78,467.28,380.93,Upgrade
6,Other Receivables,526.44,503.98,503.99,515.09,537.63,15.44,517.68,690.11,647.91,265.7,302.31,282.19,268.29,296.64,318.75,270.76,283.36,80.83,238.07,226.53,Upgrade
7,Receivables,1069,1062,1071,1084,1107,965.13,1123,1289,917.86,535.77,587.42,987.38,544.75,925.3,597.85,676.78,698.96,571.04,705.35,607.46,Upgrade
8,Inventory,44558,45212,44887,36811,36318,30794,36921,37461,38444,36754,36503,29239,31182,31604,31104,31657,33755,33691,33608,33442,Upgrade
9,Prepaid Expenses,-,611.52,-,718.4,-,334.82,-,572.18,-,701.56,-,566.04,-,470.94,-,213.48,-,241.27,-,125.58,Upgrade
10,Other Current Assets,945.15,4739,1099,264.93,735.71,682.33,871.91,324.53,1090,361.45,1062,411.59,1326,359.05,669.75,430.46,678.68,425.37,462.46,292.49,Upgrade
11,Total Current Assets,52939,53536,49179,49666,40982,35788,40959,43676,42416,41440,43668,36432,36090,36922,35497,38167,38116,37336,36892,36865,Upgrade
12,"Property, Plant & Equipment",105.84,112.74,111.48,116.12,85.31,89.66,87.71,93.28,160.32,164.66,161.95,166.54,92.16,98.02,101.72,75.34,76.26,76.75,77.75,76.79,Upgrade
13,Long-Term Investments,1510,1415,1367,689.85,698.74,1378,1307,1351,1280,1314,1234,682.01,891.67,1059,1134,1321,1323,1110,1182,1060,Upgrade
14,Goodwill,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,Upgrade
15,Other Intangible Assets,29.49,30.09,30.82,31.61,31.96,32.51,33.36,34.2,35.18,36.02,37.06,38.12,39.22,37.74,38.72,37.96,12.96,13.21,13.63,14.25,Upgrade
16,Long-Term Deferred Tax Assets,1179,1319,1254,1192,1425,1429,1566,1586,1381,1359,1273,1243,1274,1271,1221,1232,902.87,905.41,871.65,865.45,Upgrade
17,Long-Term Deferred Charges,0.08,0.13,0.21,0.37,0.63,0.98,1.34,1.7,2.53,2.83,2.91,3.39,4.55,5.04,6.28,6.56,6.07,5.01,4.39,4.3,Upgrade
18,Other Long-Term Assets,3436,243.17,7939,249.16,7813,254.7,8056,261.15,7997,205.02,8151,210.72,8654,210.17,8999,215.79,390.19,394.29,398.38,404.39,Upgrade
19,Total Assets,59210,60006,59893,59548,51048,46652,52022,54813,53284,52186,54539,46804,47058,48293,47009,49810,48072,46970,46456,46193,Upgrade
20,Accounts Payable,2671,2862,3013,3151,3125,3144,3235,3391,3182,2990,2912,2907,3539,3110,3149,3717,3128,3063,3012,3149,Upgrade
21,Accrued Expenses,24.04,798.33,28.48,2346,20.79,1471,30.47,1835,32.59,1512,55.79,1557,31,1323,45.9,1447,111.94,1206,192.07,1134,Upgrade
22,Short-Term Debt,-,4635,5353,5512,-,100.45,-,100.45,-,100.45,-,100.45,-,175.56,75.13,175.57,220,245.45,245,245,Upgrade
23,Current Portion of Long-Term Debt,6205,5226,-,-,59.54,2142,2116,2101,2091,1247,787.56,1878,4357,6374,1263,1218,163.6,7950,8845,10472,Upgrade
24,Current Portion of Leases,-,18.04,-,17.13,-,5.08,-,10.54,-,11.16,-,10.27,-,11.79,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,683.23,18.31,916.73,18.32,1448,19.92,1463,79.18,1641,63.01,1462,164.69,1303,65.72,1402,412.37,1034,27.98,1060,139.99,Upgrade
