,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+1 Quarters
0,Market Capitalization,14750,16307,18314,18981,16011,10926,11165,13424,13023,13075,13377,14985,16133,16025,18891,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,49.25%,49.25%,64.04%,41.40%,22.95%,-16.44%,-16.54%,-10.42%,-19.28%,-18.41%,-29.19%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,14552,16538,18700,18819,15849,10642,10630,12344,11943,11981,11979,13352,14501,14182,18853,-,-,-,-,-,-,Upgrade
3,Last Close Price,28.32,31.31,35.15,36.43,30.73,20.97,21.42,25.52,24.76,24.86,25.43,28.27,30.44,30.23,35.41,-,-,-,-,-,-,Upgrade
4,PE Ratio,50.21,55.07,-1355.40,-,-,1674.09,-,-,50.97,270.76,-55.41,-,65.77,-,21.66,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.92,3.20,3.92,4.65,4.11,2.66,2.91,3.68,3.94,4.96,5.65,6.07,5.80,5.47,6.30,-,-,-,-,-,-,Upgrade
6,PB Ratio,3.21,3.46,4.22,4.52,3.81,2.50,2.59,2.93,2.78,2.94,3.13,3.45,3.59,3.58,4.01,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.57,3.57,4.35,4.66,3.93,2.57,2.67,3.01,2.86,3.03,3.23,3.55,3.69,3.67,4.10,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,644.84,712.92,-48.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,18.35,18.35,41.26,-,821.50,35.61,28.64,-,40.31,36.64,-,-,27.54,90.17,48.54,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.85,3.24,4.00,4.62,4.07,2.59,2.77,3.38,3.61,4.54,5.06,5.41,5.22,4.84,6.29,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,23.24,30.86,61.21,-232.08,-,32.45,-,-,25.79,73.02,-226.02,-,-,-,18.80,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,67.71,75.61,1734.36,-,-,112.27,-,-,46.69,-353.72,-,-,-,-,21.28,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,636.18,723.01,-49.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.16,0.16,0.24,0.24,0.18,0.14,0.07,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.08,0.08,-,0.08,-,0.26,Upgrade
15,Debt / EBITDA Ratio,1.20,0.47,0.89,5.54,-,0.90,-,-,0.12,0.15,0.60,-,3.12,-,0.42,0.14,0.20,-,0.12,-,0.74,Upgrade
16,Debt / FCF Ratio,32.82,32.82,-2.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.52,-,-,Upgrade
17,Asset Turnover,0.99,0.92,0.74,0.72,0.85,0.61,0.67,0.94,0.72,0.51,0.44,0.44,0.48,0.69,1.15,-,-,-,-,1.09,Upgrade,
18,Inventory Turnover,3.71,3.62,3.47,3.07,3.84,3.20,2.94,3.06,3.59,3.21,3.22,3.23,2.87,3.34,3.15,2.91,-,-,-,-,5.49,Upgrade
19,Quick Ratio,0.84,0.84,0.65,0.66,0.61,1.05,0.98,1.38,1.97,3.04,2.89,4.22,3.46,4.39,4.90,0.74,1.10,-,2.63,-,0.72,Upgrade
20,Current Ratio,1.84,1.84,1.54,1.86,1.88,2.44,2.76,3.88,3.99,5.31,5.00,6.11,5.13,6.16,7.20,3.33,2.64,-,4.03,-,1.36,Upgrade
21,Return on Equity (ROE),31.51%,11.95%,-0.34%,-17.18%,4.30%,-14.22%,-9.14%,19.61%,14.18%,2.53%,-13.57%,1.46%,-11.75%,5.44%,52.03%,-,-,-,-,26.57%,Upgrade,
22,Return on Assets (ROA),12.74%,7.59%,-1.37%,-11.50%,5.40%,-8.71%,-3.17%,10.94%,7.51%,-1.20%,-4.91%,-2.94%,-2.41%,3.50%,26.69%,-,-,-,-,11.92%,Upgrade,
23,Return on Capital (ROIC),15.03%,8.79%,-1.58%,-13.10%,6.13%,-9.88%,-3.58%,12.20%,8.28%,-1.31%,-5.41%,-3.24%,-2.61%,3.83%,30.67%,-,-,-,-,13.83%,Upgrade,
24,Return on Capital Employed (ROCE),4.16%,4.24%,0.23%,-,-,2.00%,-,-,5.27%,-0.74%,-,-,-,-,18.27%,42.16%,48.96%,-,37.92%,-,12.57%,Upgrade
25,Earnings Yield,2.01%,1.82%,-0.07%,-1.58%,-2.51%,0.06%,1.03%,2.23%,1.96%,0.37%,-1.80%,-1.46%,1.52%,2.68%,4.62%,-,-,-,-,-,-,Upgrade
26,FCF Yield,0.16%,0.14%,-2.06%,-4.05%,-6.12%,-6.13%,-5.90%,-5.51%,-3.67%,-3.80%,-4.30%,-3.05%,-3.71%,-4.89%,-2.93%,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,1.01%,-,-,-,1.26%,-,0.54%,-,-,-,-,-,-,Upgrade
28,Payout Ratio,7.83%,1.78%,5.66%,-,-,185.59%,-,-,-,5.21%,339.20%,-,60.21%,-,3.40%,0.54%,1.50%,33.09%,0.52%,2.47%,27.05%,Upgrade
29,Buyback Yield / Dilution,-2.79%,-3.27%,-33.86%,32.64%,-8.51%,9.59%,-1.87%,-0.43%,7.12%,-12.48%,-2.05%,-12.19%,-13.63%,-7.76%,-3.73%,-0.63%,-251.48%,-255.26%,-,-,-,Upgrade
30,Total Shareholder Return,-2.79%,-3.27%,-33.86%,32.64%,-8.51%,9.59%,-1.87%,-0.43%,8.13%,-12.48%,-2.05%,-12.19%,-12.36%,-7.76%,-3.19%,-0.63%,-251.48%,-255.26%,-,-,-,Upgrade
