,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6317,6317,6591,7370,6668,6851,7400,7095,8026,7812,9015,7808,9679,9838,9607,8077,11080,4269,3705,3774,4096,Upgrade
1,Market Cap Growth,-7.80%,-7.80%,-10.93%,3.87%,-16.92%,-12.30%,-17.91%,-9.14%,-17.08%,-20.59%,-6.17%,-3.33%,-12.65%,130.46%,159.32%,114.02%,170.51%,12.77%,-17.22%,-14.81%,16.72%,Upgrade
2,Enterprise Value,29885,29553,28430,28221,27520,26802,27208,26164,26223,25168,25812,22843,24713,21766,21298,19369,22372,15279,13826,13839,13398,Upgrade
3,PE Ratio,-,-,-,-57.36,-12.05,-5.16,-,-,-,-,-,-,-,-,-,15.07,-,9.06,13.89,43.51,-,Upgrade
4,PS Ratio,0.50,0.50,0.52,0.60,0.56,0.60,0.64,0.57,0.61,0.56,0.69,0.60,0.81,0.85,0.78,0.70,1.08,0.49,0.46,0.49,0.51,Upgrade
5,PB Ratio,2.01,1.80,1.86,2.05,1.87,1.94,2.11,1.99,1.99,1.60,1.62,1.55,1.73,1.44,1.42,1.17,1.39,0.61,0.55,0.58,0.62,Upgrade
6,P/FCF Ratio,-,-8.87,-,-28.56,-,-4.64,-,-,-,-,-,-,-,-,-,12.41,39.41,450.07,-,6.40,-,Upgrade
7,P/OCF Ratio,4.57,4.57,-,3.51,-,13.06,-31.21,-,-,-,-10.34,-9.60,-,6.32,3.67,3.68,6.19,2.65,-,2.42,2.61,Upgrade
8,EV/Sales Ratio,2.37,2.35,2.24,2.29,2.30,2.36,2.34,2.10,2.00,1.80,1.98,1.77,2.07,1.87,1.73,1.68,2.18,1.74,1.71,1.78,1.66,Upgrade
