,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,8161,8717,9386,11438,8533,8197,8781,11335,9443,8295,9088,9214,7108,6652,6852,8854,7265,6956,4310,5383,Upgrade
1,Trading Asset Securities,320,60,360,360,200,550,550,400,850,1310,830.05,804.17,550,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,8481,8777,9746,11798,8733,8747,9331,11735,10293,9605,9918,10019,7658,6652,6852,8854,7265,6956,4310,5383,Upgrade
3,Cash Growth,-2.88%,0.34%,4.45%,0.54%,-15.16%,-8.93%,-5.92%,17.14%,34.41%,44.39%,44.75%,13.15%,5.41%,-4.37%,58.98%,64.48%,76.77%,93.30%,5.50%,14.90%,Upgrade
4,Accounts Receivable,39471,36507,33021,34602,32937,30951,26516,28104,28060,25536,23546,26605,20518,18494,12596,15653,16775,15186,11867,4524,Upgrade
5,Other Receivables,2397,2399,2307,2401,1984,2092,1852,2248,1798,1773,1597,1495,2277,1753,2113,1524,2033,1889,1891,2103,Upgrade
6,Receivables,41868,38907,35328,37003,34921,33043,28369,30352,29858,27309,25142,28100,22795,20246,14709,17177,18808,17076,13758,6627,Upgrade
7,Inventory,1928,1865,1887,1840,2231,2136,1858,1679,2148,2128,1951,1899,2057,1705,1661,1399,1305,1197,1264,11085,Upgrade
8,Prepaid Expenses,-,129.84,-,85.55,-,3.47,-,96.16,-,7.13,-,14.77,-,0.01,-,-,-,4.47,-,-,Upgrade
9,Other Current Assets,2364,1930,1723,1845,2662,2709,2727,1903,3070,2569,3230,2592,2596,2415,2062,1982,2192,1778,1503,3113,Upgrade
10,Total Current Assets,54640,51609,48684,52571,48548,46638,42284,45766,45368,41619,40241,42624,35106,31019,25284,29413,29569,27011,20835,26208,Upgrade
11,"Property, Plant & Equipment",3632,3624,3697,3739,3579,3514,3002,3226,2890,2845,2695,4438,4227,4176,4154,3930,3802,3735,3856,3918,Upgrade
12,Long-Term Investments,3779,3761,3362,3232,2937,2774,2723,2490,2121,2075,1760,1561,1337,1083,798.57,787.69,730.76,730.31,611.4,553.54,Upgrade
13,Other Intangible Assets,287.65,289.58,292.8,294.84,294.97,340.5,276.53,300.49,273.24,318.77,278.98,571.91,600.2,652.01,523.13,575.59,582.45,590.55,599.38,607.75,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,3414,-,-,-,3351,-,4158,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,210.6,194.76,214.09,199,174.16,170.08,152.31,183.82,134.87,136.48,138.06,147.07,115.19,114.44,113.84,115.02,66.01,70.82,66.71,67.56,Upgrade
16,Long-Term Deferred Charges,178.61,178.57,167.06,155.62,125.59,117.72,109.5,115.09,117.92,120.77,137.66,122.4,97.05,92.22,88.83,87.04,26.68,26.21,26.87,27.26,Upgrade
17,Other Long-Term Assets,9944,8724,8330,9164,7302,7188,7224,6884,4356,837.6,3538,3281,5877,2796,6981,2343,2118,1847,1643,2415,Upgrade
18,Total Assets,72671,68380,64747,69356,62960,60742,55771,58966,55261,51366,48789,52745,47359,43284,37943,41409,36895,34010,27638,33798,Upgrade
19,Accounts Payable,31562,28396,24744,31045,26522,24937,22311,25818,24070,21958,19877,24548,20537,17673,14582,19134,15662,13650,10429,13693,Upgrade
20,Accrued Expenses,131.53,359.5,145.65,373.57,122.96,310.94,116.62,278.08,118.59,245.69,98.72,292.99,113.71,212.17,85.46,195.18,142.49,166.9,84.53,171.96,Upgrade
21,Short-Term Debt,7481,7154,6666,6402,6200,5552,4972,5509,5297,5623,5277,4787,4850,4716,3784,3774,3821,3758,3659,3685,Upgrade
22,Current Portion of Long-Term Debt,491.14,330.81,617.39,539.24,592.5,660.19,1206,1387,1404,1168,376.2,429.51,34.8,38.39,33.54,37.25,30.51,31.38,40.19,550.65,Upgrade
23,Current Portion of Leases,-,43.34,-,41.13,-,28.33,-,52.22,-,79.21,-,99.64,-,145.6,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,381.95,155.09,406.24,247.51,375.94,163.89,510.31,356.71,398.71,178.18,505.49,369.31,379.05,288.91,412.49,293.53,275.62,124.03,251.18,182.29,Upgrade
25,Current Unearned Revenue,1653,1522,2598,1792,2421,2531,1592,1157,1587,991.41,734.62,839.86,1288,968.22,724.08,528.73,574.93,860.05,669.51,-,Upgrade
26,Other Current Liabilities,8385,7875,7190,6764,6102,5851,5002,5365,4467,4055,3990,4375,3834,3595,3422,3350,3181,2623,2439,5480,Upgrade
27,Total Current Liabilities,50085,45836,42367,47204,42337,40034,35710,39924,37342,34300,30859,35741,31037,27638,23044,27313,23687,21213,17572,23762,Upgrade
28,Long-Term Debt,5732,6074,6918,6862,6018,6411,5792,4837,4016,3632,6065,6266,5754,5353,4781,4305,4098,3877,1428,1401,Upgrade
29,Long-Term Leases,64.69,53.71,57.42,60.46,42.81,40.46,62.78,75.66,74.98,90.01,100.89,123.87,239.92,111.68,234.7,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,42.47,35.16,36.54,38.3,40.22,46.49,46.6,47.92,50,Upgrade
31,Long-Term Deferred Tax Liabilities,159.25,138.22,155,143.1,128.78,128.78,104.85,137.6,109.46,109.46,111.56,111.56,96.27,96.27,97.46,97.46,72.63,72.75,70.66,70.67,Upgrade
32,Other Long-Term Liabilities,44.03,45.95,50.48,52.33,51.36,53.16,54.94,58.04,57.5,63.57,61.86,64.7,67.49,70.01,77.15,83.48,1.57,3.93,6.21,-,Upgrade
