,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Operating Revenue,70.14,38.15,68.07,96.57,69.43,69.46,77.18,14.27,203.68,165.11,17.43,349.54,207.8,107.49,63.3,314.79,210.19,74.62,40.52,261.69,Upgrade
1,Other Revenue,-,-,-,0.1,-,-,-,0.12,-,-,-,1.12,-,-,-,0.75,-0.12,0.12,-,1.32,Upgrade
2,Revenue,70.14,38.15,68.07,96.67,69.43,69.46,77.18,14.39,203.68,165.11,17.43,350.66,207.8,107.49,63.3,315.53,210.07,74.74,40.52,263,Upgrade
3,Revenue Growth (YoY),1.02%,-45.08%,-11.80%,571.90%,-65.91%,-57.93%,342.86%,-95.90%,-1.98%,53.60%,-72.47%,11.13%,-1.08%,43.82%,56.22%,19.97%,11.80%,43.86%,-6.02%,31.31%,Upgrade
4,Cost of Revenue,25.95,19.1,23.75,78.89,44.28,47.66,29.35,9.3,78.82,70.3,6.08,129.8,76.51,39.49,25.44,107.32,78.14,29.11,14.19,98.36,Upgrade
5,Gross Profit,44.19,19.05,44.32,17.78,25.16,21.8,47.83,5.09,124.86,94.82,11.34,220.86,131.28,68,37.85,208.21,131.93,45.63,26.32,164.64,Upgrade
6,"Selling, General & Admin",21.74,22.74,19.23,24.61,15.02,20.5,19.19,8.63,19.26,19.81,18.39,41.55,22.69,31.2,20.61,26.47,19.68,19.33,18.2,26.42,Upgrade
7,Research & Development,47.82,56.48,55.94,108.4,51.83,45.82,48.91,46.93,34.19,30.44,25.37,38.38,37.21,42.71,31.56,70.15,28.94,42.48,18.33,67.4,Upgrade
8,Other Operating Expenses,0.91,0.56,0.66,0.38,-2.49,-14.04,-7.68,4.66,-6.36,-3.63,-2.35,20.32,-11.25,-4.36,-5.4,8.01,-7.06,-1.16,-0.97,-5.02,Upgrade
