,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8631,7667,6595,7721,11246,10555,11536,11857,10374,9466,11484,10631,15422,14159,11159,8149,6307,5431,3969,3075,2984,Upgrade
1,Market Cap Growth,-27.37%,-27.37%,-42.83%,-34.88%,8.40%,11.50%,0.46%,11.53%,-32.73%,-33.14%,2.92%,30.45%,144.52%,160.72%,181.15%,164.98%,111.32%,85.77%,41.99%,-5.61%,28.73%,Upgrade
2,Enterprise Value,11584,10694,9165,9659,13183,12310,13165,13068,11603,10540,12359,11077,15717,14207,11938,8887,7044,6127,4182,3175,3084,Upgrade
3,Last Close Price,9.71,8.44,7.26,8.34,12.14,11.40,12.46,12.71,11.11,10.14,12.56,11.54,16.75,15.37,12.04,9.96,7.70,6.63,4.85,3.74,3.63,Upgrade
4,PE Ratio,35.24,29.58,24.58,25.00,34.20,27.97,30.92,30.88,25.00,23.30,27.60,30.28,46.13,44.13,39.36,34.50,35.94,34.35,33.69,32.50,40.96,Upgrade
5,Forward PE,19.03,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,23.97,Upgrade
6,PS Ratio,2.04,1.84,1.64,2.03,3.01,2.81,3.17,3.30,2.85,2.70,3.29,3.12,4.75,4.76,4.30,3.65,3.35,3.01,2.24,1.77,1.72,Upgrade
7,PB Ratio,1.88,1.62,1.41,1.64,2.39,2.24,2.54,2.66,2.38,2.34,2.92,2.78,4.16,3.92,3.17,3.08,2.47,2.19,1.55,1.30,1.28,Upgrade
8,P/TBV Ratio,1.88,1.88,1.65,1.91,2.79,2.54,2.88,3.02,2.70,2.66,3.30,3.09,4.63,4.37,3.43,3.42,2.72,2.36,1.69,1.41,1.38,Upgrade
9,P/FCF Ratio,-,-18.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-112.25,-,-,-,352.11,Upgrade
