,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,382.25,336.17,755.88,940.92,380.46,295.54,657.41,609.86,353.59,226.36,666.59,637.95,288.57,262.1,575.7,589.84,302.96,250.16,395.1,620.74,Upgrade
1,Other Revenue,-37.91,37.91,-,34.11,-18.32,18.32,-,39.69,-12.13,12.13,-,32.42,-13.11,13.11,-,24.34,-12.26,12.26,-,26.38,Upgrade
2,Revenue,344.34,374.09,755.88,975.03,362.14,313.86,657.41,649.55,341.46,238.49,666.59,670.37,275.46,275.21,575.7,614.18,290.7,262.43,395.1,647.12,Upgrade
3,Revenue Growth (YoY),-4.92%,19.19%,14.98%,50.11%,6.06%,31.60%,-1.38%,-3.11%,23.96%,-13.34%,15.79%,9.15%,-5.24%,4.87%,45.71%,-5.09%,1.83%,3.07%,-27.65%,23.01%,Upgrade
4,Operations & Maintenance,-15.41,15.41,-,26.22,-10.22,10.22,-,32.08,-12.35,12.35,-,20.89,-6.73,6.73,-,17.24,-9.64,9.64,-,18,Upgrade
5,"Selling, General & Admin",113.84,70.2,113.05,31.82,102.53,80.4,100.89,6.97,108.1,79.06,107.17,5.11,107.9,71.46,104.15,-41.65,107.89,90.75,118.85,112.46,Upgrade
6,Provision for Bad Debts,-12.3,-3.33,7.61,5.5,-0.4,-4.91,11.82,15.68,-5.66,-2.68,6.36,2.61,-3.92,1.45,4.01,2.52,2.48,2.93,0.43,-2.87,Upgrade
7,Other Operating Expenses,270.36,325.01,620.79,833.77,259.4,243.49,594.02,592.84,237.89,216.56,543.41,551.59,176.36,202.54,469.61,595.08,155.86,178.98,302.76,439.98,Upgrade
8,Total Operating Expenses,356.61,409.32,741.45,905.43,351.35,331.55,706.73,649.52,330.95,305.41,656.94,581.8,275.07,284.08,577.77,574.45,257.45,283.37,422.03,568.32,Upgrade
9,Operating Income,-12.27,-35.24,14.43,69.6,10.79,-17.69,-49.32,0.03,10.52,-66.92,9.64,88.57,0.39,-8.86,-2.07,39.73,33.25,-20.95,-26.94,78.81,Upgrade
10,Interest Expense,-24.03,-23.69,-26.09,-23.32,-24.82,-25.04,-24.35,-25.52,-23.58,-22.76,-22.92,-23.64,-23.95,-28.63,-19.48,-20.71,-23.82,-26.84,-25.6,-24.67,Upgrade
11,Interest Income,0.19,0.33,0.71,1.42,0.94,0.62,0.26,0.38,0.42,0.31,0.32,0.44,0.14,0.18,0.21,5.41,0.05,0.45,0.11,5,Upgrade
12,Net Interest Expense,-23.84,-23.36,-25.39,-21.9,-23.88,-24.42,-24.09,-25.14,-23.17,-22.46,-22.6,-23.2,-23.8,-28.45,-19.27,-15.3,-23.77,-26.39,-25.5,-19.67,Upgrade
13,Income (Loss) on Equity Investments,-1.2,0.62,-0.22,11.28,-2.9,-1.06,2.92,11.94,-3.01,-3.08,3.62,10.8,-6.15,-1.09,5.14,-,-,-,-,-,Upgrade
14,Other Non-Operating Income (Expenses),-6.73,6.73,-,-2.05,2.9,-2.54,-0.23,-1.35,-0.68,1.04,0.15,0.08,-3.2,2.68,-0.29,-1.09,2.45,-2.03,-0.61,-0.9,Upgrade
15,EBT Excluding Unusual Items,-44.04,-51.25,-11.17,56.92,-13.08,-45.71,-70.72,-14.53,-16.34,-91.42,-9.19,76.25,-32.76,-35.72,-16.5,23.35,11.93,-49.37,-53.04,58.23,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.87,-1.87,2.99,-2.99,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.6,-0.6,-,11.74,0.22,-0.22,-,0,0.14,-0.14,-,23.85,-0.01,-0.01,-0.1,61.5,-,-,-,-0.71,Upgrade
18,Asset Writedown,0.01,-0,0,-4.74,0.23,-0,0,-1.45,-0.7,-0,0,-0.01,0.01,-0,0,-0.01,0.01,-0,0,-0.01,Upgrade
19,Other Unusual Items,4.56,12.27,0.34,-8.24,-,-,-,9.41,-,-,-,33.99,-,-,-,43.41,-,-,-,54.88,Upgrade
20,Pretax Income,-38.86,-39.59,-10.83,55.69,-12.64,-45.94,-70.72,-6.57,-16.9,-91.57,-9.19,134.07,-32.76,-35.73,-16.6,130.12,10.07,-46.38,-56.03,112.39,Upgrade
21,Income Tax Expense,-9.96,-2.47,10.27,6.09,-4.67,4.17,-14.19,-31.47,0.74,1.47,3.46,17.08,-6.83,6.24,4.5,20.26,-0.46,1.08,-2.19,16.49,Upgrade
22,Earnings From Continuing Ops.,-28.91,-37.11,-21.1,49.6,-7.97,-50.11,-56.53,24.9,-17.64,-93.03,-12.65,117,-25.93,-41.97,-21.09,109.86,10.53,-47.46,-53.84,95.9,Upgrade
23,Minority Interest in Earnings,-0.28,-0.59,6.03,-4.1,0.21,-0.79,1.94,-2.59,0.92,0.49,0.98,-4.9,0.82,0.16,0.4,-3.08,0.28,-1.1,1.23,-1.38,Upgrade
24,Net Income,-29.19,-37.71,-15.07,45.51,-7.76,-50.89,-54.58,22.31,-16.71,-92.54,-11.67,112.1,-25.11,-41.81,-20.69,106.78,10.82,-48.55,-52.62,94.52,Upgrade
25,Net Income to Common,-29.19,-37.71,-15.07,45.51,-7.76,-50.89,-54.58,22.31,-16.71,-92.54,-11.67,112.1,-25.11,-41.81,-20.69,106.78,10.82,-48.55,-52.62,94.52,Upgrade
26,Net Income Growth,-,-,-,103.99%,-,-,-,-80.10%,-,-,-,4.98%,-,-,-,12.97%,-,-,-,60.03%,Upgrade
27,Shares Outstanding (Basic),719,419,754,675,547,634,606,652,588,642,584,572,627,560,690,384,617,606,585,96,Upgrade
28,Shares Outstanding (Diluted),719,419,754,675,547,634,606,652,588,642,584,572,627,560,690,384,617,606,585,96,Upgrade
29,Shares Change (YoY),31.38%,-33.91%,24.26%,3.56%,-6.96%,-1.25%,3.91%,13.92%,-6.28%,14.63%,-15.38%,49.12%,1.70%,-7.46%,17.97%,297.67%,9.56%,-12.77%,5.51%,-86.26%,Upgrade
30,EPS (Basic),-0.04,-0.09,-0.02,0.07,-0.01,-0.08,-0.09,0.03,-0.03,-0.14,-0.02,0.20,-0.04,-0.07,-0.03,0.28,0.02,-0.08,-0.09,0.98,Upgrade
31,EPS (Diluted),-0.04,-0.09,-0.02,0.07,-0.01,-0.08,-0.09,0.03,-0.03,-0.14,-0.02,0.20,-0.04,-0.07,-0.03,0.28,0.02,-0.08,-0.09,0.98,Upgrade
32,EPS Growth,-,-,-,96.97%,-,-,-,-82.53%,-,-,-,-29.60%,-,-,-,-71.59%,-,-,-,1064.35%,Upgrade
33,Free Cash Flow,-72.21,8.88,-31.71,-100.43,165.4,-4.58,-118.36,74.41,15,-33.54,-105.87,131.33,-21.97,13.39,-59.93,115.04,-51.08,-56.35,-123.31,114.67,Upgrade
34,Free Cash Flow Per Share,-0.10,0.02,-0.04,-0.15,0.30,-0.01,-0.20,0.11,0.03,-0.05,-0.18,0.23,-0.04,0.02,-0.09,0.30,-0.08,-0.09,-0.21,1.19,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.050,-,-,-,-,Upgrade
36,Profit Margin,-8.48%,-10.08%,-1.99%,4.67%,-2.14%,-16.21%,-8.30%,3.43%,-4.90%,-38.80%,-1.75%,16.72%,-9.11%,-15.19%,-3.59%,17.39%,3.72%,-18.50%,-13.32%,14.61%,Upgrade
37,Free Cash Flow Margin,-20.97%,2.37%,-4.19%,-10.30%,45.67%,-1.46%,-18.00%,11.45%,4.39%,-14.06%,-15.88%,19.59%,-7.98%,4.87%,-10.41%,18.73%,-17.57%,-21.47%,-31.21%,17.72%,Upgrade
38,EBITDA,29.05,5.12,55.74,110.91,54.94,26.52,-5.18,44.18,50.06,-26.3,49.19,128.12,40.01,29.78,37.55,79.35,72.78,18.22,12.59,118.34,Upgrade
39,EBITDA Margin,8.44%,1.37%,7.37%,11.38%,15.17%,8.45%,-0.79%,6.80%,14.66%,-11.03%,7.38%,19.11%,14.53%,10.82%,6.52%,12.92%,25.04%,6.94%,3.19%,18.29%,Upgrade
40,D&A For EBITDA,41.31,40.35,41.31,41.31,44.14,44.21,44.14,44.14,39.55,40.62,39.55,39.55,39.62,38.64,39.62,39.62,39.53,39.17,39.53,39.53,Upgrade
41,EBIT,-12.27,-35.24,14.43,69.6,10.79,-17.69,-49.32,0.03,10.52,-66.92,9.64,88.57,0.39,-8.86,-2.07,39.73,33.25,-20.95,-26.94,78.81,Upgrade
42,EBIT Margin,-3.56%,-9.42%,1.91%,7.14%,2.98%,-5.64%,-7.50%,0.00%,3.08%,-28.06%,1.45%,13.21%,0.14%,-3.22%,-0.36%,6.47%,11.44%,-7.98%,-6.82%,12.18%,Upgrade
43,Effective Tax Rate,-,-,-,10.93%,-,-,-,-,-,-,-,12.74%,-,-,-,15.57%,-,-,-,14.67%,Upgrade
