,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Cash & Equivalents,-,957.73,1383,4348,3954,1768,1979,1858,2467,2298,1847,2404,2921,3856,2820,1887,4875,3400,915.97,166.7,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,2209,-,620.99,-,2449,-,2286,-,2989,-,-,-,3140,-,Upgrade
2,Trading Asset Securities,-,1656,2582,20.03,700.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,2613,2613,3965,4368,4654,1768,4188,1858,3088,2298,4296,2404,5207,3856,5809,1887,4875,3400,4056,166.7,Upgrade
4,Cash Growth,-43.85%,47.83%,-5.32%,135.04%,50.70%,-23.09%,-2.50%,-22.69%,-40.69%,-40.39%,-26.05%,27.41%,6.80%,13.40%,43.22%,1031.74%,13.86%,-,-,-94.15%,Upgrade
5,Accounts Receivable,-,644.93,559.73,581.86,683.57,594.21,698.41,796.05,811.2,567.98,580.49,502.46,514.04,166.58,197.73,211.54,210.62,135.26,74.64,17.18,Upgrade
6,Other Receivables,-,19.54,19.69,20.4,27.78,31.11,24.59,24.86,33.54,31.66,0.02,31.27,0.03,28.6,0,18.56,0.01,18.31,14.17,14.41,Upgrade
7,Receivables,-,664.47,579.42,602.26,711.36,625.32,723,820.91,844.74,599.65,580.5,533.72,514.08,195.17,197.73,230.11,210.63,153.57,88.81,31.59,Upgrade
8,Inventory,-,1015,235.43,128.88,99.4,247.09,219.22,263.95,287.12,420.51,368.26,348.99,287.03,220.02,174.73,112.03,90.62,75.62,57.9,53.75,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,1.12,-,-,-,10.18,-,12.83,-,2.65,-,-,-,1.75,-,Upgrade
10,Other Current Assets,-,964.36,621.38,250.88,182.78,3137,32.24,901.37,35,1806,130.88,2512,149.98,1836,74.63,4315,1701,3030,55.95,4027,Upgrade
11,Total Current Assets,-,5257,5402,5350,5648,5778,5164,3845,4255,5125,5385,5798,6171,6107,6259,6544,6877,6660,4260,4279,Upgrade
12,"Property, Plant & Equipment",-,315.62,283.9,267.31,291.77,311.86,323.38,351.37,365.07,366.32,322.96,354.7,378.38,279.64,229.13,234.75,135.62,124.8,99.57,88.45,Upgrade
13,Long-Term Investments,-,319.74,256.14,323.66,310.3,304.06,917.22,841.72,836.55,150.35,147.74,142.54,137.6,17.23,8.34,8.54,8.69,2.63,2.61,2.43,Upgrade
14,Other Intangible Assets,-,128.46,122.89,134.7,149.93,176.38,213.85,252.01,291.15,313.97,305.89,266.89,261.03,219.41,227.51,233.35,260.88,131.23,111.65,112.12,Upgrade
15,Long-Term Deferred Tax Assets,-,0.05,0.04,0.08,0.29,0.06,0.06,0.06,0.46,0,0,0,0,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Charges,-,3.61,1.8,2.57,5.6,6.58,9.73,12.99,15.76,25.16,8.97,10.04,12.38,13.34,7.88,8.91,9.85,9.7,8.88,6.12,Upgrade
17,Other Long-Term Assets,-,70.04,74.17,25.8,12.63,4.86,5.23,5.5,6.67,27.43,53.1,41.52,28.93,95.59,40.84,23.95,17.2,27.68,11.23,5.45,Upgrade
18,Total Assets,-,6095,6141,6104,6418,6581,6633,5308,5771,6008,6224,6614,6989,6732,6773,7054,7310,6956,4494,4494,Upgrade
19,Accounts Payable,-,329.44,120.47,187.2,153.74,144.97,74.79,169.78,166.4,206.14,85.54,128.57,176.58,91.96,53.23,98.29,238.63,71.34,32.95,92.29,Upgrade
20,Accrued Expenses,-,34.61,34.83,120.15,162.31,48.54,45.75,151.26,213.99,55.56,52.44,170.74,199.83,44.53,41.41,124.62,139.61,29.64,28.55,63.5,Upgrade
21,Current Portion of Leases,-,18.84,26.33,21.23,35.18,55.05,65.52,67.88,62.94,59.53,30.1,40.1,53.39,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,4.66,-,22.12,3.3,41.56,-,28.76,2.33,17.57,0.07,30.05,4.99,14.93,0.12,18.6,-,6.86,0.03,9.48,Upgrade
23,Current Unearned Revenue,-,0.75,0.63,1.27,0.26,233.91,-,-,0.14,0.04,0.09,0.45,0.23,0.44,0.46,2.26,2.46,5.7,4.06,3.95,Upgrade
24,Other Current Liabilities,-,0.19,96.35,0.82,108.39,1.05,92.56,0.02,96.34,0.11,65.85,1.48,67.57,0.1,72.48,3.14,19.88,3.57,50.87,2.37,Upgrade
25,Total Current Liabilities,-,388.5,278.6,352.79,463.18,525.08,278.62,417.71,542.14,338.94,234.08,371.4,502.6,151.96,167.71,246.92,400.57,117.11,116.45,171.6,Upgrade
26,Long-Term Leases,-,2.06,2.4,1.25,5.14,8.2,14.36,31.73,41.69,50.57,29.37,34.94,41.72,94.78,80.42,92.43,-,-,-,-,Upgrade
