,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,773,666,582,501,274,188,210,202,196,216,216,179,232,224,230,227,249,204,207,202,202,Upgrade
1,Market Cap Growth,255.22%,255.22%,177.33%,148.61%,40.00%,-12.99%,-2.60%,12.50%,-15.66%,-3.75%,-6.10%,-20.99%,-6.74%,9.59%,10.81%,12.50%,23.61%,-1.35%,-1.33%,10.77%,5.88%,Upgrade
2,Enterprise Value,658,562,478,414,187,110,133,159,153,168,168,157,210,191,196,202,224,193,196,198,198,Upgrade
3,Last Close Price,2.76,2.38,2.04,1.76,0.96,0.66,0.70,0.67,0.65,0.72,0.69,0.57,0.74,0.71,0.71,0.70,0.77,0.63,0.62,0.61,0.61,Upgrade
4,PE Ratio,19.66,16.98,14.69,12.29,6.59,4.46,4.67,4.02,4.52,4.56,4.91,4.79,5.85,6.63,7.75,8.29,9.57,8.52,8.96,10.78,11.04,Upgrade
5,PS Ratio,1.84,1.61,1.33,1.09,0.60,0.41,0.45,0.43,0.44,0.48,0.50,0.44,0.58,0.60,0.68,0.69,0.79,0.65,0.63,0.62,0.60,Upgrade
6,PB Ratio,2.86,2.47,2.23,1.92,1.05,0.77,0.91,0.87,0.93,1.02,1.13,0.94,-,1.29,1.43,1.41,-,1.40,1.49,1.45,-,Upgrade
7,P/TBV Ratio,2.47,2.47,2.23,1.92,1.05,0.77,0.91,0.87,0.93,1.02,1.13,0.94,-,1.29,1.43,1.41,-,1.40,1.49,1.45,-,Upgrade
8,P/FCF Ratio,21.68,18.69,22.76,32.26,35.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,17.60,17.60,21.23,29.48,32.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.57,1.36,1.10,0.90,0.41,0.24,0.28,0.34,0.34,0.37,0.39,0.38,0.52,0.51,0.58,0.62,0.71,0.61,0.60,0.61,0.59,Upgrade
11,EV/EBITDA Ratio,13.32,11.48,9.89,8.36,3.67,2.06,2.34,2.55,2.79,2.87,3.02,3.24,4.14,4.41,5.31,6.01,7.11,6.57,6.75,8.04,8.09,Upgrade
12,EV/EBIT Ratio,14.63,12.32,10.62,8.95,3.92,2.20,2.48,2.69,2.97,3.02,3.19,3.42,4.31,4.61,5.49,6.20,7.29,6.75,6.94,8.31,8.37,Upgrade
13,EV/FCF Ratio,18.47,15.78,18.70,26.66,24.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,-,0.01,0.02,0.02,-,0.03,0.04,0.04,-,Upgrade
15,Debt / EBITDA Ratio,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.04,0.01,0.01,0.01,0.04,-,0.03,0.05,0.08,-,0.14,0.14,0.22,-,Upgrade
16,Debt / FCF Ratio,0.02,0.02,0.04,0.07,0.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,-,-,1.59,1.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,7.52,-,-,6.85,7.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
