,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,19.93,-,104.91,104.91,40.46,-,59.37,-,42.87,-,48.77,-,24.09,-,35.59,-,28.78,-,16.23,-,Upgrade
1,Short-Term Investments,95.16,-,0.16,0.16,48.16,-,20.16,-,0.16,-,0.16,-,0.17,-,0.16,-,0.16,-,0.16,-,Upgrade
2,Cash & Short-Term Investments,115.08,105.06,105.06,105.06,88.61,79.53,79.53,43.03,43.03,48.93,48.93,-,24.25,35.76,35.76,-,28.94,16.39,16.39,-,Upgrade
3,Cash Growth,29.87%,32.11%,32.11%,144.16%,105.93%,62.54%,62.54%,-,77.43%,36.84%,36.84%,-,-16.21%,118.16%,118.16%,-,81.91%,19.57%,-22.00%,-,Upgrade
4,Accounts Receivable,49.78,-,50.29,50.29,62.63,-,51.07,-,72.27,-,42.59,-,57.26,-,46.01,-,38.78,-,34.33,-,Upgrade
5,Other Receivables,-,-,0.39,0.39,-,-,0.49,-,0.25,-,-,-,0.09,-,-,-,-,-,-,-,Upgrade
6,Receivables,49.78,-,50.68,50.68,62.63,-,51.56,-,72.52,-,42.59,-,57.34,-,46.01,-,38.78,-,34.33,-,Upgrade
7,Inventory,52.05,-,54.47,54.47,41.99,-,51.32,-,48.68,-,46.45,-,31.04,-,27.32,-,22.4,-,32.74,-,Upgrade
8,Prepaid Expenses,16.09,-,8.94,8.94,15.52,-,8.99,-,12.26,-,8.59,-,18.96,-,5.69,-,6.17,-,3.92,-,Upgrade
