,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3163,3095,8408,4362,5574,2560,3378,3351,4132,2962,Upgrade
1,Short-Term Investments,342.59,446.99,488.16,843.03,1120,1214,1070,808.12,632.51,955.24,Upgrade
2,Trading Asset Securities,113.61,173.01,792.84,364.6,71.5,12.26,14.57,13.24,21.96,-,Upgrade
3,Cash & Short-Term Investments,3620,3715,9689,5569,6766,3786,4462,4172,4787,3917,Upgrade
4,Cash Growth,-62.64%,-33.30%,43.20%,47.08%,51.63%,-9.24%,-6.79%,6.50%,3.05%,-19.46%,Upgrade
5,Accounts Receivable,3737,3373,3167,2640,2392,1134,1698,1414,985.33,951.25,Upgrade
6,Other Receivables,505.39,597.11,683.86,599.52,618.78,542.6,1786,505.57,385.03,333.77,Upgrade
7,Receivables,4242,3970,3850,3239,3011,1677,3484,1919,1370,1285,Upgrade
8,Inventory,300.28,323.81,419.73,444.39,406.08,378.32,359.8,269.96,277.59,233.88,Upgrade
9,Other Current Assets,71.98,113.55,71.43,110.85,57.11,7393,73.94,44.77,30.23,28.25,Upgrade
10,Total Current Assets,8234,8122,14030,9364,10240,13235,8380,6406,6465,5465,Upgrade
11,"Property, Plant & Equipment",9416,8785,7750,5822,4553,2322,5562,4305,3489,2847,Upgrade
12,Long-Term Investments,38143,37804,37412,36989,35831,35851,32479,31168,28857,25921,Upgrade
13,Goodwill,187.1,187.1,182.36,134.93,125.61,-,5.82,-,-,-,Upgrade
14,Other Intangible Assets,20171,19665,18511,16689,15427,10007,7793,6366,4911,3918,Upgrade
15,Long-Term Accounts Receivable,5660,5804,5977,6319,4524,6425,5497,4946,4165,3353,Upgrade
16,Long-Term Deferred Tax Assets,90.98,92.98,67.81,62.4,43.98,76.14,66.84,63.09,57.06,54.08,Upgrade
