,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,135.35,134.63,128.17,140.25,101.11,126.32,179.63,148.79,89.89,170.16,Upgrade
1,Revenue Growth (YoY),5.60%,-4.00%,26.76%,11.03%,-43.71%,-15.10%,99.84%,-12.56%,-31.99%,-5.17%,Upgrade
2,Cost of Revenue,86.58,91.18,80.96,88.52,60.49,72.17,111.85,115.3,63.25,141.46,Upgrade
3,Gross Profit,48.77,43.45,47.21,51.73,40.62,54.15,67.78,33.48,26.64,28.7,Upgrade
4,"Selling, General & Admin",35.75,43.71,41.95,56.89,32.43,50.15,50.08,46.61,55.84,69.96,Upgrade
5,Other Operating Expenses,-7.73,0.39,-1.23,-2.33,-1.62,-3.05,-0.46,-0.48,-0.73,-1.81,Upgrade
6,Operating Expenses,28.02,44.1,40.73,54.56,30.81,47.1,49.62,46.13,55.11,68.15,Upgrade
7,Operating Income,20.75,-0.64,6.49,-2.83,9.82,7.05,18.16,-12.65,-28.47,-39.45,Upgrade
8,Interest Expense,-,-0.01,-0.05,-0.04,-0.03,-,-0.16,-0.04,-0.07,-1.36,Upgrade
9,Interest & Investment Income,0.93,0.27,1.2,1.09,1.39,1.41,1.38,0.39,0.75,1.57,Upgrade
10,EBT Excluding Unusual Items,21.68,-0.38,7.63,-1.78,11.18,8.45,19.38,-12.3,-27.79,-39.25,Upgrade
11,Merger & Restructuring Charges,-,-,-,-,-,-,-,-26.71,-,-,Upgrade
12,Gain (Loss) on Sale of Investments,-4.25,-,0.07,-,-,-,-,-,-,0.87,Upgrade
13,Gain (Loss) on Sale of Assets,0.55,1.18,2.61,-1.74,-,-0.35,-,0.1,244.94,-0.07,Upgrade
14,Legal Settlements,-,-,-,-,-,-,-,-0.13,-,3.62,Upgrade
15,Other Unusual Items,-,9.53,-,7.84,-,5.47,-,13.35,-13.35,-1.98,Upgrade
16,Pretax Income,17.98,10.34,10.31,4.32,11.18,13.57,19.38,-25.68,203.81,-36.81,Upgrade
17,Income Tax Expense,-,0.04,-,-,-,0.01,0.01,1.22,61.21,0.04,Upgrade
18,Earnings From Continuing Operations,17.98,10.3,10.31,4.32,11.18,13.56,19.37,-26.9,142.6,-36.85,Upgrade
19,Minority Interest in Earnings,0.53,0.32,0.41,1.32,-0.48,-0.24,0.11,0.6,0.09,-3.9,Upgrade
20,Net Income,18.51,10.63,10.71,5.63,10.7,13.33,19.49,-26.3,142.68,-40.75,Upgrade
21,Net Income to Common,18.51,10.63,10.71,5.63,10.7,13.33,19.49,-26.3,142.68,-40.75,Upgrade
22,Net Income Growth,72.80%,88.71%,0.09%,-57.74%,-45.08%,-,-86.34%,-,-,-,Upgrade
23,Shares Outstanding (Basic),1408,1382,1248,1248,1248,1248,1248,1248,1248,1248,Upgrade
24,Shares Outstanding (Diluted),1408,1382,1248,1248,1248,1248,1248,1248,1248,1248,Upgrade
25,Shares Change (YoY),12.83%,10.70%,-,-,-,-,-,-,-,-,Upgrade
26,EPS (Basic),0.01,0.01,0.01,0.00,0.01,0.01,0.02,-0.02,0.11,-0.03,Upgrade
27,EPS (Diluted),0.01,0.01,0.01,0.00,0.01,0.01,0.02,-0.02,0.11,-0.03,Upgrade
28,EPS Growth,53.15%,70.47%,0.09%,-57.75%,-45.08%,-,-86.34%,-,-,-,Upgrade
29,Free Cash Flow,-19.82,14.8,-43.61,8.84,-27.1,-45.35,51.89,54.58,-44.95,-11.25,Upgrade
30,Free Cash Flow Per Share,-0.01,0.01,-0.03,0.01,-0.02,-0.04,0.04,0.04,-0.04,-0.01,Upgrade
31,Operating Margin,15.33%,-0.48%,5.06%,-2.02%,9.71%,5.58%,10.11%,-8.50%,-31.68%,-23.19%,Upgrade
32,Profit Margin,13.68%,7.89%,8.36%,4.01%,10.58%,10.55%,10.85%,-17.68%,158.74%,-23.95%,Upgrade
33,Free Cash Flow Margin,-14.65%,10.99%,-34.03%,6.30%,-26.80%,-35.90%,28.89%,36.68%,-50.00%,-6.61%,Upgrade
34,EBITDA,22.75,0.22,8.21,-2.23,11.37,8.2,20.64,-8.48,-25.48,-35.67,Upgrade
35,D&A For EBITDA,2.01,0.86,1.73,0.6,1.55,1.16,2.48,4.17,3,3.78,Upgrade
36,EBIT,20.75,-0.64,6.49,-2.83,9.82,7.05,18.16,-12.65,-28.47,-39.45,Upgrade
