,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1579,1778,2051,1635,1822,1907,2238,1440,2467,1930,2357,1504,1977,1219,1600,1167,1331,964.04,1230,1019,Upgrade
1,Other Revenue,-64.74,64.74,-,183.26,-92.63,92.63,-,191.26,-165.51,165.51,-,448.61,-230.25,230.25,-,516.85,-192.92,192.92,-,271.34,Upgrade
2,Revenue,1515,1842,2051,1819,1729,2000,2238,1631,2302,2096,2357,1953,1747,1449,1600,1684,1138,1157,1230,1291,Upgrade
3,Revenue Growth (YoY),-12.42%,-7.89%,-8.34%,11.49%,-24.87%,-4.57%,-5.08%,-16.47%,31.76%,44.61%,47.30%,15.95%,53.47%,25.26%,30.07%,30.49%,-18.29%,-31.73%,-24.22%,3.82%,Upgrade
4,Cost of Revenue,968.97,1213,1129,1132,764.08,1064,1189,422.12,992.84,1222,1501,1111,939.39,893.49,973.12,1017,741.31,739.77,752.01,686.65,Upgrade
5,Gross Profit,545.65,629.28,922.22,687.04,965.4,935.59,1049,1209,1309,874.01,856.18,841.46,807.57,555.71,627.2,667.57,396.99,417.19,478.35,604.03,Upgrade
6,"Selling, General & Admin",244.84,80.95,249.92,190.18,242.82,139.59,218.32,116.55,279.02,141.5,284.58,141.1,254.61,147.39,220.5,159.89,291.45,110.66,176.41,32.87,Upgrade
7,Research & Development,87.53,117.47,100.72,81.98,94.42,105.73,65.76,67.23,99.32,93.18,34.66,71.02,84.46,70.24,57.09,98.07,49.73,33.02,-,109.98,Upgrade
8,Other Operating Expenses,48.45,63.66,70.31,63.3,55.99,64.55,72.17,52.4,74.43,65.73,73.78,50.64,55.31,42.49,46.8,43.61,24.58,26.6,25.12,30.08,Upgrade
9,Operating Expenses,381.27,260.63,423.25,349.9,396.05,311.06,357.17,212.75,465.79,299.56,393.3,253.56,401.01,258.79,325.35,261.55,370.27,166.07,207.84,175.58,Upgrade
10,Operating Income,164.37,368.64,498.97,337.15,569.34,624.53,691.57,996.35,843.24,574.45,462.88,587.9,406.56,296.91,301.85,406.02,26.72,251.12,270.52,428.46,Upgrade
11,Interest Expense,-23.43,-8.73,-19.17,-,-26.77,-22.4,-17.6,-8.27,-33.31,-23.8,-24.09,-20.61,-26.9,-25.28,-24.91,-22.98,-27,-31.26,-33.37,-36.34,Upgrade
12,Interest & Investment Income,53.98,54.61,48.53,44.8,55.97,36.08,43.14,42.65,45.21,43.99,34.28,28.11,23.26,19.92,39.79,27.51,26.9,21.13,8.53,19.92,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-6.87,6.87,0.22,Upgrade
14,Other Non Operating Income (Expenses),-5.84,-12.58,-15.81,-35.51,12.27,-38.29,3.23,1.53,-1.27,-8.96,-6.64,-10.99,0.44,-8.75,-3.89,-19.12,8.76,7.31,-2.14,5.26,Upgrade
15,EBT Excluding Unusual Items,189.09,401.95,512.53,346.44,610.82,599.91,720.34,1032,853.87,585.67,466.43,584.4,403.36,282.8,312.84,391.43,35.37,241.42,250.4,417.52,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,1.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.67,-7.97,-0.5,22.12,-9.1,9.44,0.71,-18.47,5.2,-5.26,-,-1.98,-25.45,10.6,-0.01,-17.62,4.27,-4.27,-,-31.87,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-8.91,-,-,-,-,-,-,-,-,Upgrade
19,Other Unusual Items,-1.74,-6.89,2.22,-25.72,-1.88,1.88,-,1.28,-,-,-,-3.3,2.87,-,-,16.54,-,-,-,0.87,Upgrade
20,Pretax Income,188.02,387.09,514.24,344.68,599.85,611.23,721.05,1015,859.08,580.42,466.43,570.22,380.78,293.4,312.83,390.36,39.64,237.15,250.4,386.52,Upgrade
21,Income Tax Expense,3.51,57.39,84.35,-54.8,86.08,104.02,110.27,99.48,132.54,87.13,81.34,2.62,60.72,53.84,57.2,33.34,19.65,46.09,49.6,-21.97,Upgrade
