,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,14274,14071,12956,15262,11501,11220,9358,8356,7162,5480,Upgrade
1,Revenue Growth (YoY),10.17%,-7.81%,12.66%,36.03%,22.90%,34.27%,30.66%,52.50%,73.97%,70.33%,Upgrade
2,Cost of Revenue,10740,11044,10087,11862,9200,8983,7487,6596,5305,4285,Upgrade
3,Gross Profit,3534,3027,2869,3401,2301,2237,1871,1761,1857,1194,Upgrade
4,"Selling, General & Admin",2429,2262,2288,3049,2007,2340,2134,1734,1401,1136,Upgrade
5,Research & Development,319.22,386.07,319.31,353.84,323.99,406.08,322.75,194.18,229.45,117.71,Upgrade
6,Other Operating Expenses,12.94,1.27,1.56,11.64,8.08,-1.12,5.07,17.26,3.82,0.08,Upgrade
7,Operating Expenses,2761,2649,2609,3414,2339,2745,2462,1945,1634,1253,Upgrade
8,Operating Income,772.44,377.27,260.08,-13.38,-38.13,-507.33,-591.1,-184.64,222.11,-58.96,Upgrade
9,Interest Expense,-1.49,-3.52,-2.45,-2.47,-3.36,-3.08,-0.74,-0.87,-1.58,-2.42,Upgrade
10,Interest & Investment Income,232.74,298.22,204.31,185.09,146.5,123.37,90.21,102.83,63.94,41.41,Upgrade
11,Earnings From Equity Investments,-21.45,2.27,-8.19,11,0.39,-21.24,-24.39,0.49,-38.9,-10.27,Upgrade
12,Currency Exchange Gain (Loss),-63.82,17.31,-10.22,27.82,44.25,30.04,9.67,32.42,-,-8.54,Upgrade
13,Other Non Operating Income (Expenses),32.2,32.84,65.36,30.54,68.63,63.88,38.67,45.81,23.34,32.87,Upgrade
14,EBT Excluding Unusual Items,950.63,724.39,508.88,238.59,218.28,-314.36,-477.69,-3.96,268.91,-5.9,Upgrade
15,Gain (Loss) on Sale of Investments,-129.56,-266.79,-19.15,149.12,-34.24,294.29,247.8,10.21,55.53,9.34,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.53,-,-2.26,1.02,0.12,0.02,70.53,-,0.03,Upgrade
17,Other Unusual Items,-,-,-8.46,-8.43,-11.09,-2.71,-,-,-,-,Upgrade
18,Pretax Income,821.07,458.13,481.27,377.02,173.98,-22.65,-229.86,76.78,324.44,3.47,Upgrade
19,Income Tax Expense,52.02,20.14,36.13,4.02,10.47,11.72,1.71,12.65,45.89,11.53,Upgrade
20,Earnings From Continuing Operations,769.05,437.99,445.14,373,163.51,-34.37,-231.57,64.13,278.55,-8.07,Upgrade
21,Minority Interest in Earnings,-0.1,-0.41,0.75,0.46,-1.32,0.59,-0.2,1.03,4.88,2.58,Upgrade
22,Net Income,768.95,437.59,445.89,373.46,162.19,-33.78,-231.77,65.16,283.43,-5.48,Upgrade
23,Net Income to Common,768.95,437.59,445.89,373.46,162.19,-33.78,-231.77,65.16,283.43,-5.48,Upgrade
24,Net Income Growth,72.45%,17.17%,174.91%,-,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),16065,14575,13513,13497,13509,13487,13478,13453,13038,12027,Upgrade
26,Shares Outstanding (Diluted),16097,14629,13552,13562,13521,13487,13478,13532,13121,12027,Upgrade
27,Shares Change (YoY),18.78%,7.87%,0.23%,0.55%,0.32%,-0.33%,2.72%,12.51%,10.86%,3.13%,Upgrade
28,EPS (Basic),0.05,0.03,0.03,0.03,0.01,-0.00,-0.02,0.00,0.02,-0.00,Upgrade
29,EPS (Diluted),0.05,0.03,0.03,0.03,0.01,-0.00,-0.02,0.00,0.02,-0.00,Upgrade
30,EPS Growth,45.29%,8.48%,174.19%,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow,559.05,163.37,893.69,-249.22,499.3,-181.49,590.93,427.4,564.95,103.28,Upgrade
32,Free Cash Flow Per Share,0.03,0.01,0.07,-0.02,0.04,-0.01,0.04,0.03,0.04,0.01,Upgrade
33,Operating Margin,5.41%,2.68%,2.01%,-0.09%,-0.33%,-4.52%,-6.32%,-2.21%,3.10%,-1.08%,Upgrade
34,Profit Margin,5.39%,3.11%,3.44%,2.45%,1.41%,-0.30%,-2.48%,0.78%,3.96%,-0.10%,Upgrade
35,Free Cash Flow Margin,3.92%,1.16%,6.90%,-1.63%,4.34%,-1.62%,6.31%,5.11%,7.89%,1.88%,Upgrade
36,EBITDA,785.7,389.04,272.2,-0.58,-23.9,-490.97,-585.58,-175.62,227.76,-47.99,Upgrade
37,D&A For EBITDA,13.26,11.77,12.12,12.8,14.22,16.36,5.52,9.02,5.65,10.97,Upgrade
38,EBIT,772.44,377.27,260.08,-13.38,-38.13,-507.33,-591.1,-184.64,222.11,-58.96,Upgrade
