,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,7443,9553,11697,10917,11255,10548,11256,11637,12268,2595,Upgrade
1,Trading Asset Securities,290.78,-,408.38,-,-,-,26.68,-,-,402.49,Upgrade
2,Cash & Short-Term Investments,7734,9553,12106,10917,11255,10548,11283,11637,12268,2997,Upgrade
3,Cash Growth,-36.12%,-12.49%,7.56%,3.50%,-0.25%,-9.36%,-8.03%,288.22%,225.48%,48.60%,Upgrade
4,Accounts Receivable,843.31,785.14,606.75,578.79,533.09,515.99,505.03,313.62,340.26,324.54,Upgrade
5,Other Receivables,-,1126,-,700.56,-,557.95,-,445.39,-,264.63,Upgrade
6,Receivables,843.31,1911,606.75,1279,533.09,1074,505.03,772.91,340.26,589.17,Upgrade
7,Inventory,1634,1400,1727,2102,1609,1550,1760,1469,1182,1217,Upgrade
8,Prepaid Expenses,1452,370.03,1086,464.7,1075,330.45,1075,310.42,538.06,148.87,Upgrade
9,Restricted Cash,250.81,278.41,156.36,150.26,104.12,63.13,3.54,11.02,18.84,60.24,Upgrade
10,Total Current Assets,11914,13512,15682,14914,14576,13566,14626,14200,14347,5013,Upgrade
11,"Property, Plant & Equipment",90.27,103.67,105.89,68.55,79.46,165.11,93.77,52.29,64.56,82.93,Upgrade
12,Long-Term Investments,7108,4900,4493,4591,4499,4297,3747,3412,2699,2686,Upgrade
13,Goodwill,810.85,810.85,810.85,810.85,810.85,810.85,845.31,54.58,54.58,54.58,Upgrade
14,Other Intangible Assets,283.63,292.07,300.51,309.01,317.13,326.22,335.53,2.94,3.99,4.47,Upgrade
15,Long-Term Deferred Tax Assets,43.06,54.87,32.3,34.1,16.01,17.39,-,-,-,-,Upgrade
16,Other Long-Term Assets,19.01,31.57,14.78,20.02,24.22,20.29,10.07,17.53,7.21,28.62,Upgrade
