,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,732.54,680.08,418.01,838.42,451.78,491.57,601.49,874.18,733.99,482.47,603.86,619.74,485.71,687.71,594.65,824.36,508.03,424.64,303.94,486,Upgrade
1,Other Revenue,-22.95,22.95,-,46.1,-17.37,17.37,-,36.07,-19.01,19.01,-,21.14,-9.23,9.23,-,15.56,-3.45,3.45,-,26.58,Upgrade
2,Revenue,709.6,703.03,418.01,884.52,434.41,508.94,601.49,910.24,714.99,501.48,603.86,640.88,476.48,696.94,594.65,839.91,504.59,428.09,303.94,512.58,Upgrade
3,Revenue Growth (YoY),63.35%,38.14%,-30.50%,-2.83%,-39.24%,1.49%,-0.39%,42.03%,50.06%,-28.05%,1.55%,-23.70%,-5.57%,62.80%,95.65%,63.86%,-0.45%,-10.80%,-32.66%,0.43%,Upgrade
4,Cost of Revenue,397.58,416.45,221.51,397.11,223.41,295.75,328.74,511.27,389.43,276.18,348.22,365.55,253.71,408.67,339.85,484.7,229.49,225.45,152.77,263.79,Upgrade
5,Gross Profit,312.02,286.58,196.5,487.41,211,213.18,272.75,398.97,325.55,225.3,255.64,275.33,222.77,288.28,254.8,355.21,275.09,202.64,151.17,248.79,Upgrade
6,"Selling, General & Admin",132.99,124.28,114.28,169.34,110.84,131.58,115.84,166.32,114.91,104.05,101.67,137.12,101.18,96.22,102.41,137.59,81.16,71.24,61.31,129.14,Upgrade
7,Research & Development,172.83,163.6,131.41,202.12,154.02,146.12,138.34,196.82,139.65,126.21,111.36,161.41,90.8,88.67,85.58,118.55,76.21,62.6,64.77,64.24,Upgrade
8,Other Operating Expenses,-4.64,-1.42,-9.57,80.06,-28.15,-56.41,-16.57,80.24,-54.48,-8.09,-21.17,34.41,-12.36,-28.52,-6.02,-3.01,-13.36,-17.26,-2.53,-3.02,Upgrade
9,Operating Expenses,307.53,300.38,227.63,470.3,232.54,210.59,244.75,460,209.46,232.79,208.92,332.04,191.97,161.42,184.72,258,140.07,128.91,129.02,208.81,Upgrade
10,Operating Income,4.48,-13.8,-31.13,17.11,-21.54,2.59,28,-61.03,116.09,-7.49,46.72,-56.72,30.81,126.86,70.08,97.2,135.03,73.74,22.15,39.97,Upgrade
11,Interest Expense,-21.48,-19.05,-16.35,-15.5,-16.03,-17.51,-17.01,-16.31,-15.74,-15,-12.8,-13.58,-12.27,-15.5,-14.65,-15.19,-16.25,-16.01,-15.84,-9.4,Upgrade
12,Interest & Investment Income,2.76,16.7,3.83,6.47,2.32,8.67,3.04,93.62,2.9,3.13,2,24.84,2.5,4.36,2.44,4.07,2.55,0.67,3.94,-,Upgrade
13,Currency Exchange Gain (Loss),1.52,-1.52,-,5.23,-7.79,7.79,-,23.68,-10.46,10.46,-,-3.73,0.79,-0.79,-,-16.67,-2.07,2.07,-,-3.33,Upgrade
14,Other Non Operating Income (Expenses),-7.96,1.08,-2.97,-4.42,4.87,4.04,-5.33,-20.89,23.01,0.52,-6.55,0.75,-2.67,-6.52,5.04,6.68,-7.5,-2.9,1.57,-0.53,Upgrade
15,EBT Excluding Unusual Items,-20.67,-16.59,-46.62,8.89,-38.17,5.58,8.69,19.08,115.8,-8.38,29.38,-48.43,19.16,108.4,62.91,76.1,111.76,57.56,11.82,26.71,Upgrade
16,Gain (Loss) on Sale of Investments,-3.75,-3.75,-3.75,-3.95,-3.75,-3.75,-3.75,-3.85,-3.75,-3.75,-3.75,11.02,-1.24,-24.83,-,-29.48,-1.2,-8.8,-,-22.13,Upgrade
17,Gain (Loss) on Sale of Assets,2.17,0.06,-,5.18,0.01,-,0.21,-0.01,-,-,-0.04,0.26,0.16,0,-0,0.18,-1.26,0.02,-0.01,-0.01,Upgrade
18,Asset Writedown,-1.52,-0.7,0.7,-1.17,0.98,-2.15,2.13,-3.63,5.39,-3.64,1.78,-5.6,5.09,-3.34,3.3,-0.39,-,-,-,27.78,Upgrade
19,Other Unusual Items,30.28,106.14,11.88,151.98,-,-,-,103.5,-,-,-,45.49,2.98,-2.98,-,33.63,-,-,-,30.14,Upgrade
20,Pretax Income,6.51,85.16,-37.79,160.93,-40.93,-0.33,7.28,115.1,117.45,-15.77,27.37,2.74,26.14,77.27,66.22,80.04,109.3,48.78,11.8,62.5,Upgrade
21,Income Tax Expense,5.88,1.03,2.23,18.95,4.17,8.94,5.43,9.42,10.95,8.41,7.11,12.32,-1.94,9.19,12.95,10.91,6.92,9.67,6.8,14.37,Upgrade
22,Earnings From Continuing Operations,0.63,84.13,-40.02,141.98,-45.1,-9.27,1.86,105.68,106.5,-24.18,20.26,-9.58,28.08,68.07,53.27,69.13,102.38,39.1,5,48.13,Upgrade
23,Minority Interest in Earnings,31.78,-18.38,24.09,20.72,20.4,9.49,10.02,22.56,7.97,24.96,8.15,19.45,7.86,13.76,11.37,22.5,0.94,2.92,1.25,1.43,Upgrade
