,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Cash & Equivalents,66.65,41.19,38.29,22.91,24.78,13.88,25.72,32.54,41.55,48.05
1,Short-Term Investments,0.89,0.85,0.79,0.45,0.26,0.21,-,0.18,-,0.85
2,Cash & Short-Term Investments,67.54,42.03,39.08,23.37,25.04,14.09,25.72,32.73,41.55,48.9
3,Cash Growth,72.83%,79.89%,56.07%,65.85%,-2.66%,-56.95%,-38.09%,-33.08%,339.60%,1380.50%
4,Accounts Receivable,38.58,29.83,35.47,38.94,31.89,31.73,29.91,25.08,27.54,18.48
5,Other Receivables,0.95,1.44,0.08,0.14,0.05,0.42,-,1.16,0,1.32
6,Receivables,39.53,31.28,35.54,39.08,31.94,32.15,29.91,26.25,27.54,19.81
7,Prepaid Expenses,0.05,0.04,0.1,0.09,0.15,0.13,0.69,0.18,5.24,0.36
8,Other Current Assets,7,3,3,3.12,5.07,4,4,5.22,4,9.08
9,Total Current Assets,114.12,76.35,77.72,65.65,62.2,50.37,60.32,64.38,78.32,78.15
10,"Property, Plant & Equipment",18.4,18.53,16.12,16.8,17.7,18.68,19.53,19.91,19.04,18.82
11,Long-Term Investments,0.03,0.7,1.08,1.03,0.89,0.95,1.05,-,-,-
12,Long-Term Deferred Tax Assets,1.56,1.56,-,-,-,-,-,-,-,-
13,Other Long-Term Assets,1.76,1.78,1.8,1.81,1.83,1.84,1.86,1.87,1.89,1.9
14,Total Assets,135.88,98.92,96.71,85.29,82.61,71.84,82.75,86.15,99.25,98.87
15,Accounts Payable,15.96,5.06,10.69,4.37,10.01,1.33,38.16,2.38,50.99,40.46
16,Accrued Expenses,31.47,25.46,21.28,19.04,17.52,17.46,0.6,27.37,0.93,1.11
17,Short-Term Debt,-,-,-,-,-,-,-,0.28,-,-
18,Current Portion of Long-Term Debt,0.7,1.01,1.04,1.02,1.12,1,5.06,0.99,1.64,0.95
19,Current Portion of Leases,0.64,0.82,0.03,0.11,0.18,0.49,0.17,0.66,0.02,0.65
20,Current Income Taxes Payable,-,0,-,0.02,0.01,0.01,-,-,-,-
21,Current Unearned Revenue,27.84,11.51,9.96,7.93,5.9,3.91,0.86,0.67,0.75,4.86
22,Other Current Liabilities,15.84,13.43,14.34,13.15,10.05,9.27,0.91,13.19,0.44,2.03
23,Total Current Liabilities,92.46,57.28,57.34,45.64,44.77,33.46,45.76,45.54,54.77,50.06
24,Long-Term Debt,0.55,0.03,0.44,0.96,1.48,1.98,2.55,3.4,4.43,4.42
25,Long-Term Leases,1.84,2.6,1.25,1.28,1.28,1.38,1.46,1.79,1.31,2.02
26,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,0,0
27,Total Liabilities,94.85,59.9,59.03,47.87,47.53,36.83,49.76,50.73,60.5,56.5
28,Common Stock,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
29,Additional Paid-In Capital,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98,32.98
30,Retained Earnings,6.78,4.8,3.44,3.23,1.03,0.91,-1.11,1.3,4.91,7.5
31,Comprehensive Income & Other,-0.12,-0.16,-0.13,-0.18,-0.32,-0.26,-0.27,-0.24,-0.52,0.5
32,Shareholders' Equity,41.03,39.01,37.68,37.42,35.08,35.02,32.99,35.43,38.75,42.37
33,Total Liabilities & Equity,135.88,98.92,96.71,85.29,82.61,71.84,82.75,86.15,99.25,98.87
34,Total Debt,3.73,4.45,2.76,3.36,4.06,4.85,9.23,7.12,7.39,8.04
35,Net Cash (Debt),63.8,37.58,36.32,20,20.98,9.24,16.49,25.6,34.15,40.86
36,Net Cash Growth,75.68%,87.87%,73.12%,116.52%,27.21%,-63.92%,-51.71%,-37.34%,527.12%,-
37,Net Cash Per Share,0.08,0.05,0.05,0.03,0.03,0.01,0.02,0.03,0.04,0.05
38,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800
39,Total Common Shares Outstanding,800,800,800,800,800,800,800,800,800,800
40,Working Capital,21.66,19.07,20.38,20.01,17.43,16.91,14.56,18.84,23.56,28.09
41,Book Value Per Share,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.05
42,Tangible Book Value,41.03,39.01,37.68,37.42,35.08,35.02,32.99,35.43,38.75,42.37
43,Tangible Book Value Per Share,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.05
44,Buildings,-,20.08,-,18.26,-,18.26,-,18.26,-,14.94
45,Machinery,-,12.61,-,11.03,-,11.81,-,11.73,-,11.51
46,Order Backlog,810.8,-,482.8,-,-,-,-,-,-,-
