,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,197,223,241,286,286,500,447,482,536,384,554,Upgrade
1,Market Cap Growth,-21.87%,-21.87%,-15.63%,-42.86%,-36.00%,3.70%,-16.67%,25.58%,-3.23%,-44.16%,-36.73%,Upgrade
2,Enterprise Value,-127,-108,23,36,82,226,261,180,414,338,494,Upgrade
3,Last Close Price,0.02,0.03,0.03,0.03,0.03,0.06,0.05,0.05,0.06,0.04,0.06,Upgrade
4,PE Ratio,-,-0.81,-,2.67,7.09,6.46,2.17,2.02,2.46,1.92,2.87,Upgrade
5,PS Ratio,0.07,0.08,0.09,0.10,0.09,0.14,0.13,0.18,0.21,0.16,0.22,Upgrade
6,PB Ratio,0.07,0.08,0.08,0.09,0.08,0.15,0.12,0.14,0.18,0.13,0.20,Upgrade
7,P/TBV Ratio,0.08,0.08,0.09,0.09,0.09,0.16,0.14,0.15,0.19,0.14,0.23,Upgrade
8,P/FCF Ratio,2.62,2.97,2.38,4.66,13.10,-,10.50,2.31,2.66,3.04,10.07,Upgrade
9,P/OCF Ratio,1.20,1.20,1.12,2.14,2.92,-,2.22,2.31,1.73,1.68,2.47,Upgrade
10,EV/Sales Ratio,-,-,0.01,0.01,0.03,0.07,0.08,0.07,0.17,0.14,0.20,Upgrade
11,EV/EBITDA Ratio,-,-,0.18,0.32,0.80,1.64,1.39,0.96,2.09,1.84,2.86,Upgrade
12,EV/EBIT Ratio,-,-,0.36,0.75,2.19,3.28,2.35,1.48,3.13,2.75,4.20,Upgrade
13,EV/FCF Ratio,-1.68,-,0.22,0.59,3.78,-,6.15,0.86,2.05,2.67,8.98,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.04,0.03,0.03,0.05,0.04,0.04,0.05,0.06,0.08,Upgrade
15,Debt / FCF Ratio,1.30,1.30,1.10,1.87,5.22,-,3.42,0.69,0.81,1.38,3.71,Upgrade
16,Return on Capital Employed (ROCE),2.08%,2.08%,2.05%,1.45%,1.10%,2.00%,3.03%,3.34%,4.19%,4.06%,4.19%,Upgrade
17,Earnings Yield,-139.85%,-123.07%,-105.84%,37.44%,14.10%,15.49%,46.10%,49.57%,40.59%,52.03%,34.86%,Upgrade
18,FCF Yield,38.21%,33.62%,42.09%,21.45%,7.63%,2.03%,9.52%,43.37%,37.63%,32.91%,9.93%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,0.00%,0.19%,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,-,-,0.00%,0.19%,Upgrade,
