,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Revenue,1362,1228,1286,1390,1477,1474,1258,1001,1188,1045,Upgrade
1,Revenue Growth (YoY),5.90%,-11.70%,-12.96%,-5.67%,17.46%,47.19%,5.88%,-4.16%,-5.05%,48.29%,Upgrade
2,Cost of Revenue,1194,1079,1122,1254,1323,1277,1072,817.2,985.59,864.32,Upgrade
3,Gross Profit,167.6,148.81,163.78,136.15,153.86,196.81,185.84,184.26,202.12,180.58,Upgrade
4,"Selling, General & Admin",136.03,122.73,134.08,119.7,135.83,149.96,135.94,132.89,137,132.73,Upgrade
5,Operating Expenses,136.03,122.09,134.08,120.95,135.83,155.92,135.94,132.89,137.44,132.73,Upgrade
6,Operating Income,31.58,26.73,29.7,15.2,18.03,40.9,49.9,51.37,64.68,47.84,Upgrade
7,Interest Expense,-1.9,-2.11,-2.39,-1.48,-2.04,-4,-2.93,-5.63,-5.71,-5.73,Upgrade
8,Interest & Investment Income,2.72,5.42,2.03,2.47,2.99,4.99,1.48,3.69,5.63,3.1,Upgrade
9,Earnings From Equity Investments,25.34,-259.68,38.38,31.76,-12.33,-3.6,72.93,69.86,56.25,78.45,Upgrade
10,Currency Exchange Gain (Loss),-0.58,-0.47,1.79,3.46,0.79,3.29,-0.21,-0.56,0.31,0.44,Upgrade
11,Other Non Operating Income (Expenses),17.36,5.74,20.51,18.28,23.61,34.71,8.73,14.74,9.82,6.27,Upgrade
12,EBT Excluding Unusual Items,74.52,-224.38,90.02,69.69,31.05,76.28,129.9,133.46,130.97,130.38,Upgrade
13,Merger & Restructuring Charges,-,-,-,-0.03,-,-,-,-,-,-,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-9.22,-,-,-13.59,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,0.1,-,1.4,-1.41,-0.31,-,-0.17,1.12,-,Upgrade
16,Gain (Loss) on Sale of Assets,1.67,-1.99,-0.18,-1.13,-0.79,-9.19,-0.53,0.12,-0.45,0.19,Upgrade
17,Asset Writedown,-,-65.88,-,-25.44,-,-0.38,-,-,3.55,-3.55,Upgrade
18,Other Unusual Items,-,-,-,1.42,-,-2.03,-,1.95,-6.46,-,Upgrade
19,Pretax Income,76.19,-292.16,89.85,45.91,28.85,55.14,129.37,135.36,115.13,127.03,Upgrade
20,Income Tax Expense,9.59,14.74,10.21,0.38,12.17,-12.67,10.13,18.81,10.31,15.34,Upgrade
21,Earnings From Continuing Operations,66.61,-306.89,79.64,45.53,16.68,67.82,119.24,116.55,104.83,111.69,Upgrade
22,Net Income to Company,66.61,-306.89,79.64,45.53,16.68,67.82,119.24,116.55,104.83,111.69,Upgrade
23,Minority Interest in Earnings,-23.21,7.67,-12.16,-13.95,-12.61,-5.74,-13.54,-23.4,-7.35,-26.55,Upgrade
24,Net Income,43.39,-299.22,67.48,31.59,4.07,62.08,105.7,93.16,97.48,85.15,Upgrade
25,Net Income to Common,43.39,-299.22,67.48,31.59,4.07,62.08,105.7,93.16,97.48,85.15,Upgrade
26,Net Income Growth,-35.69%,-,1557.86%,-49.12%,-96.15%,-33.36%,8.43%,9.41%,7.27%,2.03%,Upgrade
27,Shares Outstanding (Basic),8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,Upgrade
28,Shares Outstanding (Diluted),8935,8935,8935,8935,8935,8935,8935,8935,8935,8935,Upgrade
29,Shares Change (YoY),-,-,-,-,-,-,-,-,-0.00%,-0.19%,Upgrade
30,EPS (Basic),0.00,-0.03,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Upgrade
31,EPS (Diluted),0.00,-0.03,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Upgrade
32,EPS Growth,-35.70%,-,1559.78%,-49.12%,-96.15%,-33.36%,8.43%,9.41%,7.27%,2.22%,Upgrade
33,Free Cash Flow,12.8,57.1,35.06,21.69,-2.39,11.06,23.6,150.39,26.36,89.16,Upgrade
34,Free Cash Flow Per Share,0.00,0.01,0.00,0.00,-0.00,0.00,0.00,0.02,0.00,0.01,Upgrade
35,Operating Margin,2.32%,2.18%,2.31%,1.09%,1.22%,2.77%,3.97%,5.13%,5.45%,4.58%,Upgrade
36,Profit Margin,3.19%,-24.37%,5.25%,2.27%,0.28%,4.21%,8.40%,9.30%,8.21%,8.15%,Upgrade
37,Free Cash Flow Margin,0.94%,4.65%,2.73%,1.56%,-0.16%,0.75%,1.88%,15.02%,2.22%,8.53%,Upgrade
38,EBITDA,55.78,64.22,52.52,50.9,40.67,77.07,76.68,79.29,94.4,73.43,Upgrade
39,D&A For EBITDA,24.21,37.49,22.82,35.7,22.64,36.17,26.78,27.92,29.73,25.59,Upgrade
40,EBIT,31.58,26.73,29.7,15.2,18.03,40.9,49.9,51.37,64.68,47.84,Upgrade
