,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14557,15039,11481,10979,15345,16175,15181,18238,17090,19791,23282,19373,22787,20871,21800,23484,23671,31038,31230,25692,24333,Upgrade
1,Market Cap Growth,-7.03%,-7.03%,-24.37%,-39.80%,-10.21%,-18.27%,-34.80%,-5.86%,-25.00%,-5.17%,6.80%,-17.51%,-3.74%,-32.76%,-30.19%,-8.60%,-2.72%,33.80%,19.29%,-20.49%,-15.36%,Upgrade
2,Enterprise Value,15862,17043,13996,14351,19083,19959,18512,21348,19992,22140,25274,21213,24281,22087,22837,25634,25891,36626,36804,30473,29113,Upgrade
3,Last Close Price,10.95,11.40,8.67,8.35,11.73,12.30,11.37,13.66,12.74,14.91,17.39,14.55,16.91,15.33,15.61,16.76,16.87,22.24,24.35,20.04,18.98,Upgrade
4,PE Ratio,-,-102.78,-47.26,-15.80,-,74.08,44.70,32.62,23.49,45.86,56.27,58.31,-,26.86,27.90,25.74,23.11,28.30,28.55,31.81,22.97,Upgrade
5,Forward PE,21.79,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,22.53,Upgrade
6,PS Ratio,2.95,2.76,2.06,1.99,2.82,2.78,2.48,2.78,2.39,2.78,3.32,2.76,3.58,3.25,3.77,4.52,4.44,6.17,6.06,5.13,5.26,Upgrade
7,PB Ratio,1.32,1.23,0.94,0.90,1.28,1.29,1.22,1.46,1.38,1.59,1.92,1.65,1.98,1.77,1.86,1.98,2.03,2.73,3.97,3.30,3.26,Upgrade
8,P/TBV Ratio,1.60,1.60,1.23,1.18,1.68,1.70,1.61,1.91,1.81,2.10,2.52,2.16,2.62,2.33,2.46,2.64,2.70,3.73,6.63,5.58,5.63,Upgrade
9,P/FCF Ratio,7.60,7.11,6.24,10.52,-328.85,-26.69,-,-,-,-,-,-,-,-,-,48.53,-135.10,-68.04,-,-,-,Upgrade
10,P/OCF Ratio,6.20,6.20,5.14,7.36,38.53,-59.62,-,-,-,-,-,-,-,-,-,34.78,634.89,-150.67,-,-,-,Upgrade
11,EV/Sales Ratio,2.91,3.13,2.51,2.60,3.50,3.42,3.03,3.26,2.79,3.11,3.61,3.03,3.81,3.44,3.95,4.93,4.86,7.28,7.14,6.09,6.30,Upgrade
12,EV/EBITDA Ratio,52.77,70.50,48.70,74.90,-,22.78,19.97,19.72,15.76,18.16,20.09,17.32,21.97,17.00,19.98,22.96,20.28,28.59,27.83,25.23,29.60,Upgrade
13,EV/EBIT Ratio,-,-232.53,-920.90,-126.12,-,33.52,28.59,26.31,20.02,23.30,25.59,22.23,29.13,21.52,26.11,30.18,25.54,35.80,34.31,31.62,38.95,Upgrade
14,EV/FCF Ratio,7.50,8.06,7.61,13.75,-408.97,-32.93,-,-,-,-,-,-,-,-,-,52.97,-147.77,-80.29,-,-,-,Upgrade
15,Debt / Equity Ratio,0.35,0.35,0.38,0.41,0.46,0.47,0.50,0.51,0.52,0.56,0.58,0.54,0.49,0.47,0.44,0.49,0.48,0.50,0.88,0.84,0.84,Upgrade
16,Debt / EBITDA Ratio,14.34,6.30,3.09,3.66,-,6.82,5.61,7.14,7.62,6.53,4.10,3.89,8.74,4.52,3.23,5.01,4.00,9.42,4.62,3.67,4.80,Upgrade
17,Debt / FCF Ratio,2.04,2.04,2.50,4.74,-119.22,-9.75,-,-,-,-,-,-,-,-,-,11.91,-32.22,-12.36,-,-,-,Upgrade
18,Asset Turnover,0.27,0.31,0.29,0.28,0.26,0.27,0.25,0.33,0.31,0.36,0.39,0.36,0.32,0.38,0.26,0.38,0.20,0.31,0.36,0.40,Upgrade,
19,Inventory Turnover,0.67,0.61,0.61,0.55,0.98,0.49,0.46,0.47,0.72,0.73,0.89,1.09,1.08,1.07,1.46,1.03,1.41,0.75,1.09,1.25,1.66,Upgrade
20,Quick Ratio,1.01,1.01,0.97,0.81,0.73,0.73,0.72,0.88,0.93,0.96,0.96,1.11,1.19,1.55,1.68,1.72,1.52,1.36,0.72,0.67,0.62,Upgrade
21,Current Ratio,2.39,2.39,2.39,2.26,2.13,2.37,2.27,2.41,2.22,2.06,1.82,2.07,2.25,2.74,2.82,2.78,2.53,2.36,1.45,1.36,1.21,Upgrade
22,Return on Equity (ROE),3.81%,16.70%,5.13%,-30.84%,0.62%,1.81%,2.12%,2.09%,4.54%,9.21%,8.08%,-7.66%,4.09%,6.58%,4.85%,10.93%,5.29%,16.59%,13.36%,21.45%,Upgrade,
23,Return on Assets (ROA),1.23%,3.78%,3.37%,-8.94%,1.81%,2.23%,1.84%,1.30%,2.34%,4.20%,4.33%,0.80%,3.11%,4.11%,2.85%,3.39%,1.22%,4.47%,6.16%,4.39%,Upgrade,
24,Return on Capital (ROIC),1.35%,4.18%,3.70%,-9.78%,2.00%,2.46%,2.03%,1.43%,2.59%,4.67%,4.81%,0.89%,3.47%,4.57%,3.13%,3.70%,1.35%,4.98%,6.81%,4.87%,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.53%,-0.11%,-0.80%,-,3.94%,4.24%,5.24%,6.55%,6.24%,6.93%,6.63%,5.82%,6.68%,5.69%,5.41%,6.58%,6.93%,9.07%,8.63%,7.28%,Upgrade
26,Earnings Yield,-1.01%,-0.97%,-2.12%,-6.33%,-5.10%,1.35%,2.24%,3.07%,4.26%,2.18%,1.78%,1.72%,1.06%,3.72%,3.58%,3.89%,4.33%,3.53%,3.50%,3.14%,4.35%,Upgrade
27,FCF Yield,14.52%,14.06%,16.02%,9.51%,-0.30%,-3.75%,-8.66%,-6.65%,-5.73%,-5.36%,-3.10%,-3.16%,-0.88%,0.46%,1.65%,2.06%,-0.74%,-1.47%,-1.93%,-2.47%,-2.42%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.79%,-,-,-,0.21%,-,-,-,0.89%,-,-,-,0.95%,Upgrade
29,Payout Ratio,0.00%,33.84%,6.43%,39.42%,-,513.75%,85.12%,150.91%,55.07%,44.48%,29.44%,27.89%,-,200.82%,34.94%,46.25%,16.83%,209.90%,25.27%,17.36%,22.99%,Upgrade
30,Buyback Yield / Dilution,0.01%,0.03%,-0.23%,0.14%,0.10%,0.05%,0.15%,-0.10%,-0.21%,0.01%,0.02%,-0.03%,3.80%,-5.32%,-17.63%,-17.64%,-22.30%,-11.74%,-0.01%,0.01%,0.04%,Upgrade
31,Total Shareholder Return,0.01%,0.03%,-0.23%,0.14%,0.10%,0.05%,0.15%,-0.10%,0.58%,0.01%,0.02%,-0.03%,4.01%,-5.32%,-17.63%,-17.64%,-21.41%,-11.74%,-0.01%,0.01%,0.98%,Upgrade
