,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,24638,10919,8915,10630,11735,12727,14680,12805,4332,3918,4928,5177,8069,2478,2141,2128,2322,2517,2341,2402,2794,Upgrade
1,Market Cap Growth,-14.20%,-14.20%,-39.27%,-16.98%,170.87%,224.81%,197.87%,147.36%,-46.31%,58.10%,130.21%,143.26%,247.46%,-1.52%,-8.57%,-11.41%,-16.88%,-14.13%,-31.63%,-50.03%,-2.77%,Upgrade
2,Enterprise Value,23400,9419,7413,8226,9331,10481,13137,12820,4348,3915,4971,5189,8121,2526,2200,2158,2397,2619,2406,2509,2901,Upgrade
3,Last Close Price,23.85,10.57,8.63,10.29,11.36,12.32,14.21,13.50,13.60,12.30,15.47,16.25,25.33,7.78,6.72,6.68,7.29,7.90,7.35,7.54,8.77,Upgrade
4,PE Ratio,85.30,38.53,42.48,52.53,40.32,61.84,54.55,45.71,18.95,7.60,11.47,14.57,27.48,-,-,-,-,-,-,-,389.10,Upgrade
5,PS Ratio,6.01,2.72,2.21,2.48,2.76,2.89,3.41,3.06,1.02,0.56,0.79,1.00,1.78,3.18,2.75,2.78,3.63,3.64,3.51,3.60,3.74,Upgrade
6,PB Ratio,6.95,3.03,2.54,3.09,3.44,3.85,4.47,5.71,2.04,4.51,5.68,5.79,2.70,2.84,2.45,2.43,2.65,2.79,2.56,2.61,2.97,Upgrade
7,P/TBV Ratio,3.21,3.21,2.69,3.28,3.65,4.10,4.76,6.28,2.25,4.96,6.27,6.36,2.89,3.11,2.68,2.67,2.92,3.06,2.82,2.88,3.28,Upgrade
8,P/FCF Ratio,-,-71.02,-,-,25.45,31.20,-,-,-4.54,-,-,-,14.76,-,24.84,-,-257.56,111.60,-,-,-47.35,Upgrade
9,P/OCF Ratio,-,-173.42,-,-,19.16,20.56,-,-,-7.96,-,-,-,10.64,23.73,14.95,-,33.49,23.97,-,-,21.87,Upgrade
10,EV/Sales Ratio,5.82,2.34,1.84,1.92,2.19,2.38,3.06,3.06,1.02,0.56,0.80,1.00,1.79,3.24,2.83,2.81,3.75,3.79,3.61,3.76,3.88,Upgrade
11,EV/EBITDA Ratio,67.75,24.31,23.34,23.79,26.64,46.99,55.63,62.20,17.38,7.23,9.89,11.67,22.92,44.74,46.68,55.16,-,62.78,84.20,81.42,66.95,Upgrade
12,EV/EBIT Ratio,167.08,55.49,77.20,65.41,73.88,-,1732.39,-491.38,-,12.72,16.32,18.31,35.55,-,-,-44.26,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-152.20,-61.27,-,-,20.24,25.70,-,-,-4.56,-,-,-,14.85,-,25.53,-,-265.88,116.14,-,-,-49.17,Upgrade
14,Debt / Equity Ratio,0.13,0.13,0.11,0.08,0.00,0.09,0.09,0.06,0.06,0.11,0.12,0.12,0.03,0.13,0.13,0.15,0.17,0.21,0.19,0.19,0.19,Upgrade
15,Debt / EBITDA Ratio,1.39,1.04,1.21,0.99,0.02,1.56,0.67,0.45,22.53,0.42,0.33,0.23,0.08,1.42,1.51,1.34,-,4.32,3.92,20.14,2.51,Upgrade
16,Debt / FCF Ratio,-,-3.12,-,-,0.02,0.70,-,-,-0.13,-,-,-,0.17,-,1.34,-,-16.97,8.34,-,-,-2.98,Upgrade
17,Asset Turnover,0.47,0.56,0.43,0.53,0.46,0.71,0.46,1.17,2.61,3.69,0.74,3.32,0.52,0.57,0.66,0.55,0.49,0.51,0.27,0.69,Upgrade,
18,Inventory Turnover,3.53,3.96,4.73,3.51,3.50,3.54,4.97,3.13,7.93,17.06,24.27,3.37,15.85,3.26,3.83,4.53,4.39,3.54,3.83,2.10,4.99,Upgrade
19,Quick Ratio,0.93,0.93,1.03,0.90,1.07,0.89,0.92,0.68,0.70,0.87,0.88,0.85,0.76,0.84,0.84,0.83,0.81,0.96,1.06,0.97,1.16,Upgrade
20,Current Ratio,1.26,1.26,1.25,1.27,1.32,1.15,1.22,1.01,0.98,1.34,1.37,1.40,1.16,1.33,1.29,1.25,1.22,1.39,1.56,1.58,1.56,Upgrade
21,Return on Equity (ROE),10.61%,7.80%,2.76%,11.96%,2.66%,8.56%,20.34%,4.37%,38.49%,31.22%,12.41%,62.56%,-0.62%,-2.38%,-0.66%,-12.23%,-2.73%,-3.24%,-8.25%,12.97%,Upgrade,
