,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,2.37,2.37,2.91,2.91,1.06,-,2.28,-,1.7,-,1.87,-,2.12,-,3.91,-,2.03,-,5.8,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.01,-,Upgrade
2,Cash & Short-Term Investments,2.37,2.37,2.91,2.91,1.06,2.28,2.28,1.7,1.7,1.87,1.87,-,2.12,3.91,3.91,-,2.03,16.81,16.81,-,Upgrade
3,Cash Growth,123.87%,4.17%,27.83%,71.09%,-37.72%,21.75%,21.75%,-,-19.64%,-52.16%,-52.16%,-,4.39%,-76.73%,-76.73%,-,-88.60%,-35.79%,-35.79%,-,Upgrade
4,Accounts Receivable,0.53,0.53,0.59,0.59,0.62,-,-,-,0.52,-,-,-,0.8,-,-,-,0.76,-,0.5,-,Upgrade
5,Other Receivables,0.08,0.08,0.06,0.06,0,-,-,-,0.13,-,0.08,-,0,-,-,-,1.33,-,1.05,-,Upgrade
6,Receivables,0.61,0.61,0.64,0.64,0.62,-,-,-,0.64,-,0.08,-,0.8,-,-,-,2.09,-,1.55,-,Upgrade
7,Inventory,7.06,7.06,6.66,6.66,8,-,6.97,-,7.95,-,6.88,-,7.77,-,6.62,-,7.53,-,7.36,-,Upgrade
8,Prepaid Expenses,0.47,0.47,0.53,0.53,0.52,-,0.35,-,0.44,-,0.31,-,0.98,-,0.78,-,1.35,-,0.38,-,Upgrade
9,Other Current Assets,1.3,1.3,1.68,1.68,1.52,-,2.21,-,1.27,-,1.87,-,2.36,-,3.63,-,2.18,-,2.58,-,Upgrade
10,Total Current Assets,11.82,11.82,12.43,12.43,11.71,-,11.81,-,12.01,-,11.02,-,14.03,-,14.93,-,15.18,-,28.68,-,Upgrade
